serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder
85_6,RSV B N201T,1,1.372e-05,F8,V3P2,RSV_Historical_Sera_1,1.045,25.01.23
85_6,RSV B N201T,1,4.572e-06,F9,V3P2,RSV_Historical_Sera_1,1.054,25.01.23
85_6,RSV B N201T,1,1.524e-06,F10,V3P2,RSV_Historical_Sera_1,1.08,25.01.23
85_6,RSV B N201T,2,0.01,G2,V3P2,RSV_Historical_Sera_1,0.01392,25.01.23
85_6,RSV B N201T,2,0.003333,G3,V3P2,RSV_Historical_Sera_1,0.1033,25.01.23
85_6,RSV B N201T,2,0.001111,G4,V3P2,RSV_Historical_Sera_1,0.298,25.01.23
85_6,RSV B N201T,2,0.0003704,G5,V3P2,RSV_Historical_Sera_1,0.6956,25.01.23
85_6,RSV B N201T,2,0.0001235,G6,V3P2,RSV_Historical_Sera_1,0.827,25.01.23
85_6,RSV B N201T,2,4.115e-05,G7,V3P2,RSV_Historical_Sera_1,1.201,25.01.23
85_6,RSV B N201T,2,1.372e-05,G8,V3P2,RSV_Historical_Sera_1,1.049,25.01.23
85_6,RSV B N201T,2,4.572e-06,G9,V3P2,RSV_Historical_Sera_1,1.117,25.01.23
85_6,RSV B N201T,2,1.524e-06,G10,V3P2,RSV_Historical_Sera_1,0.9038,25.01.23
86_1,RSV B N201T,1,0.01,D2,V3P2,RSV_Historical_Sera_1,0.002211,25.01.23
86_1,RSV B N201T,1,0.003333,D3,V3P2,RSV_Historical_Sera_1,0.02797,25.01.23
86_1,RSV B N201T,1,0.001111,D4,V3P2,RSV_Historical_Sera_1,0.1915,25.01.23
86_1,RSV B N201T,1,0.0003704,D5,V3P2,RSV_Historical_Sera_1,0.68,25.01.23
86_1,RSV B N201T,1,0.0001235,D6,V3P2,RSV_Historical_Sera_1,0.9889,25.01.23
86_1,RSV B N201T,1,4.115e-05,D7,V3P2,RSV_Historical_Sera_1,1.06,25.01.23
86_1,RSV B N201T,1,1.372e-05,D8,V3P2,RSV_Historical_Sera_1,1.179,25.01.23
86_1,RSV B N201T,1,4.572e-06,D9,V3P2,RSV_Historical_Sera_1,1.164,25.01.23
86_1,RSV B N201T,1,1.524e-06,D10,V3P2,RSV_Historical_Sera_1,1.191,25.01.23
86_1,RSV B N201T,2,0.01,E2,V3P2,RSV_Historical_Sera_1,0.004028,25.01.23
86_1,RSV B N201T,2,0.003333,E3,V3P2,RSV_Historical_Sera_1,0.03339,25.01.23
86_1,RSV B N201T,2,0.001111,E4,V3P2,RSV_Historical_Sera_1,0.2542,25.01.23
86_1,RSV B N201T,2,0.0003704,E5,V3P2,RSV_Historical_Sera_1,0.5416,25.01.23
86_1,RSV B N201T,2,0.0001235,E6,V3P2,RSV_Historical_Sera_1,0.9819,25.01.23
86_1,RSV B N201T,2,4.115e-05,E7,V3P2,RSV_Historical_Sera_1,0.9694,25.01.23
86_1,RSV B N201T,2,1.372e-05,E8,V3P2,RSV_Historical_Sera_1,1.228,25.01.23
86_1,RSV B N201T,2,4.572e-06,E9,V3P2,RSV_Historical_Sera_1,1.198,25.01.23
86_1,RSV B N201T,2,1.524e-06,E10,V3P2,RSV_Historical_Sera_1,1.095,25.01.23
86_2,RSV B N201T,1,0.01,B2,V3P2,RSV_Historical_Sera_1,0.01022,25.01.23
86_2,RSV B N201T,1,0.003333,B3,V3P2,RSV_Historical_Sera_1,0.07495,25.01.23
86_2,RSV B N201T,1,0.001111,B4,V3P2,RSV_Historical_Sera_1,0.3949,25.01.23
86_2,RSV B N201T,1,0.0003704,B5,V3P2,RSV_Historical_Sera_1,0.934,25.01.23
86_2,RSV B N201T,1,0.0001235,B6,V3P2,RSV_Historical_Sera_1,1.153,25.01.23
86_2,RSV B N201T,1,4.115e-05,B7,V3P2,RSV_Historical_Sera_1,1.172,25.01.23
86_2,RSV B N201T,1,1.372e-05,B8,V3P2,RSV_Historical_Sera_1,1.233,25.01.23
86_2,RSV B N201T,1,4.572e-06,B9,V3P2,RSV_Historical_Sera_1,1.223,25.01.23
86_2,RSV B N201T,1,1.524e-06,B10,V3P2,RSV_Historical_Sera_1,1.066,25.01.23
86_2,RSV B N201T,2,0.01,C2,V3P2,RSV_Historical_Sera_1,0.006651,25.01.23
86_2,RSV B N201T,2,0.003333,C3,V3P2,RSV_Historical_Sera_1,0.08862,25.01.23
86_2,RSV B N201T,2,0.001111,C4,V3P2,RSV_Historical_Sera_1,0.4193,25.01.23
86_2,RSV B N201T,2,0.0003704,C5,V3P2,RSV_Historical_Sera_1,0.7703,25.01.23
86_2,RSV B N201T,2,0.0001235,C6,V3P2,RSV_Historical_Sera_1,1.195,25.01.23
86_2,RSV B N201T,2,4.115e-05,C7,V3P2,RSV_Historical_Sera_1,1.178,25.01.23
86_2,RSV B N201T,2,1.372e-05,C8,V3P2,RSV_Historical_Sera_1,1.229,25.01.23
86_2,RSV B N201T,2,4.572e-06,C9,V3P2,RSV_Historical_Sera_1,1.234,25.01.23
86_2,RSV B N201T,2,1.524e-06,C10,V3P2,RSV_Historical_Sera_1,1.208,25.01.23
86_4,RSV B N201T,1,0.01,F2,V3P3,RSV_Historical_Sera_1,0.003608,25.01.23
86_4,RSV B N201T,1,0.003333,F3,V3P3,RSV_Historical_Sera_1,0.005183,25.01.23
86_4,RSV B N201T,1,0.001111,F4,V3P3,RSV_Historical_Sera_1,0.1143,25.01.23
86_4,RSV B N201T,1,0.0003704,F5,V3P3,RSV_Historical_Sera_1,0.3467,25.01.23
86_4,RSV B N201T,1,0.0001235,F6,V3P3,RSV_Historical_Sera_1,0.8,25.01.23
86_4,RSV B N201T,1,4.115e-05,F7,V3P3,RSV_Historical_Sera_1,1.036,25.01.23
86_4,RSV B N201T,1,1.372e-05,F8,V3P3,RSV_Historical_Sera_1,1.067,25.01.23
86_4,RSV B N201T,1,4.572e-06,F9,V3P3,RSV_Historical_Sera_1,0.9361,25.01.23
86_4,RSV B N201T,1,1.524e-06,F10,V3P3,RSV_Historical_Sera_1,0.9127,25.01.23
86_4,RSV B N201T,2,0.01,G2,V3P3,RSV_Historical_Sera_1,0.003776,25.01.23
86_4,RSV B N201T,2,0.003333,G3,V3P3,RSV_Historical_Sera_1,0.01654,25.01.23
86_4,RSV B N201T,2,0.001111,G4,V3P3,RSV_Historical_Sera_1,0.09527,25.01.23
86_4,RSV B N201T,2,0.0003704,G5,V3P3,RSV_Historical_Sera_1,0.3283,25.01.23
86_4,RSV B N201T,2,0.0001235,G6,V3P3,RSV_Historical_Sera_1,0.6834,25.01.23
86_4,RSV B N201T,2,4.115e-05,G7,V3P3,RSV_Historical_Sera_1,0.8425,25.01.23
86_4,RSV B N201T,2,1.372e-05,G8,V3P3,RSV_Historical_Sera_1,0.9048,25.01.23
86_4,RSV B N201T,2,4.572e-06,G9,V3P3,RSV_Historical_Sera_1,0.9505,25.01.23
86_4,RSV B N201T,2,1.524e-06,G10,V3P3,RSV_Historical_Sera_1,0.8506,25.01.23
86_6,RSV B N201T,1,0.01,D2,V3P3,RSV_Historical_Sera_1,0.01017,25.01.23
86_6,RSV B N201T,1,0.003333,D3,V3P3,RSV_Historical_Sera_1,0.08762,25.01.23
86_6,RSV B N201T,1,0.001111,D4,V3P3,RSV_Historical_Sera_1,0.3424,25.01.23
86_6,RSV B N201T,1,0.0003704,D5,V3P3,RSV_Historical_Sera_1,0.6752,25.01.23
86_6,RSV B N201T,1,0.0001235,D6,V3P3,RSV_Historical_Sera_1,0.9469,25.01.23
86_6,RSV B N201T,1,4.115e-05,D7,V3P3,RSV_Historical_Sera_1,0.9536,25.01.23
86_6,RSV B N201T,1,1.372e-05,D8,V3P3,RSV_Historical_Sera_1,1.054,25.01.23
86_6,RSV B N201T,1,4.572e-06,D9,V3P3,RSV_Historical_Sera_1,0.9544,25.01.23
86_6,RSV B N201T,1,1.524e-06,D10,V3P3,RSV_Historical_Sera_1,1.101,25.01.23
86_6,RSV B N201T,2,0.01,E2,V3P3,RSV_Historical_Sera_1,0.006999,25.01.23
86_6,RSV B N201T,2,0.003333,E3,V3P3,RSV_Historical_Sera_1,0.05312,25.01.23
86_6,RSV B N201T,2,0.001111,E4,V3P3,RSV_Historical_Sera_1,0.3345,25.01.23
86_6,RSV B N201T,2,0.0003704,E5,V3P3,RSV_Historical_Sera_1,0.7265,25.01.23
86_6,RSV B N201T,2,0.0001235,E6,V3P3,RSV_Historical_Sera_1,0.9357,25.01.23
86_6,RSV B N201T,2,4.115e-05,E7,V3P3,RSV_Historical_Sera_1,0.9359,25.01.23
86_6,RSV B N201T,2,1.372e-05,E8,V3P3,RSV_Historical_Sera_1,0.9884,25.01.23
86_6,RSV B N201T,2,4.572e-06,E9,V3P3,RSV_Historical_Sera_1,1.126,25.01.23
86_6,RSV B N201T,2,1.524e-06,E10,V3P3,RSV_Historical_Sera_1,0.9287,25.01.23
85_3,RSV B N201T,1,0.01,B2,V3P3,RSV_Historical_Sera_1,0.002396,25.01.23
85_3,RSV B N201T,1,0.003333,B3,V3P3,RSV_Historical_Sera_1,0.004895,25.01.23
85_3,RSV B N201T,1,0.001111,B4,V3P3,RSV_Historical_Sera_1,0.03347,25.01.23
85_3,RSV B N201T,1,0.0003704,B5,V3P3,RSV_Historical_Sera_1,0.2234,25.01.23
85_3,RSV B N201T,1,0.0001235,B6,V3P3,RSV_Historical_Sera_1,0.5837,25.01.23
85_3,RSV B N201T,1,4.115e-05,B7,V3P3,RSV_Historical_Sera_1,0.8123,25.01.23
85_3,RSV B N201T,1,1.372e-05,B8,V3P3,RSV_Historical_Sera_1,0.9172,25.01.23
85_3,RSV B N201T,1,4.572e-06,B9,V3P3,RSV_Historical_Sera_1,0.957,25.01.23
85_3,RSV B N201T,1,1.524e-06,B10,V3P3,RSV_Historical_Sera_1,0.8885,25.01.23
85_3,RSV B N201T,2,0.01,C2,V3P3,RSV_Historical_Sera_1,0.004107,25.01.23
85_3,RSV B N201T,2,0.003333,C3,V3P3,RSV_Historical_Sera_1,0.003007,25.01.23
85_3,RSV B N201T,2,0.001111,C4,V3P3,RSV_Historical_Sera_1,0.0513,25.01.23
85_3,RSV B N201T,2,0.0003704,C5,V3P3,RSV_Historical_Sera_1,0.2583,25.01.23
85_3,RSV B N201T,2,0.0001235,C6,V3P3,RSV_Historical_Sera_1,0.5523,25.01.23
85_3,RSV B N201T,2,4.115e-05,C7,V3P3,RSV_Historical_Sera_1,0.9297,25.01.23
85_3,RSV B N201T,2,1.372e-05,C8,V3P3,RSV_Historical_Sera_1,1.104,25.01.23
85_3,RSV B N201T,2,4.572e-06,C9,V3P3,RSV_Historical_Sera_1,1.012,25.01.23
85_3,RSV B N201T,2,1.524e-06,C10,V3P3,RSV_Historical_Sera_1,0.9505,25.01.23
87_4,RSV B N201T,1,0.01,F2,V3P4,RSV_Historical_Sera_1,0.004056,25.01.23
87_4,RSV B N201T,1,0.003333,F3,V3P4,RSV_Historical_Sera_1,0.02218,25.01.23
87_4,RSV B N201T,1,0.001111,F4,V3P4,RSV_Historical_Sera_1,0.1317,25.01.23
87_4,RSV B N201T,1,0.0003704,F5,V3P4,RSV_Historical_Sera_1,0.5024,25.01.23
87_4,RSV B N201T,1,0.0001235,F6,V3P4,RSV_Historical_Sera_1,0.6965,25.01.23
87_4,RSV B N201T,1,4.115e-05,F7,V3P4,RSV_Historical_Sera_1,1.036,25.01.23
87_4,RSV B N201T,1,1.372e-05,F8,V3P4,RSV_Historical_Sera_1,1.065,25.01.23
87_4,RSV B N201T,1,4.572e-06,F9,V3P4,RSV_Historical_Sera_1,0.9786,25.01.23
87_4,RSV B N201T,1,1.524e-06,F10,V3P4,RSV_Historical_Sera_1,0.9983,25.01.23
87_4,RSV B N201T,2,0.01,G2,V3P4,RSV_Historical_Sera_1,0.007338,25.01.23
87_4,RSV B N201T,2,0.003333,G3,V3P4,RSV_Historical_Sera_1,0.009227,25.01.23
87_4,RSV B N201T,2,0.001111,G4,V3P4,RSV_Historical_Sera_1,0.1794,25.01.23
87_4,RSV B N201T,2,0.0003704,G5,V3P4,RSV_Historical_Sera_1,0.549,25.01.23
87_4,RSV B N201T,2,0.0001235,G6,V3P4,RSV_Historical_Sera_1,0.7987,25.01.23
87_4,RSV B N201T,2,4.115e-05,G7,V3P4,RSV_Historical_Sera_1,0.9217,25.01.23
87_4,RSV B N201T,2,1.372e-05,G8,V3P4,RSV_Historical_Sera_1,1.033,25.01.23
87_4,RSV B N201T,2,4.572e-06,G9,V3P4,RSV_Historical_Sera_1,0.9533,25.01.23
87_4,RSV B N201T,2,1.524e-06,G10,V3P4,RSV_Historical_Sera_1,0.9372,25.01.23
85_7,RSV B N201T,1,0.01,D2,V3P4,RSV_Historical_Sera_1,0.001681,25.01.23
85_7,RSV B N201T,1,0.003333,D3,V3P4,RSV_Historical_Sera_1,0.02521,25.01.23
85_7,RSV B N201T,1,0.001111,D4,V3P4,RSV_Historical_Sera_1,0.1004,25.01.23
85_7,RSV B N201T,1,0.0003704,D5,V3P4,RSV_Historical_Sera_1,0.3233,25.01.23
85_7,RSV B N201T,1,0.0001235,D6,V3P4,RSV_Historical_Sera_1,0.73,25.01.23
85_7,RSV B N201T,1,4.115e-05,D7,V3P4,RSV_Historical_Sera_1,0.9391,25.01.23
85_7,RSV B N201T,1,1.372e-05,D8,V3P4,RSV_Historical_Sera_1,1.145,25.01.23
85_7,RSV B N201T,1,4.572e-06,D9,V3P4,RSV_Historical_Sera_1,1.059,25.01.23
85_7,RSV B N201T,1,1.524e-06,D10,V3P4,RSV_Historical_Sera_1,0.9664,25.01.23
85_7,RSV B N201T,2,0.01,E2,V3P4,RSV_Historical_Sera_1,0.006762,25.01.23
85_7,RSV B N201T,2,0.003333,E3,V3P4,RSV_Historical_Sera_1,0.007885,25.01.23
85_7,RSV B N201T,2,0.001111,E4,V3P4,RSV_Historical_Sera_1,0.09728,25.01.23
85_7,RSV B N201T,2,0.0003704,E5,V3P4,RSV_Historical_Sera_1,0.363,25.01.23
85_7,RSV B N201T,2,0.0001235,E6,V3P4,RSV_Historical_Sera_1,0.5889,25.01.23
85_7,RSV B N201T,2,4.115e-05,E7,V3P4,RSV_Historical_Sera_1,1.042,25.01.23
85_7,RSV B N201T,2,1.372e-05,E8,V3P4,RSV_Historical_Sera_1,1.061,25.01.23
85_7,RSV B N201T,2,4.572e-06,E9,V3P4,RSV_Historical_Sera_1,0.9783,25.01.23
85_7,RSV B N201T,2,1.524e-06,E10,V3P4,RSV_Historical_Sera_1,1.052,25.01.23
85_8,RSV B N201T,1,0.01,B2,V3P4,RSV_Historical_Sera_1,0.001887,25.01.23
85_8,RSV B N201T,1,0.003333,B3,V3P4,RSV_Historical_Sera_1,0.006805,25.01.23
85_8,RSV B N201T,1,0.001111,B4,V3P4,RSV_Historical_Sera_1,0.1256,25.01.23
85_8,RSV B N201T,1,0.0003704,B5,V3P4,RSV_Historical_Sera_1,0.4063,25.01.23
85_8,RSV B N201T,1,0.0001235,B6,V3P4,RSV_Historical_Sera_1,0.9291,25.01.23
85_8,RSV B N201T,1,4.115e-05,B7,V3P4,RSV_Historical_Sera_1,0.9533,25.01.23
85_8,RSV B N201T,1,1.372e-05,B8,V3P4,RSV_Historical_Sera_1,1.072,25.01.23
85_8,RSV B N201T,1,4.572e-06,B9,V3P4,RSV_Historical_Sera_1,1.058,25.01.23
85_8,RSV B N201T,1,1.524e-06,B10,V3P4,RSV_Historical_Sera_1,0.99,25.01.23
85_8,RSV B N201T,2,0.01,C2,V3P4,RSV_Historical_Sera_1,0.002342,25.01.23
85_8,RSV B N201T,2,0.003333,C3,V3P4,RSV_Historical_Sera_1,0.02605,25.01.23
85_8,RSV B N201T,2,0.001111,C4,V3P4,RSV_Historical_Sera_1,0.1475,25.01.23
85_8,RSV B N201T,2,0.0003704,C5,V3P4,RSV_Historical_Sera_1,0.4441,25.01.23
85_8,RSV B N201T,2,0.0001235,C6,V3P4,RSV_Historical_Sera_1,0.8301,25.01.23
85_8,RSV B N201T,2,4.115e-05,C7,V3P4,RSV_Historical_Sera_1,0.9874,25.01.23
85_8,RSV B N201T,2,1.372e-05,C8,V3P4,RSV_Historical_Sera_1,1.113,25.01.23
85_8,RSV B N201T,2,4.572e-06,C9,V3P4,RSV_Historical_Sera_1,0.9588,25.01.23
85_8,RSV B N201T,2,1.524e-06,C10,V3P4,RSV_Historical_Sera_1,0.9305,25.01.23
86_7,RSV B N201T,1,0.01,F2,V3P5,RSV_Historical_Sera_1,0.004713,25.01.23
86_7,RSV B N201T,1,0.003333,F3,V3P5,RSV_Historical_Sera_1,0.02958,25.01.23
86_7,RSV B N201T,1,0.001111,F4,V3P5,RSV_Historical_Sera_1,0.2182,25.01.23
86_7,RSV B N201T,1,0.0003704,F5,V3P5,RSV_Historical_Sera_1,0.6018,25.01.23
86_7,RSV B N201T,1,0.0001235,F6,V3P5,RSV_Historical_Sera_1,0.9559,25.01.23
86_7,RSV B N201T,1,4.115e-05,F7,V3P5,RSV_Historical_Sera_1,1.015,25.01.23
86_7,RSV B N201T,1,1.372e-05,F8,V3P5,RSV_Historical_Sera_1,1.168,25.01.23
86_7,RSV B N201T,1,4.572e-06,F9,V3P5,RSV_Historical_Sera_1,0.9285,25.01.23
86_7,RSV B N201T,1,1.524e-06,F10,V3P5,RSV_Historical_Sera_1,1.087,25.01.23
86_7,RSV B N201T,2,0.01,G2,V3P5,RSV_Historical_Sera_1,0.004164,25.01.23
86_7,RSV B N201T,2,0.003333,G3,V3P5,RSV_Historical_Sera_1,0.04572,25.01.23
86_7,RSV B N201T,2,0.001111,G4,V3P5,RSV_Historical_Sera_1,0.2626,25.01.23
86_7,RSV B N201T,2,0.0003704,G5,V3P5,RSV_Historical_Sera_1,0.5976,25.01.23
86_7,RSV B N201T,2,0.0001235,G6,V3P5,RSV_Historical_Sera_1,0.9429,25.01.23
86_7,RSV B N201T,2,4.115e-05,G7,V3P5,RSV_Historical_Sera_1,0.9462,25.01.23
86_7,RSV B N201T,2,1.372e-05,G8,V3P5,RSV_Historical_Sera_1,1.079,25.01.23
86_7,RSV B N201T,2,4.572e-06,G9,V3P5,RSV_Historical_Sera_1,0.9821,25.01.23
86_7,RSV B N201T,2,1.524e-06,G10,V3P5,RSV_Historical_Sera_1,1.026,25.01.23
86_8,RSV B N201T,1,0.01,D2,V3P5,RSV_Historical_Sera_1,0.0111,25.01.23
86_8,RSV B N201T,1,0.003333,D3,V3P5,RSV_Historical_Sera_1,0.122,25.01.23
86_8,RSV B N201T,1,0.001111,D4,V3P5,RSV_Historical_Sera_1,0.3642,25.01.23
86_8,RSV B N201T,1,0.0003704,D5,V3P5,RSV_Historical_Sera_1,0.6505,25.01.23
86_8,RSV B N201T,1,0.0001235,D6,V3P5,RSV_Historical_Sera_1,0.9936,25.01.23
86_8,RSV B N201T,1,4.115e-05,D7,V3P5,RSV_Historical_Sera_1,0.9973,25.01.23
86_8,RSV B N201T,1,1.372e-05,D8,V3P5,RSV_Historical_Sera_1,1.142,25.01.23
86_8,RSV B N201T,1,4.572e-06,D9,V3P5,RSV_Historical_Sera_1,1.147,25.01.23
86_8,RSV B N201T,1,1.524e-06,D10,V3P5,RSV_Historical_Sera_1,0.8602,25.01.23
86_8,RSV B N201T,2,0.01,E2,V3P5,RSV_Historical_Sera_1,0.025,25.01.23
86_8,RSV B N201T,2,0.003333,E3,V3P5,RSV_Historical_Sera_1,0.1271,25.01.23
86_8,RSV B N201T,2,0.001111,E4,V3P5,RSV_Historical_Sera_1,0.474,25.01.23
86_8,RSV B N201T,2,0.0003704,E5,V3P5,RSV_Historical_Sera_1,0.727,25.01.23
86_8,RSV B N201T,2,0.0001235,E6,V3P5,RSV_Historical_Sera_1,0.9457,25.01.23
86_8,RSV B N201T,2,4.115e-05,E7,V3P5,RSV_Historical_Sera_1,1.049,25.01.23
86_8,RSV B N201T,2,1.372e-05,E8,V3P5,RSV_Historical_Sera_1,1.132,25.01.23
86_8,RSV B N201T,2,4.572e-06,E9,V3P5,RSV_Historical_Sera_1,1.161,25.01.23
86_8,RSV B N201T,2,1.524e-06,E10,V3P5,RSV_Historical_Sera_1,1.148,25.01.23
86_9,RSV B N201T,1,0.01,B2,V3P5,RSV_Historical_Sera_1,0.003133,25.01.23
86_9,RSV B N201T,1,0.003333,B3,V3P5,RSV_Historical_Sera_1,0.005205,25.01.23
86_9,RSV B N201T,1,0.001111,B4,V3P5,RSV_Historical_Sera_1,0.00351,25.01.23
86_9,RSV B N201T,1,0.0003704,B5,V3P5,RSV_Historical_Sera_1,0.03845,25.01.23
86_9,RSV B N201T,1,0.0001235,B6,V3P5,RSV_Historical_Sera_1,0.1888,25.01.23
86_9,RSV B N201T,1,4.115e-05,B7,V3P5,RSV_Historical_Sera_1,0.4464,25.01.23
86_9,RSV B N201T,1,1.372e-05,B8,V3P5,RSV_Historical_Sera_1,0.7989,25.01.23
86_9,RSV B N201T,1,4.572e-06,B9,V3P5,RSV_Historical_Sera_1,0.9579,25.01.23
86_9,RSV B N201T,1,1.524e-06,B10,V3P5,RSV_Historical_Sera_1,0.9246,25.01.23
86_9,RSV B N201T,2,0.01,C2,V3P5,RSV_Historical_Sera_1,0.00334,25.01.23
86_9,RSV B N201T,2,0.003333,C3,V3P5,RSV_Historical_Sera_1,0.002782,25.01.23
86_9,RSV B N201T,2,0.001111,C4,V3P5,RSV_Historical_Sera_1,0.004956,25.01.23
