serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder
85_2,RSV B 1982,1,0.0003704,D5,V2P1,RSV_Historical_Sera_1,1.019,2025.01.09
85_2,RSV B 1982,1,0.0001235,D6,V2P1,RSV_Historical_Sera_1,0.9427,2025.01.09
85_2,RSV B 1982,1,4.115e-05,D7,V2P1,RSV_Historical_Sera_1,0.7181,2025.01.09
85_2,RSV B 1982,1,1.372e-05,D8,V2P1,RSV_Historical_Sera_1,0.4903,2025.01.09
85_2,RSV B 1982,1,4.572e-06,D9,V2P1,RSV_Historical_Sera_1,0.8594,2025.01.09
85_2,RSV B 1982,1,1.524e-06,D10,V2P1,RSV_Historical_Sera_1,0.7466,2025.01.09
85_2,RSV B 1982,2,0.01,E2,V2P1,RSV_Historical_Sera_1,0.03752,2025.01.09
85_2,RSV B 1982,2,0.003333,E3,V2P1,RSV_Historical_Sera_1,0.1459,2025.01.09
85_2,RSV B 1982,2,0.001111,E4,V2P1,RSV_Historical_Sera_1,0.4689,2025.01.09
85_2,RSV B 1982,2,0.0003704,E5,V2P1,RSV_Historical_Sera_1,1.142,2025.01.09
85_2,RSV B 1982,2,0.0001235,E6,V2P1,RSV_Historical_Sera_1,0.5888,2025.01.09
85_2,RSV B 1982,2,4.115e-05,E7,V2P1,RSV_Historical_Sera_1,1.059,2025.01.09
85_2,RSV B 1982,2,1.372e-05,E8,V2P1,RSV_Historical_Sera_1,0.9065,2025.01.09
85_2,RSV B 1982,2,4.572e-06,E9,V2P1,RSV_Historical_Sera_1,0.5992,2025.01.09
85_2,RSV B 1982,2,1.524e-06,E10,V2P1,RSV_Historical_Sera_1,0.866,2025.01.09
85_4,RSV B 1982,1,0.01,B2,V2P1,RSV_Historical_Sera_1,0.01539,2025.01.09
85_4,RSV B 1982,1,0.003333,B3,V2P1,RSV_Historical_Sera_1,0.07017,2025.01.09
85_4,RSV B 1982,1,0.001111,B4,V2P1,RSV_Historical_Sera_1,0.5232,2025.01.09
85_4,RSV B 1982,1,0.0003704,B5,V2P1,RSV_Historical_Sera_1,0.4135,2025.01.09
85_4,RSV B 1982,1,0.0001235,B6,V2P1,RSV_Historical_Sera_1,0.9208,2025.01.09
85_4,RSV B 1982,1,4.115e-05,B7,V2P1,RSV_Historical_Sera_1,0.8479,2025.01.09
85_4,RSV B 1982,1,1.372e-05,B8,V2P1,RSV_Historical_Sera_1,0.8035,2025.01.09
85_4,RSV B 1982,1,4.572e-06,B9,V2P1,RSV_Historical_Sera_1,0.8797,2025.01.09
85_4,RSV B 1982,1,1.524e-06,B10,V2P1,RSV_Historical_Sera_1,1.028,2025.01.09
85_4,RSV B 1982,2,0.01,C2,V2P1,RSV_Historical_Sera_1,0.0355,2025.01.09
85_4,RSV B 1982,2,0.003333,C3,V2P1,RSV_Historical_Sera_1,0.4078,2025.01.09
85_4,RSV B 1982,2,0.001111,C4,V2P1,RSV_Historical_Sera_1,0.9405,2025.01.09
85_4,RSV B 1982,2,0.0003704,C5,V2P1,RSV_Historical_Sera_1,0.929,2025.01.09
85_4,RSV B 1982,2,0.0001235,C6,V2P1,RSV_Historical_Sera_1,1.064,2025.01.09
85_4,RSV B 1982,2,4.115e-05,C7,V2P1,RSV_Historical_Sera_1,1.002,2025.01.09
85_4,RSV B 1982,2,1.372e-05,C8,V2P1,RSV_Historical_Sera_1,0.9514,2025.01.09
85_4,RSV B 1982,2,4.572e-06,C9,V2P1,RSV_Historical_Sera_1,0.952,2025.01.09
85_4,RSV B 1982,2,1.524e-06,C10,V2P1,RSV_Historical_Sera_1,0.7466,2025.01.09
85_6,RSV B 1982,1,0.01,F2,V2P2,RSV_Historical_Sera_1,0.04204,2025.01.09
85_6,RSV B 1982,1,0.003333,F3,V2P2,RSV_Historical_Sera_1,0.03141,2025.01.09
85_6,RSV B 1982,1,0.001111,F4,V2P2,RSV_Historical_Sera_1,0.2753,2025.01.09
85_6,RSV B 1982,1,0.0003704,F5,V2P2,RSV_Historical_Sera_1,0.6662,2025.01.09
85_6,RSV B 1982,1,0.0001235,F6,V2P2,RSV_Historical_Sera_1,0.4658,2025.01.09
85_6,RSV B 1982,1,4.115e-05,F7,V2P2,RSV_Historical_Sera_1,0.7219,2025.01.09
85_6,RSV B 1982,1,1.372e-05,F8,V2P2,RSV_Historical_Sera_1,0.9094,2025.01.09
85_6,RSV B 1982,1,4.572e-06,F9,V2P2,RSV_Historical_Sera_1,0.4652,2025.01.09
85_6,RSV B 1982,1,1.524e-06,F10,V2P2,RSV_Historical_Sera_1,0.9241,2025.01.09
85_6,RSV B 1982,2,0.01,G2,V2P2,RSV_Historical_Sera_1,0.05155,2025.01.09
85_6,RSV B 1982,2,0.003333,G3,V2P2,RSV_Historical_Sera_1,0.03418,2025.01.09
85_6,RSV B 1982,2,0.001111,G4,V2P2,RSV_Historical_Sera_1,0.01718,2025.01.09
85_6,RSV B 1982,2,0.0003704,G5,V2P2,RSV_Historical_Sera_1,0.7498,2025.01.09
85_6,RSV B 1982,2,0.0001235,G6,V2P2,RSV_Historical_Sera_1,0.5492,2025.01.09
85_6,RSV B 1982,2,4.115e-05,G7,V2P2,RSV_Historical_Sera_1,0.7088,2025.01.09
85_6,RSV B 1982,2,1.372e-05,G8,V2P2,RSV_Historical_Sera_1,0.9646,2025.01.09
85_6,RSV B 1982,2,4.572e-06,G9,V2P2,RSV_Historical_Sera_1,1.314,2025.01.09
85_6,RSV B 1982,2,1.524e-06,G10,V2P2,RSV_Historical_Sera_1,1.365,2025.01.09
86_1,RSV B 1982,1,0.01,D2,V2P2,RSV_Historical_Sera_1,0.04104,2025.01.09
86_1,RSV B 1982,1,0.003333,D3,V2P2,RSV_Historical_Sera_1,0.02051,2025.01.09
86_1,RSV B 1982,1,0.001111,D4,V2P2,RSV_Historical_Sera_1,0.09711,2025.01.09
86_1,RSV B 1982,1,0.0003704,D5,V2P2,RSV_Historical_Sera_1,0.6083,2025.01.09
86_1,RSV B 1982,1,0.0001235,D6,V2P2,RSV_Historical_Sera_1,0.6219,2025.01.09
86_1,RSV B 1982,1,4.115e-05,D7,V2P2,RSV_Historical_Sera_1,0.8662,2025.01.09
86_1,RSV B 1982,1,1.372e-05,D8,V2P2,RSV_Historical_Sera_1,0.6793,2025.01.09
86_1,RSV B 1982,1,4.572e-06,D9,V2P2,RSV_Historical_Sera_1,0.693,2025.01.09
86_1,RSV B 1982,1,1.524e-06,D10,V2P2,RSV_Historical_Sera_1,1.193,2025.01.09
86_1,RSV B 1982,2,0.01,E2,V2P2,RSV_Historical_Sera_1,0.01352,2025.01.09
86_1,RSV B 1982,2,0.003333,E3,V2P2,RSV_Historical_Sera_1,0.08274,2025.01.09
86_1,RSV B 1982,2,0.001111,E4,V2P2,RSV_Historical_Sera_1,0.06181,2025.01.09
86_1,RSV B 1982,2,0.0003704,E5,V2P2,RSV_Historical_Sera_1,0.3677,2025.01.09
86_1,RSV B 1982,2,0.0001235,E6,V2P2,RSV_Historical_Sera_1,0.934,2025.01.09
86_1,RSV B 1982,2,4.115e-05,E7,V2P2,RSV_Historical_Sera_1,0.9553,2025.01.09
86_1,RSV B 1982,2,1.372e-05,E8,V2P2,RSV_Historical_Sera_1,1.283,2025.01.09
86_1,RSV B 1982,2,4.572e-06,E9,V2P2,RSV_Historical_Sera_1,0.7624,2025.01.09
86_1,RSV B 1982,2,1.524e-06,E10,V2P2,RSV_Historical_Sera_1,1.026,2025.01.09
86_2,RSV B 1982,1,0.01,B2,V2P2,RSV_Historical_Sera_1,0.02024,2025.01.09
86_2,RSV B 1982,1,0.003333,B3,V2P2,RSV_Historical_Sera_1,0.0327,2025.01.09
86_2,RSV B 1982,1,0.001111,B4,V2P2,RSV_Historical_Sera_1,0.641,2025.01.09
86_2,RSV B 1982,1,0.0003704,B5,V2P2,RSV_Historical_Sera_1,0.4021,2025.01.09
86_2,RSV B 1982,1,0.0001235,B6,V2P2,RSV_Historical_Sera_1,0.2523,2025.01.09
86_2,RSV B 1982,1,4.115e-05,B7,V2P2,RSV_Historical_Sera_1,0.5405,2025.01.09
86_2,RSV B 1982,1,1.372e-05,B8,V2P2,RSV_Historical_Sera_1,0.8137,2025.01.09
86_2,RSV B 1982,1,4.572e-06,B9,V2P2,RSV_Historical_Sera_1,0.9378,2025.01.09
86_2,RSV B 1982,1,1.524e-06,B10,V2P2,RSV_Historical_Sera_1,0.8531,2025.01.09
86_2,RSV B 1982,2,0.01,C2,V2P2,RSV_Historical_Sera_1,0.09903,2025.01.09
86_2,RSV B 1982,2,0.003333,C3,V2P2,RSV_Historical_Sera_1,0.2001,2025.01.09
86_2,RSV B 1982,2,0.001111,C4,V2P2,RSV_Historical_Sera_1,0.1385,2025.01.09
86_2,RSV B 1982,2,0.0003704,C5,V2P2,RSV_Historical_Sera_1,0.9536,2025.01.09
86_2,RSV B 1982,2,0.0001235,C6,V2P2,RSV_Historical_Sera_1,0.7356,2025.01.09
86_2,RSV B 1982,2,4.115e-05,C7,V2P2,RSV_Historical_Sera_1,0.7525,2025.01.09
86_2,RSV B 1982,2,1.372e-05,C8,V2P2,RSV_Historical_Sera_1,0.6634,2025.01.09
86_2,RSV B 1982,2,4.572e-06,C9,V2P2,RSV_Historical_Sera_1,0.858,2025.01.09
86_2,RSV B 1982,2,1.524e-06,C10,V2P2,RSV_Historical_Sera_1,0.9269,2025.01.09
86_4,RSV B 1982,1,0.01,F2,V2P3,RSV_Historical_Sera_1,0.04626,2025.01.09
86_4,RSV B 1982,1,0.003333,F3,V2P3,RSV_Historical_Sera_1,0.07348,2025.01.09
86_4,RSV B 1982,1,0.001111,F4,V2P3,RSV_Historical_Sera_1,0.4015,2025.01.09
86_4,RSV B 1982,1,0.0003704,F5,V2P3,RSV_Historical_Sera_1,0.4197,2025.01.09
86_4,RSV B 1982,1,0.0001235,F6,V2P3,RSV_Historical_Sera_1,0.4305,2025.01.09
86_4,RSV B 1982,1,4.115e-05,F7,V2P3,RSV_Historical_Sera_1,0.6089,2025.01.09
86_4,RSV B 1982,1,1.372e-05,F8,V2P3,RSV_Historical_Sera_1,1.29,2025.01.09
86_4,RSV B 1982,1,4.572e-06,F9,V2P3,RSV_Historical_Sera_1,0.7069,2025.01.09
86_4,RSV B 1982,1,1.524e-06,F10,V2P3,RSV_Historical_Sera_1,0.5839,2025.01.09
86_4,RSV B 1982,2,0.01,G2,V2P3,RSV_Historical_Sera_1,0.2177,2025.01.09
86_4,RSV B 1982,2,0.003333,G3,V2P3,RSV_Historical_Sera_1,0.07743,2025.01.09
86_4,RSV B 1982,2,0.001111,G4,V2P3,RSV_Historical_Sera_1,0.1345,2025.01.09
86_4,RSV B 1982,2,0.0003704,G5,V2P3,RSV_Historical_Sera_1,0.4776,2025.01.09
86_4,RSV B 1982,2,0.0001235,G6,V2P3,RSV_Historical_Sera_1,1.877,2025.01.09
86_4,RSV B 1982,2,4.115e-05,G7,V2P3,RSV_Historical_Sera_1,1.438,2025.01.09
86_4,RSV B 1982,2,1.372e-05,G8,V2P3,RSV_Historical_Sera_1,1.483,2025.01.09
86_4,RSV B 1982,2,4.572e-06,G9,V2P3,RSV_Historical_Sera_1,1.692,2025.01.09
86_4,RSV B 1982,2,1.524e-06,G10,V2P3,RSV_Historical_Sera_1,0.8246,2025.01.09
86_6,RSV B 1982,1,0.01,D2,V2P3,RSV_Historical_Sera_1,0.01459,2025.01.09
86_6,RSV B 1982,1,0.003333,D3,V2P3,RSV_Historical_Sera_1,0.1649,2025.01.09
86_6,RSV B 1982,1,0.001111,D4,V2P3,RSV_Historical_Sera_1,0.6318,2025.01.09
86_6,RSV B 1982,1,0.0003704,D5,V2P3,RSV_Historical_Sera_1,0.6056,2025.01.09
86_6,RSV B 1982,1,0.0001235,D6,V2P3,RSV_Historical_Sera_1,0.9152,2025.01.09
86_6,RSV B 1982,1,4.115e-05,D7,V2P3,RSV_Historical_Sera_1,0.6298,2025.01.09
86_6,RSV B 1982,1,1.372e-05,D8,V2P3,RSV_Historical_Sera_1,0.861,2025.01.09
86_6,RSV B 1982,1,4.572e-06,D9,V2P3,RSV_Historical_Sera_1,1.52,2025.01.09
86_6,RSV B 1982,1,1.524e-06,D10,V2P3,RSV_Historical_Sera_1,0.9695,2025.01.09
86_6,RSV B 1982,2,0.01,E2,V2P3,RSV_Historical_Sera_1,0.2543,2025.01.09
86_6,RSV B 1982,2,0.003333,E3,V2P3,RSV_Historical_Sera_1,0.05782,2025.01.09
86_6,RSV B 1982,2,0.001111,E4,V2P3,RSV_Historical_Sera_1,0.1283,2025.01.09
86_6,RSV B 1982,2,0.0003704,E5,V2P3,RSV_Historical_Sera_1,0.7222,2025.01.09
86_6,RSV B 1982,2,0.0001235,E6,V2P3,RSV_Historical_Sera_1,0.5862,2025.01.09
86_6,RSV B 1982,2,4.115e-05,E7,V2P3,RSV_Historical_Sera_1,0.895,2025.01.09
86_6,RSV B 1982,2,1.372e-05,E8,V2P3,RSV_Historical_Sera_1,1.627,2025.01.09
86_6,RSV B 1982,2,4.572e-06,E9,V2P3,RSV_Historical_Sera_1,1.164,2025.01.09
86_6,RSV B 1982,2,1.524e-06,E10,V2P3,RSV_Historical_Sera_1,1.711,2025.01.09
85_3,RSV B 1982,1,0.01,B2,V2P3,RSV_Historical_Sera_1,0.03088,2025.01.09
85_3,RSV B 1982,1,0.003333,B3,V2P3,RSV_Historical_Sera_1,0.107,2025.01.09
85_3,RSV B 1982,1,0.001111,B4,V2P3,RSV_Historical_Sera_1,0.1398,2025.01.09
85_3,RSV B 1982,1,0.0003704,B5,V2P3,RSV_Historical_Sera_1,0.1657,2025.01.09
85_3,RSV B 1982,1,0.0001235,B6,V2P3,RSV_Historical_Sera_1,0.5256,2025.01.09
85_3,RSV B 1982,1,4.115e-05,B7,V2P3,RSV_Historical_Sera_1,0.874,2025.01.09
85_3,RSV B 1982,1,1.372e-05,B8,V2P3,RSV_Historical_Sera_1,1.125,2025.01.09
85_3,RSV B 1982,1,4.572e-06,B9,V2P3,RSV_Historical_Sera_1,1.434,2025.01.09
85_3,RSV B 1982,1,1.524e-06,B10,V2P3,RSV_Historical_Sera_1,0.9597,2025.01.09
85_3,RSV B 1982,2,0.01,C2,V2P3,RSV_Historical_Sera_1,0.01401,2025.01.09
85_3,RSV B 1982,2,0.003333,C3,V2P3,RSV_Historical_Sera_1,0.01848,2025.01.09
85_3,RSV B 1982,2,0.001111,C4,V2P3,RSV_Historical_Sera_1,0.06414,2025.01.09
85_3,RSV B 1982,2,0.0003704,C5,V2P3,RSV_Historical_Sera_1,0.4235,2025.01.09
85_3,RSV B 1982,2,0.0001235,C6,V2P3,RSV_Historical_Sera_1,0.7626,2025.01.09
85_3,RSV B 1982,2,4.115e-05,C7,V2P3,RSV_Historical_Sera_1,0.3321,2025.01.09
85_3,RSV B 1982,2,1.372e-05,C8,V2P3,RSV_Historical_Sera_1,1.378,2025.01.09
85_3,RSV B 1982,2,4.572e-06,C9,V2P3,RSV_Historical_Sera_1,0.6107,2025.01.09
85_3,RSV B 1982,2,1.524e-06,C10,V2P3,RSV_Historical_Sera_1,0.946,2025.01.09
87_4,RSV B 1982,1,0.01,F2,V2P4,RSV_Historical_Sera_1,0.08386,2025.01.09
87_4,RSV B 1982,1,0.003333,F3,V2P4,RSV_Historical_Sera_1,0.102,2025.01.09
87_4,RSV B 1982,1,0.001111,F4,V2P4,RSV_Historical_Sera_1,0.123,2025.01.09
87_4,RSV B 1982,1,0.0003704,F5,V2P4,RSV_Historical_Sera_1,0.1389,2025.01.09
87_4,RSV B 1982,1,0.0001235,F6,V2P4,RSV_Historical_Sera_1,0.6064,2025.01.09
87_4,RSV B 1982,1,4.115e-05,F7,V2P4,RSV_Historical_Sera_1,0.6705,2025.01.09
87_4,RSV B 1982,1,1.372e-05,F8,V2P4,RSV_Historical_Sera_1,0.5364,2025.01.09
87_4,RSV B 1982,1,4.572e-06,F9,V2P4,RSV_Historical_Sera_1,0.8001,2025.01.09
87_4,RSV B 1982,1,1.524e-06,F10,V2P4,RSV_Historical_Sera_1,0.9291,2025.01.09
87_4,RSV B 1982,2,0.01,G2,V2P4,RSV_Historical_Sera_1,0.007891,2025.01.09
87_4,RSV B 1982,2,0.003333,G3,V2P4,RSV_Historical_Sera_1,0.02946,2025.01.09
87_4,RSV B 1982,2,0.001111,G4,V2P4,RSV_Historical_Sera_1,0.05729,2025.01.09
87_4,RSV B 1982,2,0.0003704,G5,V2P4,RSV_Historical_Sera_1,0.6326,2025.01.09
87_4,RSV B 1982,2,0.0001235,G6,V2P4,RSV_Historical_Sera_1,0.802,2025.01.09
87_4,RSV B 1982,2,4.115e-05,G7,V2P4,RSV_Historical_Sera_1,1.272,2025.01.09
87_4,RSV B 1982,2,1.372e-05,G8,V2P4,RSV_Historical_Sera_1,0.7023,2025.01.09
87_4,RSV B 1982,2,4.572e-06,G9,V2P4,RSV_Historical_Sera_1,0.7903,2025.01.09
87_4,RSV B 1982,2,1.524e-06,G10,V2P4,RSV_Historical_Sera_1,1.732,2025.01.09
85_7,RSV B 1982,1,0.01,D2,V2P4,RSV_Historical_Sera_1,0.01316,2025.01.09
85_7,RSV B 1982,1,0.003333,D3,V2P4,RSV_Historical_Sera_1,0.02392,2025.01.09
85_7,RSV B 1982,1,0.001111,D4,V2P4,RSV_Historical_Sera_1,0.1472,2025.01.09
85_7,RSV B 1982,1,0.0003704,D5,V2P4,RSV_Historical_Sera_1,0.3007,2025.01.09
85_7,RSV B 1982,1,0.0001235,D6,V2P4,RSV_Historical_Sera_1,0.5037,2025.01.09
85_7,RSV B 1982,1,4.115e-05,D7,V2P4,RSV_Historical_Sera_1,1.068,2025.01.09
85_7,RSV B 1982,1,1.372e-05,D8,V2P4,RSV_Historical_Sera_1,1.093,2025.01.09
85_7,RSV B 1982,1,4.572e-06,D9,V2P4,RSV_Historical_Sera_1,0.7366,2025.01.09
85_7,RSV B 1982,1,1.524e-06,D10,V2P4,RSV_Historical_Sera_1,0.7995,2025.01.09
85_7,RSV B 1982,2,0.01,E2,V2P4,RSV_Historical_Sera_1,0.01106,2025.01.09
85_7,RSV B 1982,2,0.003333,E3,V2P4,RSV_Historical_Sera_1,0.04383,2025.01.09
85_7,RSV B 1982,2,0.001111,E4,V2P4,RSV_Historical_Sera_1,0.05823,2025.01.09
85_7,RSV B 1982,2,0.0003704,E5,V2P4,RSV_Historical_Sera_1,0.1408,2025.01.09
85_7,RSV B 1982,2,0.0001235,E6,V2P4,RSV_Historical_Sera_1,0.4086,2025.01.09
85_7,RSV B 1982,2,4.115e-05,E7,V2P4,RSV_Historical_Sera_1,0.9383,2025.01.09
85_7,RSV B 1982,2,1.372e-05,E8,V2P4,RSV_Historical_Sera_1,0.6907,2025.01.09
85_7,RSV B 1982,2,4.572e-06,E9,V2P4,RSV_Historical_Sera_1,0.9542,2025.01.09
85_7,RSV B 1982,2,1.524e-06,E10,V2P4,RSV_Historical_Sera_1,0.7237,2025.01.09
85_8,RSV B 1982,1,0.01,B2,V2P4,RSV_Historical_Sera_1,0.01001,2025.01.09
85_8,RSV B 1982,1,0.003333,B3,V2P4,RSV_Historical_Sera_1,0.05028,2025.01.09
85_8,RSV B 1982,1,0.001111,B4,V2P4,RSV_Historical_Sera_1,0.08264,2025.01.09
85_8,RSV B 1982,1,0.0003704,B5,V2P4,RSV_Historical_Sera_1,0.2865,2025.01.09
85_8,RSV B 1982,1,0.0001235,B6,V2P4,RSV_Historical_Sera_1,0.761,2025.01.09
85_8,RSV B 1982,1,4.115e-05,B7,V2P4,RSV_Historical_Sera_1,1.057,2025.01.09
85_8,RSV B 1982,1,1.372e-05,B8,V2P4,RSV_Historical_Sera_1,1.07,2025.01.09
85_8,RSV B 1982,1,4.572e-06,B9,V2P4,RSV_Historical_Sera_1,0.6601,2025.01.09
85_8,RSV B 1982,1,1.524e-06,B10,V2P4,RSV_Historical_Sera_1,0.9713,2025.01.09
85_8,RSV B 1982,2,0.01,C2,V2P4,RSV_Historical_Sera_1,0.01116,2025.01.09
85_8,RSV B 1982,2,0.003333,C3,V2P4,RSV_Historical_Sera_1,0.09676,2025.01.09
85_8,RSV B 1982,2,0.001111,C4,V2P4,RSV_Historical_Sera_1,0.02959,2025.01.09
85_8,RSV B 1982,2,0.0003704,C5,V2P4,RSV_Historical_Sera_1,0.2243,2025.01.09
85_8,RSV B 1982,2,0.0001235,C6,V2P4,RSV_Historical_Sera_1,0.7769,2025.01.09
85_8,RSV B 1982,2,4.115e-05,C7,V2P4,RSV_Historical_Sera_1,0.9297,2025.01.09
85_8,RSV B 1982,2,1.372e-05,C8,V2P4,RSV_Historical_Sera_1,0.5507,2025.01.09
85_8,RSV B 1982,2,4.572e-06,C9,V2P4,RSV_Historical_Sera_1,1.24,2025.01.09
85_8,RSV B 1982,2,1.524e-06,C10,V2P4,RSV_Historical_Sera_1,0.9425,2025.01.09
86_7,RSV B 1982,1,0.01,F2,V2P5,RSV_Historical_Sera_1,0.04596,2025.01.09
86_7,RSV B 1982,1,0.003333,F3,V2P5,RSV_Historical_Sera_1,0.08823,2025.01.09
86_7,RSV B 1982,1,0.001111,F4,V2P5,RSV_Historical_Sera_1,0.3144,2025.01.09
86_7,RSV B 1982,1,0.0003704,F5,V2P5,RSV_Historical_Sera_1,0.6928,2025.01.09
86_7,RSV B 1982,1,0.0001235,F6,V2P5,RSV_Historical_Sera_1,0.9743,2025.01.09
86_7,RSV B 1982,1,4.115e-05,F7,V2P5,RSV_Historical_Sera_1,1.04,2025.01.09
86_7,RSV B 1982,1,1.372e-05,F8,V2P5,RSV_Historical_Sera_1,0.8318,2025.01.09
86_7,RSV B 1982,1,4.572e-06,F9,V2P5,RSV_Historical_Sera_1,1.759,2025.01.09
86_7,RSV B 1982,1,1.524e-06,F10,V2P5,RSV_Historical_Sera_1,1.043,2025.01.09
86_7,RSV B 1982,2,0.01,G2,V2P5,RSV_Historical_Sera_1,0.004081,2025.01.09
86_7,RSV B 1982,2,0.003333,G3,V2P5,RSV_Historical_Sera_1,0.006863,2025.01.09
86_7,RSV B 1982,2,0.001111,G4,V2P5,RSV_Historical_Sera_1,0.1898,2025.01.09
86_7,RSV B 1982,2,0.0003704,G5,V2P5,RSV_Historical_Sera_1,0.3806,2025.01.09
86_7,RSV B 1982,2,0.0001235,G6,V2P5,RSV_Historical_Sera_1,1.832,2025.01.09
86_7,RSV B 1982,2,4.115e-05,G7,V2P5,RSV_Historical_Sera_1,0.9561,2025.01.09
86_7,RSV B 1982,2,1.372e-05,G8,V2P5,RSV_Historical_Sera_1,1.638,2025.01.09
86_7,RSV B 1982,2,4.572e-06,G9,V2P5,RSV_Historical_Sera_1,0.8252,2025.01.09
86_7,RSV B 1982,2,1.524e-06,G10,V2P5,RSV_Historical_Sera_1,1.172,2025.01.09
86_8,RSV B 1982,1,0.01,D2,V2P5,RSV_Historical_Sera_1,0.1415,2025.01.09
86_8,RSV B 1982,1,0.003333,D3,V2P5,RSV_Historical_Sera_1,0.1649,2025.01.09
86_8,RSV B 1982,1,0.001111,D4,V2P5,RSV_Historical_Sera_1,0.3335,2025.01.09
86_8,RSV B 1982,1,0.0003704,D5,V2P5,RSV_Historical_Sera_1,0.753,2025.01.09
86_8,RSV B 1982,1,0.0001235,D6,V2P5,RSV_Historical_Sera_1,0.6479,2025.01.09
86_8,RSV B 1982,1,4.115e-05,D7,V2P5,RSV_Historical_Sera_1,0.8131,2025.01.09
86_8,RSV B 1982,1,1.372e-05,D8,V2P5,RSV_Historical_Sera_1,0.993,2025.01.09
86_8,RSV B 1982,1,4.572e-06,D9,V2P5,RSV_Historical_Sera_1,1.138,2025.01.09
86_8,RSV B 1982,1,1.524e-06,D10,V2P5,RSV_Historical_Sera_1,1.473,2025.01.09
86_8,RSV B 1982,2,0.01,E2,V2P5,RSV_Historical_Sera_1,0.05453,2025.01.09
86_8,RSV B 1982,2,0.003333,E3,V2P5,RSV_Historical_Sera_1,0.2933,2025.01.09
86_8,RSV B 1982,2,0.001111,E4,V2P5,RSV_Historical_Sera_1,0.3896,2025.01.09
86_8,RSV B 1982,2,0.0003704,E5,V2P5,RSV_Historical_Sera_1,1.048,2025.01.09
86_8,RSV B 1982,2,0.0001235,E6,V2P5,RSV_Historical_Sera_1,0.8687,2025.01.09
86_8,RSV B 1982,2,4.115e-05,E7,V2P5,RSV_Historical_Sera_1,0.6837,2025.01.09
86_8,RSV B 1982,2,1.372e-05,E8,V2P5,RSV_Historical_Sera_1,1.204,2025.01.09
86_8,RSV B 1982,2,4.572e-06,E9,V2P5,RSV_Historical_Sera_1,0.9698,2025.01.09
86_8,RSV B 1982,2,1.524e-06,E10,V2P5,RSV_Historical_Sera_1,0.9106,2025.01.09
86_9,RSV B 1982,1,0.01,B2,V2P5,RSV_Historical_Sera_1,0.1052,2025.01.09
86_9,RSV B 1982,1,0.003333,B3,V2P5,RSV_Historical_Sera_1,0.02021,2025.01.09
86_9,RSV B 1982,1,0.001111,B4,V2P5,RSV_Historical_Sera_1,0.003338,2025.01.09
86_9,RSV B 1982,1,0.0003704,B5,V2P5,RSV_Historical_Sera_1,0.06908,2025.01.09
86_9,RSV B 1982,1,0.0001235,B6,V2P5,RSV_Historical_Sera_1,0.3515,2025.01.09
86_9,RSV B 1982,1,4.115e-05,B7,V2P5,RSV_Historical_Sera_1,0.2901,2025.01.09
