serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder
85_8,RSV B 2024,1,0.008333,B3,V4P4,RSV_Historical_Sera_2,0.002219,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,1,0.002778,B4,V4P4,RSV_Historical_Sera_2,0.03307,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,1,0.0009259,B5,V4P4,RSV_Historical_Sera_2,0.1114,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,1,0.0003086,B6,V4P4,RSV_Historical_Sera_2,0.3532,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,1,0.0001029,B7,V4P4,RSV_Historical_Sera_2,0.7429,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,1,3.429e-05,B8,V4P4,RSV_Historical_Sera_2,0.7492,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,1,1.143e-05,B9,V4P4,RSV_Historical_Sera_2,0.9846,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,1,3.81e-06,B10,V4P4,RSV_Historical_Sera_2,0.9463,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,0.025,C2,V4P4,RSV_Historical_Sera_2,0.0006273,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,0.008333,C3,V4P4,RSV_Historical_Sera_2,0.000841,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,0.002778,C4,V4P4,RSV_Historical_Sera_2,0.01478,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,0.0009259,C5,V4P4,RSV_Historical_Sera_2,0.09437,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,0.0003086,C6,V4P4,RSV_Historical_Sera_2,0.3811,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,0.0001029,C7,V4P4,RSV_Historical_Sera_2,0.618,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,3.429e-05,C8,V4P4,RSV_Historical_Sera_2,0.8697,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,1.143e-05,C9,V4P4,RSV_Historical_Sera_2,0.8883,24.10.17_RSVNeut_Sera_Evo2
85_8,RSV B 2024,2,3.81e-06,C10,V4P4,RSV_Historical_Sera_2,1.006,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,0.025,F2,V4P5,RSV_Historical_Sera_2,0.0008475,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,0.008333,F3,V4P5,RSV_Historical_Sera_2,0.003451,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,0.002778,F4,V4P5,RSV_Historical_Sera_2,0.03274,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,0.0009259,F5,V4P5,RSV_Historical_Sera_2,0.1704,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,0.0003086,F6,V4P5,RSV_Historical_Sera_2,0.4252,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,0.0001029,F7,V4P5,RSV_Historical_Sera_2,0.6929,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,3.429e-05,F8,V4P5,RSV_Historical_Sera_2,0.8858,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,1.143e-05,F9,V4P5,RSV_Historical_Sera_2,0.92,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,1,3.81e-06,F10,V4P5,RSV_Historical_Sera_2,0.9101,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,0.025,G2,V4P5,RSV_Historical_Sera_2,0.000832,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,0.008333,G3,V4P5,RSV_Historical_Sera_2,0.002848,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,0.002778,G4,V4P5,RSV_Historical_Sera_2,0.05168,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,0.0009259,G5,V4P5,RSV_Historical_Sera_2,0.2087,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,0.0003086,G6,V4P5,RSV_Historical_Sera_2,0.5467,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,0.0001029,G7,V4P5,RSV_Historical_Sera_2,0.7379,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,3.429e-05,G8,V4P5,RSV_Historical_Sera_2,0.8639,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,1.143e-05,G9,V4P5,RSV_Historical_Sera_2,0.9069,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV B 2024,2,3.81e-06,G10,V4P5,RSV_Historical_Sera_2,0.942,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,0.025,D2,V4P5,RSV_Historical_Sera_2,0.001061,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,0.008333,D3,V4P5,RSV_Historical_Sera_2,0.007726,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,0.002778,D4,V4P5,RSV_Historical_Sera_2,0.07431,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,0.0009259,D5,V4P5,RSV_Historical_Sera_2,0.3827,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,0.0003086,D6,V4P5,RSV_Historical_Sera_2,0.4511,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,0.0001029,D7,V4P5,RSV_Historical_Sera_2,0.6602,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,3.429e-05,D8,V4P5,RSV_Historical_Sera_2,0.8511,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,1.143e-05,D9,V4P5,RSV_Historical_Sera_2,0.9404,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,1,3.81e-06,D10,V4P5,RSV_Historical_Sera_2,0.8304,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,0.025,E2,V4P5,RSV_Historical_Sera_2,0.001128,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,0.008333,E3,V4P5,RSV_Historical_Sera_2,0.007945,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,0.002778,E4,V4P5,RSV_Historical_Sera_2,0.09105,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,0.0009259,E5,V4P5,RSV_Historical_Sera_2,0.3157,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,0.0003086,E6,V4P5,RSV_Historical_Sera_2,0.6021,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,0.0001029,E7,V4P5,RSV_Historical_Sera_2,0.6869,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,3.429e-05,E8,V4P5,RSV_Historical_Sera_2,0.7889,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,1.143e-05,E9,V4P5,RSV_Historical_Sera_2,0.7057,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV B 2024,2,3.81e-06,E10,V4P5,RSV_Historical_Sera_2,0.714,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,0.025,B2,V4P5,RSV_Historical_Sera_2,0.001432,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,0.008333,B3,V4P5,RSV_Historical_Sera_2,0.001168,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,0.002778,B4,V4P5,RSV_Historical_Sera_2,0.001244,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,0.0009259,B5,V4P5,RSV_Historical_Sera_2,0.001574,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,0.0003086,B6,V4P5,RSV_Historical_Sera_2,0.01991,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,0.0001029,B7,V4P5,RSV_Historical_Sera_2,0.2404,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,3.429e-05,B8,V4P5,RSV_Historical_Sera_2,0.404,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,1.143e-05,B9,V4P5,RSV_Historical_Sera_2,0.8148,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,1,3.81e-06,B10,V4P5,RSV_Historical_Sera_2,0.8734,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,0.025,C2,V4P5,RSV_Historical_Sera_2,0.001109,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,0.008333,C3,V4P5,RSV_Historical_Sera_2,0.001176,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,0.002778,C4,V4P5,RSV_Historical_Sera_2,0.001634,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,0.0009259,C5,V4P5,RSV_Historical_Sera_2,0.003213,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,0.0003086,C6,V4P5,RSV_Historical_Sera_2,0.02127,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,0.0001029,C7,V4P5,RSV_Historical_Sera_2,0.1716,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,3.429e-05,C8,V4P5,RSV_Historical_Sera_2,0.4005,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,1.143e-05,C9,V4P5,RSV_Historical_Sera_2,0.6666,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV B 2024,2,3.81e-06,C10,V4P5,RSV_Historical_Sera_2,0.8698,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,0.025,F2,V4P6,RSV_Historical_Sera_2,0.00116,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,0.008333,F3,V4P6,RSV_Historical_Sera_2,0.07638,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,0.002778,F4,V4P6,RSV_Historical_Sera_2,0.2676,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,0.0009259,F5,V4P6,RSV_Historical_Sera_2,0.594,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,0.0003086,F6,V4P6,RSV_Historical_Sera_2,0.7245,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,0.0001029,F7,V4P6,RSV_Historical_Sera_2,1.027,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,3.429e-05,F8,V4P6,RSV_Historical_Sera_2,0.893,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,1.143e-05,F9,V4P6,RSV_Historical_Sera_2,0.9128,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,1,3.81e-06,F10,V4P6,RSV_Historical_Sera_2,0.7676,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,0.025,G2,V4P6,RSV_Historical_Sera_2,0.003916,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,0.008333,G3,V4P6,RSV_Historical_Sera_2,0.04551,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,0.002778,G4,V4P6,RSV_Historical_Sera_2,0.3432,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,0.0009259,G5,V4P6,RSV_Historical_Sera_2,0.6624,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,0.0003086,G6,V4P6,RSV_Historical_Sera_2,0.8571,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,0.0001029,G7,V4P6,RSV_Historical_Sera_2,0.9162,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,3.429e-05,G8,V4P6,RSV_Historical_Sera_2,1.014,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,1.143e-05,G9,V4P6,RSV_Historical_Sera_2,0.9073,24.10.17_RSVNeut_Sera_Evo2
86_10,RSV B 2024,2,3.81e-06,G10,V4P6,RSV_Historical_Sera_2,0.9707,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,0.025,D2,V4P6,RSV_Historical_Sera_2,0.006582,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,0.008333,D3,V4P6,RSV_Historical_Sera_2,0.1104,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,0.002778,D4,V4P6,RSV_Historical_Sera_2,0.3419,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,0.0009259,D5,V4P6,RSV_Historical_Sera_2,0.6333,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,0.0003086,D6,V4P6,RSV_Historical_Sera_2,0.7106,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,0.0001029,D7,V4P6,RSV_Historical_Sera_2,0.8144,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,3.429e-05,D8,V4P6,RSV_Historical_Sera_2,0.8811,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,1.143e-05,D9,V4P6,RSV_Historical_Sera_2,0.9479,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,1,3.81e-06,D10,V4P6,RSV_Historical_Sera_2,0.8233,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,0.025,E2,V4P6,RSV_Historical_Sera_2,0.01498,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,0.008333,E3,V4P6,RSV_Historical_Sera_2,0.1693,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,0.002778,E4,V4P6,RSV_Historical_Sera_2,0.389,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,0.0009259,E5,V4P6,RSV_Historical_Sera_2,0.6308,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,0.0003086,E6,V4P6,RSV_Historical_Sera_2,0.8326,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,0.0001029,E7,V4P6,RSV_Historical_Sera_2,0.9065,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,3.429e-05,E8,V4P6,RSV_Historical_Sera_2,0.8668,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,1.143e-05,E9,V4P6,RSV_Historical_Sera_2,0.9778,24.10.17_RSVNeut_Sera_Evo2
86_12,RSV B 2024,2,3.81e-06,E10,V4P6,RSV_Historical_Sera_2,0.8871,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,0.025,B2,V4P6,RSV_Historical_Sera_2,0.0008871,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,0.008333,B3,V4P6,RSV_Historical_Sera_2,0.001975,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,0.002778,B4,V4P6,RSV_Historical_Sera_2,0.00594,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,0.0009259,B5,V4P6,RSV_Historical_Sera_2,0.05924,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,0.0003086,B6,V4P6,RSV_Historical_Sera_2,0.3142,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,0.0001029,B7,V4P6,RSV_Historical_Sera_2,0.7811,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,3.429e-05,B8,V4P6,RSV_Historical_Sera_2,0.9348,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,1.143e-05,B9,V4P6,RSV_Historical_Sera_2,0.9242,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,1,3.81e-06,B10,V4P6,RSV_Historical_Sera_2,1.107,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,0.025,C2,V4P6,RSV_Historical_Sera_2,0.001004,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,0.008333,C3,V4P6,RSV_Historical_Sera_2,0.002143,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,0.002778,C4,V4P6,RSV_Historical_Sera_2,0.01032,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,0.0009259,C5,V4P6,RSV_Historical_Sera_2,0.08149,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,0.0003086,C6,V4P6,RSV_Historical_Sera_2,0.4133,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,0.0001029,C7,V4P6,RSV_Historical_Sera_2,0.6443,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,3.429e-05,C8,V4P6,RSV_Historical_Sera_2,0.8883,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,1.143e-05,C9,V4P6,RSV_Historical_Sera_2,0.9111,24.10.17_RSVNeut_Sera_Evo2
87_7,RSV B 2024,2,3.81e-06,C10,V4P6,RSV_Historical_Sera_2,1.149,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,0.025,F2,V4P7,RSV_Historical_Sera_2,0.0009965,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,0.008333,F3,V4P7,RSV_Historical_Sera_2,0.001309,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,0.002778,F4,V4P7,RSV_Historical_Sera_2,0.0188,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,0.0009259,F5,V4P7,RSV_Historical_Sera_2,0.2205,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,0.0003086,F6,V4P7,RSV_Historical_Sera_2,0.4532,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,0.0001029,F7,V4P7,RSV_Historical_Sera_2,0.726,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,3.429e-05,F8,V4P7,RSV_Historical_Sera_2,0.8823,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,1.143e-05,F9,V4P7,RSV_Historical_Sera_2,1.028,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,1,3.81e-06,F10,V4P7,RSV_Historical_Sera_2,1.089,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,0.025,G2,V4P7,RSV_Historical_Sera_2,0.003251,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,0.008333,G3,V4P7,RSV_Historical_Sera_2,0.001254,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,0.002778,G4,V4P7,RSV_Historical_Sera_2,0.04607,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,0.0009259,G5,V4P7,RSV_Historical_Sera_2,0.1304,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,0.0003086,G6,V4P7,RSV_Historical_Sera_2,0.5507,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,0.0001029,G7,V4P7,RSV_Historical_Sera_2,0.621,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,3.429e-05,G8,V4P7,RSV_Historical_Sera_2,0.9561,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,1.143e-05,G9,V4P7,RSV_Historical_Sera_2,0.7606,24.10.17_RSVNeut_Sera_Evo2
87_8,RSV B 2024,2,3.81e-06,G10,V4P7,RSV_Historical_Sera_2,0.7558,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,0.025,D2,V4P7,RSV_Historical_Sera_2,0.00614,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,0.008333,D3,V4P7,RSV_Historical_Sera_2,0.006368,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,0.002778,D4,V4P7,RSV_Historical_Sera_2,0.01098,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,0.0009259,D5,V4P7,RSV_Historical_Sera_2,0.03831,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,0.0003086,D6,V4P7,RSV_Historical_Sera_2,0.2695,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,0.0001029,D7,V4P7,RSV_Historical_Sera_2,0.5621,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,3.429e-05,D8,V4P7,RSV_Historical_Sera_2,0.8072,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,1.143e-05,D9,V4P7,RSV_Historical_Sera_2,1.033,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,1,3.81e-06,D10,V4P7,RSV_Historical_Sera_2,0.8507,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,0.025,E2,V4P7,RSV_Historical_Sera_2,0.002076,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,0.008333,E3,V4P7,RSV_Historical_Sera_2,0.001679,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,0.002778,E4,V4P7,RSV_Historical_Sera_2,0.002058,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,0.0009259,E5,V4P7,RSV_Historical_Sera_2,0.02873,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,0.0003086,E6,V4P7,RSV_Historical_Sera_2,0.2295,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,0.0001029,E7,V4P7,RSV_Historical_Sera_2,0.5828,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,3.429e-05,E8,V4P7,RSV_Historical_Sera_2,0.8327,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,1.143e-05,E9,V4P7,RSV_Historical_Sera_2,0.9214,24.10.17_RSVNeut_Sera_Evo2
87_9,RSV B 2024,2,3.81e-06,E10,V4P7,RSV_Historical_Sera_2,0.9122,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,0.025,F2,V1P5,RSV_Historical_Sera_2,0.005194,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,0.008333,F3,V1P5,RSV_Historical_Sera_2,0.02597,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,0.002778,F4,V1P5,RSV_Historical_Sera_2,0.1017,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,0.0009259,F5,V1P5,RSV_Historical_Sera_2,0.4342,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,0.0003086,F6,V1P5,RSV_Historical_Sera_2,0.6968,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,0.0001029,F7,V1P5,RSV_Historical_Sera_2,1.032,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,3.429e-05,F8,V1P5,RSV_Historical_Sera_2,0.8605,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,1.143e-05,F9,V1P5,RSV_Historical_Sera_2,1.04,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,1,3.81e-06,F10,V1P5,RSV_Historical_Sera_2,0.8406,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,0.025,G2,V1P5,RSV_Historical_Sera_2,0.00256,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,0.008333,G3,V1P5,RSV_Historical_Sera_2,0.01691,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,0.002778,G4,V1P5,RSV_Historical_Sera_2,0.0722,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,0.0009259,G5,V1P5,RSV_Historical_Sera_2,0.5488,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,0.0003086,G6,V1P5,RSV_Historical_Sera_2,0.7124,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,0.0001029,G7,V1P5,RSV_Historical_Sera_2,0.9431,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,3.429e-05,G8,V1P5,RSV_Historical_Sera_2,0.8781,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,1.143e-05,G9,V1P5,RSV_Historical_Sera_2,1.035,24.10.17_RSVNeut_Sera_Evo2
86_7,RSV A 1982,2,3.81e-06,G10,V1P5,RSV_Historical_Sera_2,0.8853,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,0.025,D2,V1P5,RSV_Historical_Sera_2,0.002262,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,0.008333,D3,V1P5,RSV_Historical_Sera_2,0.0213,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,0.002778,D4,V1P5,RSV_Historical_Sera_2,0.1239,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,0.0009259,D5,V1P5,RSV_Historical_Sera_2,0.6468,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,0.0003086,D6,V1P5,RSV_Historical_Sera_2,0.8452,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,0.0001029,D7,V1P5,RSV_Historical_Sera_2,0.8662,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,3.429e-05,D8,V1P5,RSV_Historical_Sera_2,0.9013,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,1.143e-05,D9,V1P5,RSV_Historical_Sera_2,0.7956,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,1,3.81e-06,D10,V1P5,RSV_Historical_Sera_2,0.7273,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,0.025,E2,V1P5,RSV_Historical_Sera_2,0.002123,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,0.008333,E3,V1P5,RSV_Historical_Sera_2,0.03574,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,0.002778,E4,V1P5,RSV_Historical_Sera_2,0.1937,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,0.0009259,E5,V1P5,RSV_Historical_Sera_2,0.5311,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,0.0003086,E6,V1P5,RSV_Historical_Sera_2,0.858,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,0.0001029,E7,V1P5,RSV_Historical_Sera_2,0.8136,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,3.429e-05,E8,V1P5,RSV_Historical_Sera_2,0.9209,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,1.143e-05,E9,V1P5,RSV_Historical_Sera_2,0.9716,24.10.17_RSVNeut_Sera_Evo2
86_8,RSV A 1982,2,3.81e-06,E10,V1P5,RSV_Historical_Sera_2,0.8212,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV A 1982,1,0.025,B2,V1P5,RSV_Historical_Sera_2,0.001749,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV A 1982,1,0.008333,B3,V1P5,RSV_Historical_Sera_2,0.002682,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV A 1982,1,0.002778,B4,V1P5,RSV_Historical_Sera_2,0.002716,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV A 1982,1,0.0009259,B5,V1P5,RSV_Historical_Sera_2,0.02572,24.10.17_RSVNeut_Sera_Evo2
86_9,RSV A 1982,1,0.0003086,B6,V1P5,RSV_Historical_Sera_2,0.1667,24.10.17_RSVNeut_Sera_Evo2
