,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
3286,85_3,RSV B 1992,2,0.003333,G3,V3P5,RSV_Historical_Sera_2,0.004664,24.12.13_RSVNeut_HistoricalSera_Rep1,
3287,85_3,RSV B 1992,2,0.001111,G4,V3P5,RSV_Historical_Sera_2,0.02352,24.12.13_RSVNeut_HistoricalSera_Rep1,
3288,85_3,RSV B 1992,2,0.0003704,G5,V3P5,RSV_Historical_Sera_2,0.1724,24.12.13_RSVNeut_HistoricalSera_Rep1,
3289,85_3,RSV B 1992,2,0.0001235,G6,V3P5,RSV_Historical_Sera_2,0.6283,24.12.13_RSVNeut_HistoricalSera_Rep1,
3290,85_3,RSV B 1992,2,4.115e-05,G7,V3P5,RSV_Historical_Sera_2,1.028,24.12.13_RSVNeut_HistoricalSera_Rep1,
3291,85_3,RSV B 1992,2,1.372e-05,G8,V3P5,RSV_Historical_Sera_2,1.061,24.12.13_RSVNeut_HistoricalSera_Rep1,
3292,85_3,RSV B 1992,2,4.572e-06,G9,V3P5,RSV_Historical_Sera_2,1.145,24.12.13_RSVNeut_HistoricalSera_Rep1,
3293,85_3,RSV B 1992,2,1.524e-06,G10,V3P5,RSV_Historical_Sera_2,1.216,24.12.13_RSVNeut_HistoricalSera_Rep1,
3294,87_4,RSV B 1992,1,0.01,D2,V3P5,RSV_Historical_Sera_2,0.0005942,24.12.13_RSVNeut_HistoricalSera_Rep1,
3295,87_4,RSV B 1992,1,0.003333,D3,V3P5,RSV_Historical_Sera_2,0.006723,24.12.13_RSVNeut_HistoricalSera_Rep1,
3296,87_4,RSV B 1992,1,0.001111,D4,V3P5,RSV_Historical_Sera_2,0.1074,24.12.13_RSVNeut_HistoricalSera_Rep1,
3297,87_4,RSV B 1992,1,0.0003704,D5,V3P5,RSV_Historical_Sera_2,0.4827,24.12.13_RSVNeut_HistoricalSera_Rep1,
3298,87_4,RSV B 1992,1,0.0001235,D6,V3P5,RSV_Historical_Sera_2,0.9358,24.12.13_RSVNeut_HistoricalSera_Rep1,
3299,87_4,RSV B 1992,1,4.115e-05,D7,V3P5,RSV_Historical_Sera_2,1.176,24.12.13_RSVNeut_HistoricalSera_Rep1,
3300,87_4,RSV B 1992,1,1.372e-05,D8,V3P5,RSV_Historical_Sera_2,0.9767,24.12.13_RSVNeut_HistoricalSera_Rep1,
3301,87_4,RSV B 1992,1,4.572e-06,D9,V3P5,RSV_Historical_Sera_2,1.278,24.12.13_RSVNeut_HistoricalSera_Rep1,
3302,87_4,RSV B 1992,1,1.524e-06,D10,V3P5,RSV_Historical_Sera_2,1.159,24.12.13_RSVNeut_HistoricalSera_Rep1,
3303,87_4,RSV B 1992,2,0.01,E2,V3P5,RSV_Historical_Sera_2,0.001178,24.12.13_RSVNeut_HistoricalSera_Rep1,
3304,87_4,RSV B 1992,2,0.003333,E3,V3P5,RSV_Historical_Sera_2,0.007115,24.12.13_RSVNeut_HistoricalSera_Rep1,
3305,87_4,RSV B 1992,2,0.001111,E4,V3P5,RSV_Historical_Sera_2,0.122,24.12.13_RSVNeut_HistoricalSera_Rep1,
3306,87_4,RSV B 1992,2,0.0003704,E5,V3P5,RSV_Historical_Sera_2,0.478,24.12.13_RSVNeut_HistoricalSera_Rep1,
3307,87_4,RSV B 1992,2,0.0001235,E6,V3P5,RSV_Historical_Sera_2,0.8799,24.12.13_RSVNeut_HistoricalSera_Rep1,
3308,87_4,RSV B 1992,2,4.115e-05,E7,V3P5,RSV_Historical_Sera_2,1.21,24.12.13_RSVNeut_HistoricalSera_Rep1,
3309,87_4,RSV B 1992,2,1.372e-05,E8,V3P5,RSV_Historical_Sera_2,1.16,24.12.13_RSVNeut_HistoricalSera_Rep1,
3310,87_4,RSV B 1992,2,4.572e-06,E9,V3P5,RSV_Historical_Sera_2,1.208,24.12.13_RSVNeut_HistoricalSera_Rep1,
3311,87_4,RSV B 1992,2,1.524e-06,E10,V3P5,RSV_Historical_Sera_2,0.887,24.12.13_RSVNeut_HistoricalSera_Rep1,
3312,85_7,RSV B 1992,1,0.01,B2,V3P5,RSV_Historical_Sera_2,0.001492,24.12.13_RSVNeut_HistoricalSera_Rep1,
3313,85_7,RSV B 1992,1,0.003333,B3,V3P5,RSV_Historical_Sera_2,0.008315,24.12.13_RSVNeut_HistoricalSera_Rep1,
3314,85_7,RSV B 1992,1,0.001111,B4,V3P5,RSV_Historical_Sera_2,0.07156,24.12.13_RSVNeut_HistoricalSera_Rep1,
3315,85_7,RSV B 1992,1,0.0003704,B5,V3P5,RSV_Historical_Sera_2,0.3205,24.12.13_RSVNeut_HistoricalSera_Rep1,
3316,85_7,RSV B 1992,1,0.0001235,B6,V3P5,RSV_Historical_Sera_2,0.7773,24.12.13_RSVNeut_HistoricalSera_Rep1,
3317,85_7,RSV B 1992,1,4.115e-05,B7,V3P5,RSV_Historical_Sera_2,1.026,24.12.13_RSVNeut_HistoricalSera_Rep1,
3318,85_7,RSV B 1992,1,1.372e-05,B8,V3P5,RSV_Historical_Sera_2,1.19,24.12.13_RSVNeut_HistoricalSera_Rep1,
3319,85_7,RSV B 1992,1,4.572e-06,B9,V3P5,RSV_Historical_Sera_2,1.245,24.12.13_RSVNeut_HistoricalSera_Rep1,
3320,85_7,RSV B 1992,1,1.524e-06,B10,V3P5,RSV_Historical_Sera_2,0.9044,24.12.13_RSVNeut_HistoricalSera_Rep1,
3321,85_7,RSV B 1992,2,0.01,C2,V3P5,RSV_Historical_Sera_2,0.006498,24.12.13_RSVNeut_HistoricalSera_Rep1,
3322,85_7,RSV B 1992,2,0.003333,C3,V3P5,RSV_Historical_Sera_2,0.005673,24.12.13_RSVNeut_HistoricalSera_Rep1,
3323,85_7,RSV B 1992,2,0.001111,C4,V3P5,RSV_Historical_Sera_2,0.07592,24.12.13_RSVNeut_HistoricalSera_Rep1,
3324,85_7,RSV B 1992,2,0.0003704,C5,V3P5,RSV_Historical_Sera_2,0.36,24.12.13_RSVNeut_HistoricalSera_Rep1,
3325,85_7,RSV B 1992,2,0.0001235,C6,V3P5,RSV_Historical_Sera_2,0.7527,24.12.13_RSVNeut_HistoricalSera_Rep1,
3326,85_7,RSV B 1992,2,4.115e-05,C7,V3P5,RSV_Historical_Sera_2,1.065,24.12.13_RSVNeut_HistoricalSera_Rep1,
3327,85_7,RSV B 1992,2,1.372e-05,C8,V3P5,RSV_Historical_Sera_2,1.039,24.12.13_RSVNeut_HistoricalSera_Rep1,
3328,85_7,RSV B 1992,2,4.572e-06,C9,V3P5,RSV_Historical_Sera_2,1.206,24.12.13_RSVNeut_HistoricalSera_Rep1,
3329,85_7,RSV B 1992,2,1.524e-06,C10,V3P5,RSV_Historical_Sera_2,0.9075,24.12.13_RSVNeut_HistoricalSera_Rep1,
3330,85_8,RSV B 1992,1,0.01,F2,V3P6,RSV_Historical_Sera_2,0.00101,24.12.13_RSVNeut_HistoricalSera_Rep1,
3331,85_8,RSV B 1992,1,0.003333,F3,V3P6,RSV_Historical_Sera_2,0.002098,24.12.13_RSVNeut_HistoricalSera_Rep1,
3332,85_8,RSV B 1992,1,0.001111,F4,V3P6,RSV_Historical_Sera_2,0.0717,24.12.13_RSVNeut_HistoricalSera_Rep1,
3333,85_8,RSV B 1992,1,0.0003704,F5,V3P6,RSV_Historical_Sera_2,0.3522,24.12.13_RSVNeut_HistoricalSera_Rep1,
3334,85_8,RSV B 1992,1,0.0001235,F6,V3P6,RSV_Historical_Sera_2,0.5714,24.12.13_RSVNeut_HistoricalSera_Rep1,
3335,85_8,RSV B 1992,1,4.115e-05,F7,V3P6,RSV_Historical_Sera_2,0.8746,24.12.13_RSVNeut_HistoricalSera_Rep1,
3336,85_8,RSV B 1992,1,1.372e-05,F8,V3P6,RSV_Historical_Sera_2,0.8099,24.12.13_RSVNeut_HistoricalSera_Rep1,
3337,85_8,RSV B 1992,1,4.572e-06,F9,V3P6,RSV_Historical_Sera_2,0.7863,24.12.13_RSVNeut_HistoricalSera_Rep1,
3338,85_8,RSV B 1992,1,1.524e-06,F10,V3P6,RSV_Historical_Sera_2,0.9215,24.12.13_RSVNeut_HistoricalSera_Rep1,
3339,85_8,RSV B 1992,2,0.01,G2,V3P6,RSV_Historical_Sera_2,0.001407,24.12.13_RSVNeut_HistoricalSera_Rep1,
3340,85_8,RSV B 1992,2,0.003333,G3,V3P6,RSV_Historical_Sera_2,0.00717,24.12.13_RSVNeut_HistoricalSera_Rep1,
3341,85_8,RSV B 1992,2,0.001111,G4,V3P6,RSV_Historical_Sera_2,0.05744,24.12.13_RSVNeut_HistoricalSera_Rep1,
3342,85_8,RSV B 1992,2,0.0003704,G5,V3P6,RSV_Historical_Sera_2,0.2913,24.12.13_RSVNeut_HistoricalSera_Rep1,
3343,85_8,RSV B 1992,2,0.0001235,G6,V3P6,RSV_Historical_Sera_2,0.6857,24.12.13_RSVNeut_HistoricalSera_Rep1,
3344,85_8,RSV B 1992,2,4.115e-05,G7,V3P6,RSV_Historical_Sera_2,0.8179,24.12.13_RSVNeut_HistoricalSera_Rep1,
3345,85_8,RSV B 1992,2,1.372e-05,G8,V3P6,RSV_Historical_Sera_2,0.8259,24.12.13_RSVNeut_HistoricalSera_Rep1,
3346,85_8,RSV B 1992,2,4.572e-06,G9,V3P6,RSV_Historical_Sera_2,0.8779,24.12.13_RSVNeut_HistoricalSera_Rep1,
3347,85_8,RSV B 1992,2,1.524e-06,G10,V3P6,RSV_Historical_Sera_2,0.7819,24.12.13_RSVNeut_HistoricalSera_Rep1,
3348,86_7,RSV B 1992,1,0.01,D2,V3P6,RSV_Historical_Sera_2,0.0007726,24.12.13_RSVNeut_HistoricalSera_Rep1,
3349,86_7,RSV B 1992,1,0.003333,D3,V3P6,RSV_Historical_Sera_2,0.02464,24.12.13_RSVNeut_HistoricalSera_Rep1,
3350,86_7,RSV B 1992,1,0.001111,D4,V3P6,RSV_Historical_Sera_2,0.225,24.12.13_RSVNeut_HistoricalSera_Rep1,
3351,86_7,RSV B 1992,1,0.0003704,D5,V3P6,RSV_Historical_Sera_2,0.4175,24.12.13_RSVNeut_HistoricalSera_Rep1,
3352,86_7,RSV B 1992,1,0.0001235,D6,V3P6,RSV_Historical_Sera_2,0.7866,24.12.13_RSVNeut_HistoricalSera_Rep1,
3353,86_7,RSV B 1992,1,4.115e-05,D7,V3P6,RSV_Historical_Sera_2,0.9682,24.12.13_RSVNeut_HistoricalSera_Rep1,
3354,86_7,RSV B 1992,1,1.372e-05,D8,V3P6,RSV_Historical_Sera_2,0.9389,24.12.13_RSVNeut_HistoricalSera_Rep1,
3355,86_7,RSV B 1992,1,4.572e-06,D9,V3P6,RSV_Historical_Sera_2,0.8746,24.12.13_RSVNeut_HistoricalSera_Rep1,
3356,86_7,RSV B 1992,1,1.524e-06,D10,V3P6,RSV_Historical_Sera_2,0.7879,24.12.13_RSVNeut_HistoricalSera_Rep1,
3357,86_7,RSV B 1992,2,0.01,E2,V3P6,RSV_Historical_Sera_2,0.001021,24.12.13_RSVNeut_HistoricalSera_Rep1,
3358,86_7,RSV B 1992,2,0.003333,E3,V3P6,RSV_Historical_Sera_2,0.01747,24.12.13_RSVNeut_HistoricalSera_Rep1,
3359,86_7,RSV B 1992,2,0.001111,E4,V3P6,RSV_Historical_Sera_2,0.1491,24.12.13_RSVNeut_HistoricalSera_Rep1,
3360,86_7,RSV B 1992,2,0.0003704,E5,V3P6,RSV_Historical_Sera_2,0.4428,24.12.13_RSVNeut_HistoricalSera_Rep1,
3361,86_7,RSV B 1992,2,0.0001235,E6,V3P6,RSV_Historical_Sera_2,0.7073,24.12.13_RSVNeut_HistoricalSera_Rep1,
3362,86_7,RSV B 1992,2,4.115e-05,E7,V3P6,RSV_Historical_Sera_2,0.8079,24.12.13_RSVNeut_HistoricalSera_Rep1,
3363,86_7,RSV B 1992,2,1.372e-05,E8,V3P6,RSV_Historical_Sera_2,0.8762,24.12.13_RSVNeut_HistoricalSera_Rep1,
3364,86_7,RSV B 1992,2,4.572e-06,E9,V3P6,RSV_Historical_Sera_2,0.8372,24.12.13_RSVNeut_HistoricalSera_Rep1,
3365,86_7,RSV B 1992,2,1.524e-06,E10,V3P6,RSV_Historical_Sera_2,0.7003,24.12.13_RSVNeut_HistoricalSera_Rep1,
3366,86_8,RSV B 1992,1,0.01,B2,V3P6,RSV_Historical_Sera_2,0.003602,24.12.13_RSVNeut_HistoricalSera_Rep1,
3367,86_8,RSV B 1992,1,0.003333,B3,V3P6,RSV_Historical_Sera_2,0.003425,24.12.13_RSVNeut_HistoricalSera_Rep1,
3368,86_8,RSV B 1992,1,0.001111,B4,V3P6,RSV_Historical_Sera_2,0.3049,24.12.13_RSVNeut_HistoricalSera_Rep1,
3369,86_8,RSV B 1992,1,0.0003704,B5,V3P6,RSV_Historical_Sera_2,0.09702,24.12.13_RSVNeut_HistoricalSera_Rep1,
3370,86_8,RSV B 1992,1,0.0001235,B6,V3P6,RSV_Historical_Sera_2,0.8572,24.12.13_RSVNeut_HistoricalSera_Rep1,
3371,86_8,RSV B 1992,1,4.115e-05,B7,V3P6,RSV_Historical_Sera_2,0.8936,24.12.13_RSVNeut_HistoricalSera_Rep1,
3372,86_8,RSV B 1992,1,1.372e-05,B8,V3P6,RSV_Historical_Sera_2,0.7829,24.12.13_RSVNeut_HistoricalSera_Rep1,
3373,86_8,RSV B 1992,1,4.572e-06,B9,V3P6,RSV_Historical_Sera_2,0.8273,24.12.13_RSVNeut_HistoricalSera_Rep1,
3374,86_8,RSV B 1992,1,1.524e-06,B10,V3P6,RSV_Historical_Sera_2,0.9672,24.12.13_RSVNeut_HistoricalSera_Rep1,
3375,86_8,RSV B 1992,2,0.01,C2,V3P6,RSV_Historical_Sera_2,0.004874,24.12.13_RSVNeut_HistoricalSera_Rep1,
3376,86_8,RSV B 1992,2,0.003333,C3,V3P6,RSV_Historical_Sera_2,0.0589,24.12.13_RSVNeut_HistoricalSera_Rep1,
3377,86_8,RSV B 1992,2,0.001111,C4,V3P6,RSV_Historical_Sera_2,0.3332,24.12.13_RSVNeut_HistoricalSera_Rep1,
3378,86_8,RSV B 1992,2,0.0003704,C5,V3P6,RSV_Historical_Sera_2,0.5597,24.12.13_RSVNeut_HistoricalSera_Rep1,
3379,86_8,RSV B 1992,2,0.0001235,C6,V3P6,RSV_Historical_Sera_2,0.749,24.12.13_RSVNeut_HistoricalSera_Rep1,
3380,86_8,RSV B 1992,2,4.115e-05,C7,V3P6,RSV_Historical_Sera_2,1.172,24.12.13_RSVNeut_HistoricalSera_Rep1,
3381,86_8,RSV B 1992,2,1.372e-05,C8,V3P6,RSV_Historical_Sera_2,0.714,24.12.13_RSVNeut_HistoricalSera_Rep1,
3382,86_8,RSV B 1992,2,4.572e-06,C9,V3P6,RSV_Historical_Sera_2,0.9272,24.12.13_RSVNeut_HistoricalSera_Rep1,
3383,86_8,RSV B 1992,2,1.524e-06,C10,V3P6,RSV_Historical_Sera_2,0.7236,24.12.13_RSVNeut_HistoricalSera_Rep1,
3384,86_9,RSV B 1992,1,0.01,F2,V3P7,RSV_Historical_Sera_2,0.001099,24.12.13_RSVNeut_HistoricalSera_Rep1,
3385,86_9,RSV B 1992,1,0.003333,F3,V3P7,RSV_Historical_Sera_2,0.00443,24.12.13_RSVNeut_HistoricalSera_Rep1,
3386,86_9,RSV B 1992,1,0.001111,F4,V3P7,RSV_Historical_Sera_2,0.006218,24.12.13_RSVNeut_HistoricalSera_Rep1,
3387,86_9,RSV B 1992,1,0.0003704,F5,V3P7,RSV_Historical_Sera_2,0.009078,24.12.13_RSVNeut_HistoricalSera_Rep1,
3388,86_9,RSV B 1992,1,0.0001235,F6,V3P7,RSV_Historical_Sera_2,0.1514,24.12.13_RSVNeut_HistoricalSera_Rep1,
3389,86_9,RSV B 1992,1,4.115e-05,F7,V3P7,RSV_Historical_Sera_2,0.4833,24.12.13_RSVNeut_HistoricalSera_Rep1,
3390,86_9,RSV B 1992,1,1.372e-05,F8,V3P7,RSV_Historical_Sera_2,0.7135,24.12.13_RSVNeut_HistoricalSera_Rep1,
3391,86_9,RSV B 1992,1,4.572e-06,F9,V3P7,RSV_Historical_Sera_2,0.7239,24.12.13_RSVNeut_HistoricalSera_Rep1,
3392,86_9,RSV B 1992,1,1.524e-06,F10,V3P7,RSV_Historical_Sera_2,0.7964,24.12.13_RSVNeut_HistoricalSera_Rep1,
3393,86_9,RSV B 1992,2,0.01,G2,V3P7,RSV_Historical_Sera_2,0.0006822,24.12.13_RSVNeut_HistoricalSera_Rep1,
3394,86_9,RSV B 1992,2,0.003333,G3,V3P7,RSV_Historical_Sera_2,0.001233,24.12.13_RSVNeut_HistoricalSera_Rep1,
3395,86_9,RSV B 1992,2,0.001111,G4,V3P7,RSV_Historical_Sera_2,0.003521,24.12.13_RSVNeut_HistoricalSera_Rep1,
3396,86_9,RSV B 1992,2,0.0003704,G5,V3P7,RSV_Historical_Sera_2,0.005406,24.12.13_RSVNeut_HistoricalSera_Rep1,
3397,86_9,RSV B 1992,2,0.0001235,G6,V3P7,RSV_Historical_Sera_2,0.1051,24.12.13_RSVNeut_HistoricalSera_Rep1,
3398,86_9,RSV B 1992,2,4.115e-05,G7,V3P7,RSV_Historical_Sera_2,0.4857,24.12.13_RSVNeut_HistoricalSera_Rep1,
3399,86_9,RSV B 1992,2,1.372e-05,G8,V3P7,RSV_Historical_Sera_2,0.787,24.12.13_RSVNeut_HistoricalSera_Rep1,
3400,86_9,RSV B 1992,2,4.572e-06,G9,V3P7,RSV_Historical_Sera_2,0.4346,24.12.13_RSVNeut_HistoricalSera_Rep1,
3401,86_9,RSV B 1992,2,1.524e-06,G10,V3P7,RSV_Historical_Sera_2,0.8836,24.12.13_RSVNeut_HistoricalSera_Rep1,
3402,86_10,RSV B 1992,1,0.01,D2,V3P7,RSV_Historical_Sera_2,0.005414,24.12.13_RSVNeut_HistoricalSera_Rep1,
3403,86_10,RSV B 1992,1,0.003333,D3,V3P7,RSV_Historical_Sera_2,0.05565,24.12.13_RSVNeut_HistoricalSera_Rep1,
3404,86_10,RSV B 1992,1,0.001111,D4,V3P7,RSV_Historical_Sera_2,0.3183,24.12.13_RSVNeut_HistoricalSera_Rep1,
3405,86_10,RSV B 1992,1,0.0003704,D5,V3P7,RSV_Historical_Sera_2,0.6619,24.12.13_RSVNeut_HistoricalSera_Rep1,
3406,86_10,RSV B 1992,1,0.0001235,D6,V3P7,RSV_Historical_Sera_2,0.8419,24.12.13_RSVNeut_HistoricalSera_Rep1,
3407,86_10,RSV B 1992,1,4.115e-05,D7,V3P7,RSV_Historical_Sera_2,1.005,24.12.13_RSVNeut_HistoricalSera_Rep1,
3408,86_10,RSV B 1992,1,1.372e-05,D8,V3P7,RSV_Historical_Sera_2,1.02,24.12.13_RSVNeut_HistoricalSera_Rep1,
3409,86_10,RSV B 1992,1,4.572e-06,D9,V3P7,RSV_Historical_Sera_2,1.008,24.12.13_RSVNeut_HistoricalSera_Rep1,
3410,86_10,RSV B 1992,1,1.524e-06,D10,V3P7,RSV_Historical_Sera_2,0.9506,24.12.13_RSVNeut_HistoricalSera_Rep1,
3411,86_10,RSV B 1992,2,0.01,E2,V3P7,RSV_Historical_Sera_2,0.004418,24.12.13_RSVNeut_HistoricalSera_Rep1,
3412,86_10,RSV B 1992,2,0.003333,E3,V3P7,RSV_Historical_Sera_2,0.03345,24.12.13_RSVNeut_HistoricalSera_Rep1,
3413,86_10,RSV B 1992,2,0.001111,E4,V3P7,RSV_Historical_Sera_2,0.274,24.12.13_RSVNeut_HistoricalSera_Rep1,
3414,86_10,RSV B 1992,2,0.0003704,E5,V3P7,RSV_Historical_Sera_2,0.747,24.12.13_RSVNeut_HistoricalSera_Rep1,
3415,86_10,RSV B 1992,2,0.0001235,E6,V3P7,RSV_Historical_Sera_2,0.9523,24.12.13_RSVNeut_HistoricalSera_Rep1,
3416,86_10,RSV B 1992,2,4.115e-05,E7,V3P7,RSV_Historical_Sera_2,0.9523,24.12.13_RSVNeut_HistoricalSera_Rep1,
3417,86_10,RSV B 1992,2,1.372e-05,E8,V3P7,RSV_Historical_Sera_2,1.042,24.12.13_RSVNeut_HistoricalSera_Rep1,
3418,86_10,RSV B 1992,2,4.572e-06,E9,V3P7,RSV_Historical_Sera_2,0.7684,24.12.13_RSVNeut_HistoricalSera_Rep1,
3419,86_10,RSV B 1992,2,1.524e-06,E10,V3P7,RSV_Historical_Sera_2,1.03,24.12.13_RSVNeut_HistoricalSera_Rep1,
3420,BEI_neg,RSV B 1992,1,0.01,B2,V3P7,RSV_Historical_Sera_2,1.257,24.12.13_RSVNeut_HistoricalSera_Rep1,
3421,BEI_neg,RSV B 1992,1,0.003333,B3,V3P7,RSV_Historical_Sera_2,1.234,24.12.13_RSVNeut_HistoricalSera_Rep1,
3422,BEI_neg,RSV B 1992,1,0.001111,B4,V3P7,RSV_Historical_Sera_2,1.297,24.12.13_RSVNeut_HistoricalSera_Rep1,
3423,BEI_neg,RSV B 1992,1,0.0003704,B5,V3P7,RSV_Historical_Sera_2,0.9643,24.12.13_RSVNeut_HistoricalSera_Rep1,
3424,BEI_neg,RSV B 1992,1,0.0001235,B6,V3P7,RSV_Historical_Sera_2,0.9588,24.12.13_RSVNeut_HistoricalSera_Rep1,
3425,BEI_neg,RSV B 1992,1,4.115e-05,B7,V3P7,RSV_Historical_Sera_2,1.067,24.12.13_RSVNeut_HistoricalSera_Rep1,
3426,BEI_neg,RSV B 1992,1,1.372e-05,B8,V3P7,RSV_Historical_Sera_2,0.9089,24.12.13_RSVNeut_HistoricalSera_Rep1,
3427,BEI_neg,RSV B 1992,1,4.572e-06,B9,V3P7,RSV_Historical_Sera_2,0.8507,24.12.13_RSVNeut_HistoricalSera_Rep1,
3428,BEI_neg,RSV B 1992,1,1.524e-06,B10,V3P7,RSV_Historical_Sera_2,0.9923,24.12.13_RSVNeut_HistoricalSera_Rep1,
3429,BEI_neg,RSV B 1992,2,0.01,C2,V3P7,RSV_Historical_Sera_2,1.318,24.12.13_RSVNeut_HistoricalSera_Rep1,
3430,BEI_neg,RSV B 1992,2,0.003333,C3,V3P7,RSV_Historical_Sera_2,1.165,24.12.13_RSVNeut_HistoricalSera_Rep1,
3431,BEI_neg,RSV B 1992,2,0.001111,C4,V3P7,RSV_Historical_Sera_2,1.259,24.12.13_RSVNeut_HistoricalSera_Rep1,
3432,BEI_neg,RSV B 1992,2,0.0003704,C5,V3P7,RSV_Historical_Sera_2,1.11,24.12.13_RSVNeut_HistoricalSera_Rep1,
3433,BEI_neg,RSV B 1992,2,0.0001235,C6,V3P7,RSV_Historical_Sera_2,1.01,24.12.13_RSVNeut_HistoricalSera_Rep1,
3434,BEI_neg,RSV B 1992,2,4.115e-05,C7,V3P7,RSV_Historical_Sera_2,0.9824,24.12.13_RSVNeut_HistoricalSera_Rep1,
3435,BEI_neg,RSV B 1992,2,1.372e-05,C8,V3P7,RSV_Historical_Sera_2,1.032,24.12.13_RSVNeut_HistoricalSera_Rep1,
3436,BEI_neg,RSV B 1992,2,4.572e-06,C9,V3P7,RSV_Historical_Sera_2,0.9402,24.12.13_RSVNeut_HistoricalSera_Rep1,
3437,BEI_neg,RSV B 1992,2,1.524e-06,C10,V3P7,RSV_Historical_Sera_2,0.9885,24.12.13_RSVNeut_HistoricalSera_Rep1,
3438,85_1,RSV B 2019,1,0.01,F2,V4P1,RSV_Historical_Sera_2,0.004442,24.12.13_RSVNeut_HistoricalSera_Rep1,
3439,85_1,RSV B 2019,1,0.003333,F3,V4P1,RSV_Historical_Sera_2,0.06719,24.12.13_RSVNeut_HistoricalSera_Rep1,
3440,85_1,RSV B 2019,1,0.001111,F4,V4P1,RSV_Historical_Sera_2,0.3715,24.12.13_RSVNeut_HistoricalSera_Rep1,
3441,85_1,RSV B 2019,1,0.0003704,F5,V4P1,RSV_Historical_Sera_2,0.8952,24.12.13_RSVNeut_HistoricalSera_Rep1,
3442,85_1,RSV B 2019,1,0.0001235,F6,V4P1,RSV_Historical_Sera_2,1.095,24.12.13_RSVNeut_HistoricalSera_Rep1,
3443,85_1,RSV B 2019,1,4.115e-05,F7,V4P1,RSV_Historical_Sera_2,1.263,24.12.13_RSVNeut_HistoricalSera_Rep1,
3444,85_1,RSV B 2019,1,1.372e-05,F8,V4P1,RSV_Historical_Sera_2,1.283,24.12.13_RSVNeut_HistoricalSera_Rep1,
3445,85_1,RSV B 2019,1,4.572e-06,F9,V4P1,RSV_Historical_Sera_2,1.266,24.12.13_RSVNeut_HistoricalSera_Rep1,
3446,85_1,RSV B 2019,1,1.524e-06,F10,V4P1,RSV_Historical_Sera_2,1.288,24.12.13_RSVNeut_HistoricalSera_Rep1,
3447,85_1,RSV B 2019,2,0.01,G2,V4P1,RSV_Historical_Sera_2,0.002098,24.12.13_RSVNeut_HistoricalSera_Rep1,
3448,85_1,RSV B 2019,2,0.003333,G3,V4P1,RSV_Historical_Sera_2,0.06148,24.12.13_RSVNeut_HistoricalSera_Rep1,
3449,85_1,RSV B 2019,2,0.001111,G4,V4P1,RSV_Historical_Sera_2,0.3709,24.12.13_RSVNeut_HistoricalSera_Rep1,
3450,85_1,RSV B 2019,2,0.0003704,G5,V4P1,RSV_Historical_Sera_2,0.7231,24.12.13_RSVNeut_HistoricalSera_Rep1,
3451,85_1,RSV B 2019,2,0.0001235,G6,V4P1,RSV_Historical_Sera_2,0.8884,24.12.13_RSVNeut_HistoricalSera_Rep1,
3452,85_1,RSV B 2019,2,4.115e-05,G7,V4P1,RSV_Historical_Sera_2,1.071,24.12.13_RSVNeut_HistoricalSera_Rep1,
3453,85_1,RSV B 2019,2,1.372e-05,G8,V4P1,RSV_Historical_Sera_2,0.9961,24.12.13_RSVNeut_HistoricalSera_Rep1,
3454,85_1,RSV B 2019,2,4.572e-06,G9,V4P1,RSV_Historical_Sera_2,1.12,24.12.13_RSVNeut_HistoricalSera_Rep1,
3455,85_1,RSV B 2019,2,1.524e-06,G10,V4P1,RSV_Historical_Sera_2,1.206,24.12.13_RSVNeut_HistoricalSera_Rep1,
3456,85_2,RSV B 2019,1,0.01,D2,V4P1,RSV_Historical_Sera_2,0.01026,24.12.13_RSVNeut_HistoricalSera_Rep1,
3457,85_2,RSV B 2019,1,0.003333,D3,V4P1,RSV_Historical_Sera_2,0.0989,24.12.13_RSVNeut_HistoricalSera_Rep1,
3458,85_2,RSV B 2019,1,0.001111,D4,V4P1,RSV_Historical_Sera_2,0.4735,24.12.13_RSVNeut_HistoricalSera_Rep1,
3459,85_2,RSV B 2019,1,0.0003704,D5,V4P1,RSV_Historical_Sera_2,0.8887,24.12.13_RSVNeut_HistoricalSera_Rep1,
3460,85_2,RSV B 2019,1,0.0001235,D6,V4P1,RSV_Historical_Sera_2,1.125,24.12.13_RSVNeut_HistoricalSera_Rep1,
3461,85_2,RSV B 2019,1,4.115e-05,D7,V4P1,RSV_Historical_Sera_2,1.161,24.12.13_RSVNeut_HistoricalSera_Rep1,
3462,85_2,RSV B 2019,1,1.372e-05,D8,V4P1,RSV_Historical_Sera_2,1.159,24.12.13_RSVNeut_HistoricalSera_Rep1,
3463,85_2,RSV B 2019,1,4.572e-06,D9,V4P1,RSV_Historical_Sera_2,1.141,24.12.13_RSVNeut_HistoricalSera_Rep1,
3464,85_2,RSV B 2019,1,1.524e-06,D10,V4P1,RSV_Historical_Sera_2,1.131,24.12.13_RSVNeut_HistoricalSera_Rep1,
3465,85_2,RSV B 2019,2,0.01,E2,V4P1,RSV_Historical_Sera_2,0.006214,24.12.13_RSVNeut_HistoricalSera_Rep1,
3466,85_2,RSV B 2019,2,0.003333,E3,V4P1,RSV_Historical_Sera_2,0.1503,24.12.13_RSVNeut_HistoricalSera_Rep1,
