,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
369,Greninger18,RSV A2,2,0.025,C2,G6,Greninger_1,0.05154,24.10.31_RSVNeut_ControlSera_Greninger,
370,Greninger18,RSV A2,2,0.008333,C3,G6,Greninger_1,0.166,24.10.31_RSVNeut_ControlSera_Greninger,
371,Greninger18,RSV A2,2,0.002778,C4,G6,Greninger_1,0.6472,24.10.31_RSVNeut_ControlSera_Greninger,
372,Greninger18,RSV A2,2,0.0009259,C5,G6,Greninger_1,0.8143,24.10.31_RSVNeut_ControlSera_Greninger,
373,Greninger18,RSV A2,2,0.0003086,C6,G6,Greninger_1,0.9932,24.10.31_RSVNeut_ControlSera_Greninger,
374,Greninger18,RSV A2,2,0.0001029,C7,G6,Greninger_1,0.9688,24.10.31_RSVNeut_ControlSera_Greninger,
375,Greninger18,RSV A2,2,3.429e-05,C8,G6,Greninger_1,1.027,24.10.31_RSVNeut_ControlSera_Greninger,
376,Greninger18,RSV A2,2,1.143e-05,C9,G6,Greninger_1,1.107,24.10.31_RSVNeut_ControlSera_Greninger,
377,Greninger18,RSV A2,2,3.81e-06,C10,G6,Greninger_1,0.8751,24.10.31_RSVNeut_ControlSera_Greninger,
378,Greninger19,RSV A2,1,0.025,F2,G7,Greninger_1,0.1428,24.10.31_RSVNeut_ControlSera_Greninger,
379,Greninger19,RSV A2,1,0.008333,F3,G7,Greninger_1,0.4084,24.10.31_RSVNeut_ControlSera_Greninger,
380,Greninger19,RSV A2,1,0.002778,F4,G7,Greninger_1,0.7686,24.10.31_RSVNeut_ControlSera_Greninger,
381,Greninger19,RSV A2,1,0.0009259,F5,G7,Greninger_1,1.031,24.10.31_RSVNeut_ControlSera_Greninger,
382,Greninger19,RSV A2,1,0.0003086,F6,G7,Greninger_1,0.9245,24.10.31_RSVNeut_ControlSera_Greninger,
383,Greninger19,RSV A2,1,0.0001029,F7,G7,Greninger_1,1.253,24.10.31_RSVNeut_ControlSera_Greninger,
384,Greninger19,RSV A2,1,3.429e-05,F8,G7,Greninger_1,0.7985,24.10.31_RSVNeut_ControlSera_Greninger,
385,Greninger19,RSV A2,1,1.143e-05,F9,G7,Greninger_1,1.134,24.10.31_RSVNeut_ControlSera_Greninger,
386,Greninger19,RSV A2,1,3.81e-06,F10,G7,Greninger_1,1.075,24.10.31_RSVNeut_ControlSera_Greninger,
387,Greninger19,RSV A2,2,0.025,G2,G7,Greninger_1,0.1293,24.10.31_RSVNeut_ControlSera_Greninger,
388,Greninger19,RSV A2,2,0.008333,G3,G7,Greninger_1,0.4806,24.10.31_RSVNeut_ControlSera_Greninger,
389,Greninger19,RSV A2,2,0.002778,G4,G7,Greninger_1,0.7089,24.10.31_RSVNeut_ControlSera_Greninger,
390,Greninger19,RSV A2,2,0.0009259,G5,G7,Greninger_1,0.8833,24.10.31_RSVNeut_ControlSera_Greninger,
391,Greninger19,RSV A2,2,0.0003086,G6,G7,Greninger_1,0.9403,24.10.31_RSVNeut_ControlSera_Greninger,
392,Greninger19,RSV A2,2,0.0001029,G7,G7,Greninger_1,1.068,24.10.31_RSVNeut_ControlSera_Greninger,
393,Greninger19,RSV A2,2,3.429e-05,G8,G7,Greninger_1,0.8793,24.10.31_RSVNeut_ControlSera_Greninger,
394,Greninger19,RSV A2,2,1.143e-05,G9,G7,Greninger_1,1.194,24.10.31_RSVNeut_ControlSera_Greninger,
395,Greninger19,RSV A2,2,3.81e-06,G10,G7,Greninger_1,1.083,24.10.31_RSVNeut_ControlSera_Greninger,
396,Greninger20,RSV A2,1,0.025,D2,G7,Greninger_1,0.0003109,24.10.31_RSVNeut_ControlSera_Greninger,
397,Greninger20,RSV A2,1,0.008333,D3,G7,Greninger_1,0.0004267,24.10.31_RSVNeut_ControlSera_Greninger,
398,Greninger20,RSV A2,1,0.002778,D4,G7,Greninger_1,0.0006396,24.10.31_RSVNeut_ControlSera_Greninger,
399,Greninger20,RSV A2,1,0.0009259,D5,G7,Greninger_1,0.0009886,24.10.31_RSVNeut_ControlSera_Greninger,
400,Greninger20,RSV A2,1,0.0003086,D6,G7,Greninger_1,0.02003,24.10.31_RSVNeut_ControlSera_Greninger,
401,Greninger20,RSV A2,1,0.0001029,D7,G7,Greninger_1,0.08413,24.10.31_RSVNeut_ControlSera_Greninger,
402,Greninger20,RSV A2,1,3.429e-05,D8,G7,Greninger_1,0.2941,24.10.31_RSVNeut_ControlSera_Greninger,
403,Greninger20,RSV A2,1,1.143e-05,D9,G7,Greninger_1,0.6347,24.10.31_RSVNeut_ControlSera_Greninger,
404,Greninger20,RSV A2,1,3.81e-06,D10,G7,Greninger_1,0.6672,24.10.31_RSVNeut_ControlSera_Greninger,
405,Greninger20,RSV A2,2,0.025,E2,G7,Greninger_1,0.0008223,24.10.31_RSVNeut_ControlSera_Greninger,
406,Greninger20,RSV A2,2,0.008333,E3,G7,Greninger_1,0.001794,24.10.31_RSVNeut_ControlSera_Greninger,
407,Greninger20,RSV A2,2,0.002778,E4,G7,Greninger_1,0.002804,24.10.31_RSVNeut_ControlSera_Greninger,
408,Greninger20,RSV A2,2,0.0009259,E5,G7,Greninger_1,0.004199,24.10.31_RSVNeut_ControlSera_Greninger,
409,Greninger20,RSV A2,2,0.0003086,E6,G7,Greninger_1,0.01292,24.10.31_RSVNeut_ControlSera_Greninger,
410,Greninger20,RSV A2,2,0.0001029,E7,G7,Greninger_1,0.07267,24.10.31_RSVNeut_ControlSera_Greninger,
411,Greninger20,RSV A2,2,3.429e-05,E8,G7,Greninger_1,0.3633,24.10.31_RSVNeut_ControlSera_Greninger,
412,Greninger20,RSV A2,2,1.143e-05,E9,G7,Greninger_1,0.6545,24.10.31_RSVNeut_ControlSera_Greninger,
413,Greninger20,RSV A2,2,3.81e-06,E10,G7,Greninger_1,0.7888,24.10.31_RSVNeut_ControlSera_Greninger,
414,Greninger21,RSV A2,1,0.025,B2,G7,Greninger_1,0.0002602,24.10.31_RSVNeut_ControlSera_Greninger,
415,Greninger21,RSV A2,1,0.008333,B3,G7,Greninger_1,0.0002599,24.10.31_RSVNeut_ControlSera_Greninger,
416,Greninger21,RSV A2,1,0.002778,B4,G7,Greninger_1,0.0007162,24.10.31_RSVNeut_ControlSera_Greninger,
417,Greninger21,RSV A2,1,0.0009259,B5,G7,Greninger_1,0.01626,24.10.31_RSVNeut_ControlSera_Greninger,
418,Greninger21,RSV A2,1,0.0003086,B6,G7,Greninger_1,0.1855,24.10.31_RSVNeut_ControlSera_Greninger,
419,Greninger21,RSV A2,1,0.0001029,B7,G7,Greninger_1,0.4395,24.10.31_RSVNeut_ControlSera_Greninger,
420,Greninger21,RSV A2,1,3.429e-05,B8,G7,Greninger_1,0.5676,24.10.31_RSVNeut_ControlSera_Greninger,
421,Greninger21,RSV A2,1,1.143e-05,B9,G7,Greninger_1,0.8413,24.10.31_RSVNeut_ControlSera_Greninger,
422,Greninger21,RSV A2,1,3.81e-06,B10,G7,Greninger_1,0.892,24.10.31_RSVNeut_ControlSera_Greninger,
423,Greninger21,RSV A2,2,0.025,C2,G7,Greninger_1,0.0002072,24.10.31_RSVNeut_ControlSera_Greninger,
424,Greninger21,RSV A2,2,0.008333,C3,G7,Greninger_1,0.0002811,24.10.31_RSVNeut_ControlSera_Greninger,
425,Greninger21,RSV A2,2,0.002778,C4,G7,Greninger_1,0.0004789,24.10.31_RSVNeut_ControlSera_Greninger,
426,Greninger21,RSV A2,2,0.0009259,C5,G7,Greninger_1,0.03333,24.10.31_RSVNeut_ControlSera_Greninger,
427,Greninger21,RSV A2,2,0.0003086,C6,G7,Greninger_1,0.1466,24.10.31_RSVNeut_ControlSera_Greninger,
428,Greninger21,RSV A2,2,0.0001029,C7,G7,Greninger_1,0.402,24.10.31_RSVNeut_ControlSera_Greninger,
429,Greninger21,RSV A2,2,3.429e-05,C8,G7,Greninger_1,0.7748,24.10.31_RSVNeut_ControlSera_Greninger,
430,Greninger21,RSV A2,2,1.143e-05,C9,G7,Greninger_1,0.9546,24.10.31_RSVNeut_ControlSera_Greninger,
431,Greninger21,RSV A2,2,3.81e-06,C10,G7,Greninger_1,1.065,24.10.31_RSVNeut_ControlSera_Greninger,
432,Greninger22,RSV A2,1,0.025,F2,G8,Greninger_1,0.0002237,24.10.31_RSVNeut_ControlSera_Greninger,
433,Greninger22,RSV A2,1,0.008333,F3,G8,Greninger_1,0.00155,24.10.31_RSVNeut_ControlSera_Greninger,
434,Greninger22,RSV A2,1,0.002778,F4,G8,Greninger_1,0.1763,24.10.31_RSVNeut_ControlSera_Greninger,
435,Greninger22,RSV A2,1,0.0009259,F5,G8,Greninger_1,0.4787,24.10.31_RSVNeut_ControlSera_Greninger,
436,Greninger22,RSV A2,1,0.0003086,F6,G8,Greninger_1,0.6217,24.10.31_RSVNeut_ControlSera_Greninger,
437,Greninger22,RSV A2,1,0.0001029,F7,G8,Greninger_1,0.8124,24.10.31_RSVNeut_ControlSera_Greninger,
438,Greninger22,RSV A2,1,3.429e-05,F8,G8,Greninger_1,0.8577,24.10.31_RSVNeut_ControlSera_Greninger,
439,Greninger22,RSV A2,1,1.143e-05,F9,G8,Greninger_1,0.9063,24.10.31_RSVNeut_ControlSera_Greninger,
440,Greninger22,RSV A2,1,3.81e-06,F10,G8,Greninger_1,0.9241,24.10.31_RSVNeut_ControlSera_Greninger,
441,Greninger22,RSV A2,2,0.025,G2,G8,Greninger_1,0.000237,24.10.31_RSVNeut_ControlSera_Greninger,
442,Greninger22,RSV A2,2,0.008333,G3,G8,Greninger_1,0.0008083,24.10.31_RSVNeut_ControlSera_Greninger,
443,Greninger22,RSV A2,2,0.002778,G4,G8,Greninger_1,0.1094,24.10.31_RSVNeut_ControlSera_Greninger,
444,Greninger22,RSV A2,2,0.0009259,G5,G8,Greninger_1,0.3816,24.10.31_RSVNeut_ControlSera_Greninger,
445,Greninger22,RSV A2,2,0.0003086,G6,G8,Greninger_1,0.6498,24.10.31_RSVNeut_ControlSera_Greninger,
446,Greninger22,RSV A2,2,0.0001029,G7,G8,Greninger_1,0.9703,24.10.31_RSVNeut_ControlSera_Greninger,
447,Greninger22,RSV A2,2,3.429e-05,G8,G8,Greninger_1,0.9168,24.10.31_RSVNeut_ControlSera_Greninger,
448,Greninger22,RSV A2,2,1.143e-05,G9,G8,Greninger_1,0.9784,24.10.31_RSVNeut_ControlSera_Greninger,
449,Greninger22,RSV A2,2,3.81e-06,G10,G8,Greninger_1,1.135,24.10.31_RSVNeut_ControlSera_Greninger,
450,Greninger23,RSV A2,1,0.025,D2,G8,Greninger_1,0.0002928,24.10.31_RSVNeut_ControlSera_Greninger,
451,Greninger23,RSV A2,1,0.008333,D3,G8,Greninger_1,0.01333,24.10.31_RSVNeut_ControlSera_Greninger,
452,Greninger23,RSV A2,1,0.002778,D4,G8,Greninger_1,0.02862,24.10.31_RSVNeut_ControlSera_Greninger,
453,Greninger23,RSV A2,1,0.0009259,D5,G8,Greninger_1,0.2443,24.10.31_RSVNeut_ControlSera_Greninger,
454,Greninger23,RSV A2,1,0.0003086,D6,G8,Greninger_1,0.4263,24.10.31_RSVNeut_ControlSera_Greninger,
455,Greninger23,RSV A2,1,0.0001029,D7,G8,Greninger_1,0.6041,24.10.31_RSVNeut_ControlSera_Greninger,
456,Greninger23,RSV A2,1,3.429e-05,D8,G8,Greninger_1,0.7176,24.10.31_RSVNeut_ControlSera_Greninger,
457,Greninger23,RSV A2,1,1.143e-05,D9,G8,Greninger_1,0.7924,24.10.31_RSVNeut_ControlSera_Greninger,
458,Greninger23,RSV A2,1,3.81e-06,D10,G8,Greninger_1,0.9185,24.10.31_RSVNeut_ControlSera_Greninger,
459,Greninger23,RSV A2,2,0.025,E2,G8,Greninger_1,0.0003371,24.10.31_RSVNeut_ControlSera_Greninger,
460,Greninger23,RSV A2,2,0.008333,E3,G8,Greninger_1,0.000831,24.10.31_RSVNeut_ControlSera_Greninger,
461,Greninger23,RSV A2,2,0.002778,E4,G8,Greninger_1,0.01728,24.10.31_RSVNeut_ControlSera_Greninger,
462,Greninger23,RSV A2,2,0.0009259,E5,G8,Greninger_1,0.2007,24.10.31_RSVNeut_ControlSera_Greninger,
463,Greninger23,RSV A2,2,0.0003086,E6,G8,Greninger_1,0.4669,24.10.31_RSVNeut_ControlSera_Greninger,
464,Greninger23,RSV A2,2,0.0001029,E7,G8,Greninger_1,0.5161,24.10.31_RSVNeut_ControlSera_Greninger,
465,Greninger23,RSV A2,2,3.429e-05,E8,G8,Greninger_1,0.8512,24.10.31_RSVNeut_ControlSera_Greninger,
466,Greninger23,RSV A2,2,1.143e-05,E9,G8,Greninger_1,0.9023,24.10.31_RSVNeut_ControlSera_Greninger,
467,Greninger23,RSV A2,2,3.81e-06,E10,G8,Greninger_1,1.097,24.10.31_RSVNeut_ControlSera_Greninger,
468,Greninger24,RSV A2,1,0.025,B2,G8,Greninger_1,0.0002908,24.10.31_RSVNeut_ControlSera_Greninger,
469,Greninger24,RSV A2,1,0.008333,B3,G8,Greninger_1,0.0003624,24.10.31_RSVNeut_ControlSera_Greninger,
470,Greninger24,RSV A2,1,0.002778,B4,G8,Greninger_1,0.00316,24.10.31_RSVNeut_ControlSera_Greninger,
471,Greninger24,RSV A2,1,0.0009259,B5,G8,Greninger_1,0.106,24.10.31_RSVNeut_ControlSera_Greninger,
472,Greninger24,RSV A2,1,0.0003086,B6,G8,Greninger_1,0.3302,24.10.31_RSVNeut_ControlSera_Greninger,
473,Greninger24,RSV A2,1,0.0001029,B7,G8,Greninger_1,0.5863,24.10.31_RSVNeut_ControlSera_Greninger,
474,Greninger24,RSV A2,1,3.429e-05,B8,G8,Greninger_1,0.6056,24.10.31_RSVNeut_ControlSera_Greninger,
475,Greninger24,RSV A2,1,1.143e-05,B9,G8,Greninger_1,0.69,24.10.31_RSVNeut_ControlSera_Greninger,
476,Greninger24,RSV A2,1,3.81e-06,B10,G8,Greninger_1,0.9282,24.10.31_RSVNeut_ControlSera_Greninger,
477,Greninger24,RSV A2,2,0.025,C2,G8,Greninger_1,0.0003216,24.10.31_RSVNeut_ControlSera_Greninger,
478,Greninger24,RSV A2,2,0.008333,C3,G8,Greninger_1,0.0004194,24.10.31_RSVNeut_ControlSera_Greninger,
479,Greninger24,RSV A2,2,0.002778,C4,G8,Greninger_1,0.01082,24.10.31_RSVNeut_ControlSera_Greninger,
480,Greninger24,RSV A2,2,0.0009259,C5,G8,Greninger_1,0.2009,24.10.31_RSVNeut_ControlSera_Greninger,
481,Greninger24,RSV A2,2,0.0003086,C6,G8,Greninger_1,0.4243,24.10.31_RSVNeut_ControlSera_Greninger,
482,Greninger24,RSV A2,2,0.0001029,C7,G8,Greninger_1,0.6019,24.10.31_RSVNeut_ControlSera_Greninger,
483,Greninger24,RSV A2,2,3.429e-05,C8,G8,Greninger_1,0.5783,24.10.31_RSVNeut_ControlSera_Greninger,
484,Greninger24,RSV A2,2,1.143e-05,C9,G8,Greninger_1,0.8086,24.10.31_RSVNeut_ControlSera_Greninger,
485,Greninger24,RSV A2,2,3.81e-06,C10,G8,Greninger_1,0.9217,24.10.31_RSVNeut_ControlSera_Greninger,
486,Greninger25,RSV A2,1,0.025,F2,G9,Greninger_1,0.001824,24.10.31_RSVNeut_ControlSera_Greninger,
487,Greninger25,RSV A2,1,0.008333,F3,G9,Greninger_1,0.0006973,24.10.31_RSVNeut_ControlSera_Greninger,
488,Greninger25,RSV A2,1,0.002778,F4,G9,Greninger_1,0.03473,24.10.31_RSVNeut_ControlSera_Greninger,
489,Greninger25,RSV A2,1,0.0009259,F5,G9,Greninger_1,0.19,24.10.31_RSVNeut_ControlSera_Greninger,
490,Greninger25,RSV A2,1,0.0003086,F6,G9,Greninger_1,0.5866,24.10.31_RSVNeut_ControlSera_Greninger,
491,Greninger25,RSV A2,1,0.0001029,F7,G9,Greninger_1,0.5609,24.10.31_RSVNeut_ControlSera_Greninger,
492,Greninger25,RSV A2,1,3.429e-05,F8,G9,Greninger_1,0.8571,24.10.31_RSVNeut_ControlSera_Greninger,
493,Greninger25,RSV A2,1,1.143e-05,F9,G9,Greninger_1,0.841,24.10.31_RSVNeut_ControlSera_Greninger,
494,Greninger25,RSV A2,1,3.81e-06,F10,G9,Greninger_1,1.036,24.10.31_RSVNeut_ControlSera_Greninger,
495,Greninger25,RSV A2,2,0.025,G2,G9,Greninger_1,0.0002762,24.10.31_RSVNeut_ControlSera_Greninger,
496,Greninger25,RSV A2,2,0.008333,G3,G9,Greninger_1,0.000599,24.10.31_RSVNeut_ControlSera_Greninger,
497,Greninger25,RSV A2,2,0.002778,G4,G9,Greninger_1,0.001386,24.10.31_RSVNeut_ControlSera_Greninger,
498,Greninger25,RSV A2,2,0.0009259,G5,G9,Greninger_1,0.1995,24.10.31_RSVNeut_ControlSera_Greninger,
499,Greninger25,RSV A2,2,0.0003086,G6,G9,Greninger_1,0.4757,24.10.31_RSVNeut_ControlSera_Greninger,
500,Greninger25,RSV A2,2,0.0001029,G7,G9,Greninger_1,0.714,24.10.31_RSVNeut_ControlSera_Greninger,
501,Greninger25,RSV A2,2,3.429e-05,G8,G9,Greninger_1,0.8483,24.10.31_RSVNeut_ControlSera_Greninger,
502,Greninger25,RSV A2,2,1.143e-05,G9,G9,Greninger_1,0.8877,24.10.31_RSVNeut_ControlSera_Greninger,
503,Greninger25,RSV A2,2,3.81e-06,G10,G9,Greninger_1,1.019,24.10.31_RSVNeut_ControlSera_Greninger,
504,Greninger26,RSV A2,1,0.025,D2,G9,Greninger_1,0.0005959,24.10.31_RSVNeut_ControlSera_Greninger,
505,Greninger26,RSV A2,1,0.008333,D3,G9,Greninger_1,0.01599,24.10.31_RSVNeut_ControlSera_Greninger,
506,Greninger26,RSV A2,1,0.002778,D4,G9,Greninger_1,0.1715,24.10.31_RSVNeut_ControlSera_Greninger,
507,Greninger26,RSV A2,1,0.0009259,D5,G9,Greninger_1,0.43,24.10.31_RSVNeut_ControlSera_Greninger,
508,Greninger26,RSV A2,1,0.0003086,D6,G9,Greninger_1,0.7137,24.10.31_RSVNeut_ControlSera_Greninger,
509,Greninger26,RSV A2,1,0.0001029,D7,G9,Greninger_1,0.7897,24.10.31_RSVNeut_ControlSera_Greninger,
510,Greninger26,RSV A2,1,3.429e-05,D8,G9,Greninger_1,1.026,24.10.31_RSVNeut_ControlSera_Greninger,
511,Greninger26,RSV A2,1,1.143e-05,D9,G9,Greninger_1,0.8201,24.10.31_RSVNeut_ControlSera_Greninger,
512,Greninger26,RSV A2,1,3.81e-06,D10,G9,Greninger_1,1.244,24.10.31_RSVNeut_ControlSera_Greninger,
513,Greninger26,RSV A2,2,0.025,E2,G9,Greninger_1,0.0003096,24.10.31_RSVNeut_ControlSera_Greninger,
514,Greninger26,RSV A2,2,0.008333,E3,G9,Greninger_1,0.02337,24.10.31_RSVNeut_ControlSera_Greninger,
515,Greninger26,RSV A2,2,0.002778,E4,G9,Greninger_1,0.1455,24.10.31_RSVNeut_ControlSera_Greninger,
516,Greninger26,RSV A2,2,0.0009259,E5,G9,Greninger_1,0.449,24.10.31_RSVNeut_ControlSera_Greninger,
517,Greninger26,RSV A2,2,0.0003086,E6,G9,Greninger_1,0.5327,24.10.31_RSVNeut_ControlSera_Greninger,
518,Greninger26,RSV A2,2,0.0001029,E7,G9,Greninger_1,0.8659,24.10.31_RSVNeut_ControlSera_Greninger,
519,Greninger26,RSV A2,2,3.429e-05,E8,G9,Greninger_1,0.8579,24.10.31_RSVNeut_ControlSera_Greninger,
520,Greninger26,RSV A2,2,1.143e-05,E9,G9,Greninger_1,0.7959,24.10.31_RSVNeut_ControlSera_Greninger,
521,Greninger26,RSV A2,2,3.81e-06,E10,G9,Greninger_1,0.9118,24.10.31_RSVNeut_ControlSera_Greninger,
522,Greninger27,RSV A2,1,0.025,B2,G9,Greninger_1,0.01544,24.10.31_RSVNeut_ControlSera_Greninger,
523,Greninger27,RSV A2,1,0.008333,B3,G9,Greninger_1,0.1006,24.10.31_RSVNeut_ControlSera_Greninger,
524,Greninger27,RSV A2,1,0.002778,B4,G9,Greninger_1,0.4331,24.10.31_RSVNeut_ControlSera_Greninger,
525,Greninger27,RSV A2,1,0.0009259,B5,G9,Greninger_1,0.9013,24.10.31_RSVNeut_ControlSera_Greninger,
526,Greninger27,RSV A2,1,0.0003086,B6,G9,Greninger_1,0.9785,24.10.31_RSVNeut_ControlSera_Greninger,
527,Greninger27,RSV A2,1,0.0001029,B7,G9,Greninger_1,0.8692,24.10.31_RSVNeut_ControlSera_Greninger,
528,Greninger27,RSV A2,1,3.429e-05,B8,G9,Greninger_1,0.8989,24.10.31_RSVNeut_ControlSera_Greninger,
529,Greninger27,RSV A2,1,1.143e-05,B9,G9,Greninger_1,0.8708,24.10.31_RSVNeut_ControlSera_Greninger,
530,Greninger27,RSV A2,1,3.81e-06,B10,G9,Greninger_1,0.9624,24.10.31_RSVNeut_ControlSera_Greninger,
531,Greninger27,RSV A2,2,0.025,C2,G9,Greninger_1,0.01401,24.10.31_RSVNeut_ControlSera_Greninger,
532,Greninger27,RSV A2,2,0.008333,C3,G9,Greninger_1,0.09906,24.10.31_RSVNeut_ControlSera_Greninger,
533,Greninger27,RSV A2,2,0.002778,C4,G9,Greninger_1,0.4004,24.10.31_RSVNeut_ControlSera_Greninger,
534,Greninger27,RSV A2,2,0.0009259,C5,G9,Greninger_1,0.7039,24.10.31_RSVNeut_ControlSera_Greninger,
535,Greninger27,RSV A2,2,0.0003086,C6,G9,Greninger_1,0.7611,24.10.31_RSVNeut_ControlSera_Greninger,
536,Greninger27,RSV A2,2,0.0001029,C7,G9,Greninger_1,0.7481,24.10.31_RSVNeut_ControlSera_Greninger,
537,Greninger27,RSV A2,2,3.429e-05,C8,G9,Greninger_1,0.9447,24.10.31_RSVNeut_ControlSera_Greninger,
