,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
10529,85_7,Influenza H3 2022,2,3.81e-06,E10,MA22 P4,H3_Historical_Sera_1,1.005,24.12.12_H3Neut_Rep1,
10530,85_8,Influenza H3 2022,1,0.025,B2,MA22 P4,H3_Historical_Sera_1,0.2759,24.12.12_H3Neut_Rep1,
10531,85_8,Influenza H3 2022,1,0.008333,B3,MA22 P4,H3_Historical_Sera_1,0.4705,24.12.12_H3Neut_Rep1,
10532,85_8,Influenza H3 2022,1,0.002778,B4,MA22 P4,H3_Historical_Sera_1,0.3109,24.12.12_H3Neut_Rep1,
10533,85_8,Influenza H3 2022,1,0.0009259,B5,MA22 P4,H3_Historical_Sera_1,0.4658,24.12.12_H3Neut_Rep1,
10534,85_8,Influenza H3 2022,1,0.0003086,B6,MA22 P4,H3_Historical_Sera_1,0.7053,24.12.12_H3Neut_Rep1,
10535,85_8,Influenza H3 2022,1,0.0001029,B7,MA22 P4,H3_Historical_Sera_1,0.7384,24.12.12_H3Neut_Rep1,
10536,85_8,Influenza H3 2022,1,3.429e-05,B8,MA22 P4,H3_Historical_Sera_1,0.8511,24.12.12_H3Neut_Rep1,
10537,85_8,Influenza H3 2022,1,1.143e-05,B9,MA22 P4,H3_Historical_Sera_1,0.9591,24.12.12_H3Neut_Rep1,
10538,85_8,Influenza H3 2022,1,3.81e-06,B10,MA22 P4,H3_Historical_Sera_1,1.071,24.12.12_H3Neut_Rep1,
10539,85_8,Influenza H3 2022,2,0.025,C2,MA22 P4,H3_Historical_Sera_1,0.2662,24.12.12_H3Neut_Rep1,
10540,85_8,Influenza H3 2022,2,0.008333,C3,MA22 P4,H3_Historical_Sera_1,0.428,24.12.12_H3Neut_Rep1,
10541,85_8,Influenza H3 2022,2,0.002778,C4,MA22 P4,H3_Historical_Sera_1,0.383,24.12.12_H3Neut_Rep1,
10542,85_8,Influenza H3 2022,2,0.0009259,C5,MA22 P4,H3_Historical_Sera_1,0.4623,24.12.12_H3Neut_Rep1,
10543,85_8,Influenza H3 2022,2,0.0003086,C6,MA22 P4,H3_Historical_Sera_1,0.7105,24.12.12_H3Neut_Rep1,
10544,85_8,Influenza H3 2022,2,0.0001029,C7,MA22 P4,H3_Historical_Sera_1,0.8309,24.12.12_H3Neut_Rep1,
10545,85_8,Influenza H3 2022,2,3.429e-05,C8,MA22 P4,H3_Historical_Sera_1,0.8774,24.12.12_H3Neut_Rep1,
10546,85_8,Influenza H3 2022,2,1.143e-05,C9,MA22 P4,H3_Historical_Sera_1,0.8679,24.12.12_H3Neut_Rep1,
10547,85_8,Influenza H3 2022,2,3.81e-06,C10,MA22 P4,H3_Historical_Sera_1,0.9711,24.12.12_H3Neut_Rep1,
10548,86_7,Influenza H3 2022,1,0.025,F2,MA22 P5,H3_Historical_Sera_1,1.328,24.12.12_H3Neut_Rep1,
10549,86_7,Influenza H3 2022,1,0.008333,F3,MA22 P5,H3_Historical_Sera_1,1.464,24.12.12_H3Neut_Rep1,
10550,86_7,Influenza H3 2022,1,0.002778,F4,MA22 P5,H3_Historical_Sera_1,0.6973,24.12.12_H3Neut_Rep1,
10551,86_7,Influenza H3 2022,1,0.0009259,F5,MA22 P5,H3_Historical_Sera_1,0.6082,24.12.12_H3Neut_Rep1,
10552,86_7,Influenza H3 2022,1,0.0003086,F6,MA22 P5,H3_Historical_Sera_1,0.6647,24.12.12_H3Neut_Rep1,
10553,86_7,Influenza H3 2022,1,0.0001029,F7,MA22 P5,H3_Historical_Sera_1,0.8304,24.12.12_H3Neut_Rep1,
10554,86_7,Influenza H3 2022,1,3.429e-05,F8,MA22 P5,H3_Historical_Sera_1,0.771,24.12.12_H3Neut_Rep1,
10555,86_7,Influenza H3 2022,1,1.143e-05,F9,MA22 P5,H3_Historical_Sera_1,0.7973,24.12.12_H3Neut_Rep1,
10556,86_7,Influenza H3 2022,1,3.81e-06,F10,MA22 P5,H3_Historical_Sera_1,0.948,24.12.12_H3Neut_Rep1,
10557,86_7,Influenza H3 2022,2,0.025,G2,MA22 P5,H3_Historical_Sera_1,1.491,24.12.12_H3Neut_Rep1,
10558,86_7,Influenza H3 2022,2,0.008333,G3,MA22 P5,H3_Historical_Sera_1,1.653,24.12.12_H3Neut_Rep1,
10559,86_7,Influenza H3 2022,2,0.002778,G4,MA22 P5,H3_Historical_Sera_1,0.7421,24.12.12_H3Neut_Rep1,
10560,86_7,Influenza H3 2022,2,0.0009259,G5,MA22 P5,H3_Historical_Sera_1,0.5466,24.12.12_H3Neut_Rep1,
10561,86_7,Influenza H3 2022,2,0.0003086,G6,MA22 P5,H3_Historical_Sera_1,0.7881,24.12.12_H3Neut_Rep1,
10562,86_7,Influenza H3 2022,2,0.0001029,G7,MA22 P5,H3_Historical_Sera_1,0.897,24.12.12_H3Neut_Rep1,
10563,86_7,Influenza H3 2022,2,3.429e-05,G8,MA22 P5,H3_Historical_Sera_1,0.8631,24.12.12_H3Neut_Rep1,
10564,86_7,Influenza H3 2022,2,1.143e-05,G9,MA22 P5,H3_Historical_Sera_1,0.8375,24.12.12_H3Neut_Rep1,
10565,86_7,Influenza H3 2022,2,3.81e-06,G10,MA22 P5,H3_Historical_Sera_1,1.256,24.12.12_H3Neut_Rep1,
10566,86_8,Influenza H3 2022,1,0.025,D2,MA22 P5,H3_Historical_Sera_1,0.8794,24.12.12_H3Neut_Rep1,
10567,86_8,Influenza H3 2022,1,0.008333,D3,MA22 P5,H3_Historical_Sera_1,0.8095,24.12.12_H3Neut_Rep1,
10568,86_8,Influenza H3 2022,1,0.002778,D4,MA22 P5,H3_Historical_Sera_1,0.6107,24.12.12_H3Neut_Rep1,
10569,86_8,Influenza H3 2022,1,0.0009259,D5,MA22 P5,H3_Historical_Sera_1,0.7099,24.12.12_H3Neut_Rep1,
10570,86_8,Influenza H3 2022,1,0.0003086,D6,MA22 P5,H3_Historical_Sera_1,0.7513,24.12.12_H3Neut_Rep1,
10571,86_8,Influenza H3 2022,1,0.0001029,D7,MA22 P5,H3_Historical_Sera_1,0.8162,24.12.12_H3Neut_Rep1,
10572,86_8,Influenza H3 2022,1,3.429e-05,D8,MA22 P5,H3_Historical_Sera_1,0.8865,24.12.12_H3Neut_Rep1,
10573,86_8,Influenza H3 2022,1,1.143e-05,D9,MA22 P5,H3_Historical_Sera_1,1.076,24.12.12_H3Neut_Rep1,
10574,86_8,Influenza H3 2022,1,3.81e-06,D10,MA22 P5,H3_Historical_Sera_1,1.012,24.12.12_H3Neut_Rep1,
10575,86_8,Influenza H3 2022,2,0.025,E2,MA22 P5,H3_Historical_Sera_1,0.9401,24.12.12_H3Neut_Rep1,
10576,86_8,Influenza H3 2022,2,0.008333,E3,MA22 P5,H3_Historical_Sera_1,0.8698,24.12.12_H3Neut_Rep1,
10577,86_8,Influenza H3 2022,2,0.002778,E4,MA22 P5,H3_Historical_Sera_1,0.6015,24.12.12_H3Neut_Rep1,
10578,86_8,Influenza H3 2022,2,0.0009259,E5,MA22 P5,H3_Historical_Sera_1,0.8036,24.12.12_H3Neut_Rep1,
10579,86_8,Influenza H3 2022,2,0.0003086,E6,MA22 P5,H3_Historical_Sera_1,0.776,24.12.12_H3Neut_Rep1,
10580,86_8,Influenza H3 2022,2,0.0001029,E7,MA22 P5,H3_Historical_Sera_1,0.9476,24.12.12_H3Neut_Rep1,
10581,86_8,Influenza H3 2022,2,3.429e-05,E8,MA22 P5,H3_Historical_Sera_1,0.8618,24.12.12_H3Neut_Rep1,
10582,86_8,Influenza H3 2022,2,1.143e-05,E9,MA22 P5,H3_Historical_Sera_1,1.042,24.12.12_H3Neut_Rep1,
10583,86_8,Influenza H3 2022,2,3.81e-06,E10,MA22 P5,H3_Historical_Sera_1,1.065,24.12.12_H3Neut_Rep1,
10584,86_9,Influenza H3 2022,1,0.025,B2,MA22 P5,H3_Historical_Sera_1,0.4269,24.12.12_H3Neut_Rep1,
10585,86_9,Influenza H3 2022,1,0.008333,B3,MA22 P5,H3_Historical_Sera_1,0.5027,24.12.12_H3Neut_Rep1,
10586,86_9,Influenza H3 2022,1,0.002778,B4,MA22 P5,H3_Historical_Sera_1,0.4453,24.12.12_H3Neut_Rep1,
10587,86_9,Influenza H3 2022,1,0.0009259,B5,MA22 P5,H3_Historical_Sera_1,0.5868,24.12.12_H3Neut_Rep1,
10588,86_9,Influenza H3 2022,1,0.0003086,B6,MA22 P5,H3_Historical_Sera_1,0.7157,24.12.12_H3Neut_Rep1,
10589,86_9,Influenza H3 2022,1,0.0001029,B7,MA22 P5,H3_Historical_Sera_1,0.8702,24.12.12_H3Neut_Rep1,
10590,86_9,Influenza H3 2022,1,3.429e-05,B8,MA22 P5,H3_Historical_Sera_1,0.6529,24.12.12_H3Neut_Rep1,
10591,86_9,Influenza H3 2022,1,1.143e-05,B9,MA22 P5,H3_Historical_Sera_1,0.8852,24.12.12_H3Neut_Rep1,
10592,86_9,Influenza H3 2022,1,3.81e-06,B10,MA22 P5,H3_Historical_Sera_1,1.096,24.12.12_H3Neut_Rep1,
10593,86_9,Influenza H3 2022,2,0.025,C2,MA22 P5,H3_Historical_Sera_1,0.4989,24.12.12_H3Neut_Rep1,
10594,86_9,Influenza H3 2022,2,0.008333,C3,MA22 P5,H3_Historical_Sera_1,0.4654,24.12.12_H3Neut_Rep1,
10595,86_9,Influenza H3 2022,2,0.002778,C4,MA22 P5,H3_Historical_Sera_1,0.4508,24.12.12_H3Neut_Rep1,
10596,86_9,Influenza H3 2022,2,0.0009259,C5,MA22 P5,H3_Historical_Sera_1,0.583,24.12.12_H3Neut_Rep1,
10597,86_9,Influenza H3 2022,2,0.0003086,C6,MA22 P5,H3_Historical_Sera_1,0.6923,24.12.12_H3Neut_Rep1,
10598,86_9,Influenza H3 2022,2,0.0001029,C7,MA22 P5,H3_Historical_Sera_1,0.897,24.12.12_H3Neut_Rep1,
10599,86_9,Influenza H3 2022,2,3.429e-05,C8,MA22 P5,H3_Historical_Sera_1,0.8296,24.12.12_H3Neut_Rep1,
10600,86_9,Influenza H3 2022,2,1.143e-05,C9,MA22 P5,H3_Historical_Sera_1,0.9736,24.12.12_H3Neut_Rep1,
10601,86_9,Influenza H3 2022,2,3.81e-06,C10,MA22 P5,H3_Historical_Sera_1,0.9187,24.12.12_H3Neut_Rep1,
10602,86_10,Influenza H3 2022,1,0.025,F2,MA22 P6,H3_Historical_Sera_1,1.374,24.12.12_H3Neut_Rep1,
10603,86_10,Influenza H3 2022,1,0.008333,F3,MA22 P6,H3_Historical_Sera_1,1.654,24.12.12_H3Neut_Rep1,
10604,86_10,Influenza H3 2022,1,0.002778,F4,MA22 P6,H3_Historical_Sera_1,1.197,24.12.12_H3Neut_Rep1,
10605,86_10,Influenza H3 2022,1,0.0009259,F5,MA22 P6,H3_Historical_Sera_1,0.9402,24.12.12_H3Neut_Rep1,
10606,86_10,Influenza H3 2022,1,0.0003086,F6,MA22 P6,H3_Historical_Sera_1,0.7302,24.12.12_H3Neut_Rep1,
10607,86_10,Influenza H3 2022,1,0.0001029,F7,MA22 P6,H3_Historical_Sera_1,0.9901,24.12.12_H3Neut_Rep1,
10608,86_10,Influenza H3 2022,1,3.429e-05,F8,MA22 P6,H3_Historical_Sera_1,0.8952,24.12.12_H3Neut_Rep1,
10609,86_10,Influenza H3 2022,1,1.143e-05,F9,MA22 P6,H3_Historical_Sera_1,0.9941,24.12.12_H3Neut_Rep1,
10610,86_10,Influenza H3 2022,1,3.81e-06,F10,MA22 P6,H3_Historical_Sera_1,0.806,24.12.12_H3Neut_Rep1,
10611,86_10,Influenza H3 2022,2,0.025,G2,MA22 P6,H3_Historical_Sera_1,1.462,24.12.12_H3Neut_Rep1,
10612,86_10,Influenza H3 2022,2,0.008333,G3,MA22 P6,H3_Historical_Sera_1,1.898,24.12.12_H3Neut_Rep1,
10613,86_10,Influenza H3 2022,2,0.002778,G4,MA22 P6,H3_Historical_Sera_1,1.398,24.12.12_H3Neut_Rep1,
10614,86_10,Influenza H3 2022,2,0.0009259,G5,MA22 P6,H3_Historical_Sera_1,0.9009,24.12.12_H3Neut_Rep1,
10615,86_10,Influenza H3 2022,2,0.0003086,G6,MA22 P6,H3_Historical_Sera_1,0.8692,24.12.12_H3Neut_Rep1,
10616,86_10,Influenza H3 2022,2,0.0001029,G7,MA22 P6,H3_Historical_Sera_1,0.9807,24.12.12_H3Neut_Rep1,
10617,86_10,Influenza H3 2022,2,3.429e-05,G8,MA22 P6,H3_Historical_Sera_1,0.9998,24.12.12_H3Neut_Rep1,
10618,86_10,Influenza H3 2022,2,1.143e-05,G9,MA22 P6,H3_Historical_Sera_1,0.9957,24.12.12_H3Neut_Rep1,
10619,86_10,Influenza H3 2022,2,3.81e-06,G10,MA22 P6,H3_Historical_Sera_1,0.9341,24.12.12_H3Neut_Rep1,
10620,86_12,Influenza H3 2022,1,0.025,D2,MA22 P6,H3_Historical_Sera_1,0.3189,24.12.12_H3Neut_Rep1,
10621,86_12,Influenza H3 2022,1,0.008333,D3,MA22 P6,H3_Historical_Sera_1,0.3776,24.12.12_H3Neut_Rep1,
10622,86_12,Influenza H3 2022,1,0.002778,D4,MA22 P6,H3_Historical_Sera_1,0.3944,24.12.12_H3Neut_Rep1,
10623,86_12,Influenza H3 2022,1,0.0009259,D5,MA22 P6,H3_Historical_Sera_1,0.7192,24.12.12_H3Neut_Rep1,
10624,86_12,Influenza H3 2022,1,0.0003086,D6,MA22 P6,H3_Historical_Sera_1,0.8891,24.12.12_H3Neut_Rep1,
10625,86_12,Influenza H3 2022,1,0.0001029,D7,MA22 P6,H3_Historical_Sera_1,0.8871,24.12.12_H3Neut_Rep1,
10626,86_12,Influenza H3 2022,1,3.429e-05,D8,MA22 P6,H3_Historical_Sera_1,0.8628,24.12.12_H3Neut_Rep1,
10627,86_12,Influenza H3 2022,1,1.143e-05,D9,MA22 P6,H3_Historical_Sera_1,0.9933,24.12.12_H3Neut_Rep1,
10628,86_12,Influenza H3 2022,1,3.81e-06,D10,MA22 P6,H3_Historical_Sera_1,1.131,24.12.12_H3Neut_Rep1,
10629,86_12,Influenza H3 2022,2,0.025,E2,MA22 P6,H3_Historical_Sera_1,0.3469,24.12.12_H3Neut_Rep1,
10630,86_12,Influenza H3 2022,2,0.008333,E3,MA22 P6,H3_Historical_Sera_1,0.4508,24.12.12_H3Neut_Rep1,
10631,86_12,Influenza H3 2022,2,0.002778,E4,MA22 P6,H3_Historical_Sera_1,0.5863,24.12.12_H3Neut_Rep1,
10632,86_12,Influenza H3 2022,2,0.0009259,E5,MA22 P6,H3_Historical_Sera_1,0.7432,24.12.12_H3Neut_Rep1,
10633,86_12,Influenza H3 2022,2,0.0003086,E6,MA22 P6,H3_Historical_Sera_1,0.8534,24.12.12_H3Neut_Rep1,
10634,86_12,Influenza H3 2022,2,0.0001029,E7,MA22 P6,H3_Historical_Sera_1,0.9584,24.12.12_H3Neut_Rep1,
10635,86_12,Influenza H3 2022,2,3.429e-05,E8,MA22 P6,H3_Historical_Sera_1,0.9674,24.12.12_H3Neut_Rep1,
10636,86_12,Influenza H3 2022,2,1.143e-05,E9,MA22 P6,H3_Historical_Sera_1,1.059,24.12.12_H3Neut_Rep1,
10637,86_12,Influenza H3 2022,2,3.81e-06,E10,MA22 P6,H3_Historical_Sera_1,0.9621,24.12.12_H3Neut_Rep1,
10638,87_7,Influenza H3 2022,1,0.025,B2,MA22 P6,H3_Historical_Sera_1,0.4302,24.12.12_H3Neut_Rep1,
10639,87_7,Influenza H3 2022,1,0.008333,B3,MA22 P6,H3_Historical_Sera_1,0.5538,24.12.12_H3Neut_Rep1,
10640,87_7,Influenza H3 2022,1,0.002778,B4,MA22 P6,H3_Historical_Sera_1,0.6009,24.12.12_H3Neut_Rep1,
10641,87_7,Influenza H3 2022,1,0.0009259,B5,MA22 P6,H3_Historical_Sera_1,0.7164,24.12.12_H3Neut_Rep1,
10642,87_7,Influenza H3 2022,1,0.0003086,B6,MA22 P6,H3_Historical_Sera_1,0.7119,24.12.12_H3Neut_Rep1,
10643,87_7,Influenza H3 2022,1,0.0001029,B7,MA22 P6,H3_Historical_Sera_1,0.6953,24.12.12_H3Neut_Rep1,
10644,87_7,Influenza H3 2022,1,3.429e-05,B8,MA22 P6,H3_Historical_Sera_1,0.7529,24.12.12_H3Neut_Rep1,
10645,87_7,Influenza H3 2022,1,1.143e-05,B9,MA22 P6,H3_Historical_Sera_1,0.9475,24.12.12_H3Neut_Rep1,
10646,87_7,Influenza H3 2022,1,3.81e-06,B10,MA22 P6,H3_Historical_Sera_1,1.083,24.12.12_H3Neut_Rep1,
10647,87_7,Influenza H3 2022,2,0.025,C2,MA22 P6,H3_Historical_Sera_1,0.4047,24.12.12_H3Neut_Rep1,
10648,87_7,Influenza H3 2022,2,0.008333,C3,MA22 P6,H3_Historical_Sera_1,0.7221,24.12.12_H3Neut_Rep1,
10649,87_7,Influenza H3 2022,2,0.002778,C4,MA22 P6,H3_Historical_Sera_1,0.656,24.12.12_H3Neut_Rep1,
10650,87_7,Influenza H3 2022,2,0.0009259,C5,MA22 P6,H3_Historical_Sera_1,0.7042,24.12.12_H3Neut_Rep1,
10651,87_7,Influenza H3 2022,2,0.0003086,C6,MA22 P6,H3_Historical_Sera_1,0.8449,24.12.12_H3Neut_Rep1,
10652,87_7,Influenza H3 2022,2,0.0001029,C7,MA22 P6,H3_Historical_Sera_1,0.7387,24.12.12_H3Neut_Rep1,
10653,87_7,Influenza H3 2022,2,3.429e-05,C8,MA22 P6,H3_Historical_Sera_1,0.956,24.12.12_H3Neut_Rep1,
10654,87_7,Influenza H3 2022,2,1.143e-05,C9,MA22 P6,H3_Historical_Sera_1,0.9049,24.12.12_H3Neut_Rep1,
10655,87_7,Influenza H3 2022,2,3.81e-06,C10,MA22 P6,H3_Historical_Sera_1,0.8307,24.12.12_H3Neut_Rep1,
10656,87_8,Influenza H3 2022,1,0.025,F2,MA22 P7,H3_Historical_Sera_1,0.8523,24.12.12_H3Neut_Rep1,
10657,87_8,Influenza H3 2022,1,0.008333,F3,MA22 P7,H3_Historical_Sera_1,0.9765,24.12.12_H3Neut_Rep1,
10658,87_8,Influenza H3 2022,1,0.002778,F4,MA22 P7,H3_Historical_Sera_1,0.4608,24.12.12_H3Neut_Rep1,
10659,87_8,Influenza H3 2022,1,0.0009259,F5,MA22 P7,H3_Historical_Sera_1,0.7267,24.12.12_H3Neut_Rep1,
10660,87_8,Influenza H3 2022,1,0.0003086,F6,MA22 P7,H3_Historical_Sera_1,0.6016,24.12.12_H3Neut_Rep1,
10661,87_8,Influenza H3 2022,1,0.0001029,F7,MA22 P7,H3_Historical_Sera_1,0.8468,24.12.12_H3Neut_Rep1,
10662,87_8,Influenza H3 2022,1,3.429e-05,F8,MA22 P7,H3_Historical_Sera_1,0.9415,24.12.12_H3Neut_Rep1,
10663,87_8,Influenza H3 2022,1,1.143e-05,F9,MA22 P7,H3_Historical_Sera_1,0.9782,24.12.12_H3Neut_Rep1,
10664,87_8,Influenza H3 2022,1,3.81e-06,F10,MA22 P7,H3_Historical_Sera_1,1.076,24.12.12_H3Neut_Rep1,
10665,87_8,Influenza H3 2022,2,0.025,G2,MA22 P7,H3_Historical_Sera_1,0.9778,24.12.12_H3Neut_Rep1,
10666,87_8,Influenza H3 2022,2,0.008333,G3,MA22 P7,H3_Historical_Sera_1,0.8616,24.12.12_H3Neut_Rep1,
10667,87_8,Influenza H3 2022,2,0.002778,G4,MA22 P7,H3_Historical_Sera_1,0.5902,24.12.12_H3Neut_Rep1,
10668,87_8,Influenza H3 2022,2,0.0009259,G5,MA22 P7,H3_Historical_Sera_1,0.7423,24.12.12_H3Neut_Rep1,
10669,87_8,Influenza H3 2022,2,0.0003086,G6,MA22 P7,H3_Historical_Sera_1,0.8565,24.12.12_H3Neut_Rep1,
10670,87_8,Influenza H3 2022,2,0.0001029,G7,MA22 P7,H3_Historical_Sera_1,0.7986,24.12.12_H3Neut_Rep1,
10671,87_8,Influenza H3 2022,2,3.429e-05,G8,MA22 P7,H3_Historical_Sera_1,0.9093,24.12.12_H3Neut_Rep1,
10672,87_8,Influenza H3 2022,2,1.143e-05,G9,MA22 P7,H3_Historical_Sera_1,1.13,24.12.12_H3Neut_Rep1,
10673,87_8,Influenza H3 2022,2,3.81e-06,G10,MA22 P7,H3_Historical_Sera_1,1.063,24.12.12_H3Neut_Rep1,
10674,87_9,Influenza H3 2022,1,0.025,D2,MA22 P7,H3_Historical_Sera_1,0.238,24.12.12_H3Neut_Rep1,
10675,87_9,Influenza H3 2022,1,0.008333,D3,MA22 P7,H3_Historical_Sera_1,0.2377,24.12.12_H3Neut_Rep1,
10676,87_9,Influenza H3 2022,1,0.002778,D4,MA22 P7,H3_Historical_Sera_1,0.2677,24.12.12_H3Neut_Rep1,
10677,87_9,Influenza H3 2022,1,0.0009259,D5,MA22 P7,H3_Historical_Sera_1,0.4085,24.12.12_H3Neut_Rep1,
10678,87_9,Influenza H3 2022,1,0.0003086,D6,MA22 P7,H3_Historical_Sera_1,0.6899,24.12.12_H3Neut_Rep1,
10679,87_9,Influenza H3 2022,1,0.0001029,D7,MA22 P7,H3_Historical_Sera_1,0.5589,24.12.12_H3Neut_Rep1,
10680,87_9,Influenza H3 2022,1,3.429e-05,D8,MA22 P7,H3_Historical_Sera_1,0.7931,24.12.12_H3Neut_Rep1,
10681,87_9,Influenza H3 2022,1,1.143e-05,D9,MA22 P7,H3_Historical_Sera_1,0.9026,24.12.12_H3Neut_Rep1,
10682,87_9,Influenza H3 2022,1,3.81e-06,D10,MA22 P7,H3_Historical_Sera_1,1.1,24.12.12_H3Neut_Rep1,
10683,87_9,Influenza H3 2022,2,0.025,E2,MA22 P7,H3_Historical_Sera_1,0.2771,24.12.12_H3Neut_Rep1,
10684,87_9,Influenza H3 2022,2,0.008333,E3,MA22 P7,H3_Historical_Sera_1,0.2564,24.12.12_H3Neut_Rep1,
10685,87_9,Influenza H3 2022,2,0.002778,E4,MA22 P7,H3_Historical_Sera_1,0.3153,24.12.12_H3Neut_Rep1,
10686,87_9,Influenza H3 2022,2,0.0009259,E5,MA22 P7,H3_Historical_Sera_1,0.5466,24.12.12_H3Neut_Rep1,
10687,87_9,Influenza H3 2022,2,0.0003086,E6,MA22 P7,H3_Historical_Sera_1,0.6481,24.12.12_H3Neut_Rep1,
10688,87_9,Influenza H3 2022,2,0.0001029,E7,MA22 P7,H3_Historical_Sera_1,0.7867,24.12.12_H3Neut_Rep1,
10689,87_9,Influenza H3 2022,2,3.429e-05,E8,MA22 P7,H3_Historical_Sera_1,0.8611,24.12.12_H3Neut_Rep1,
10690,87_9,Influenza H3 2022,2,1.143e-05,E9,MA22 P7,H3_Historical_Sera_1,0.9934,24.12.12_H3Neut_Rep1,
10691,87_9,Influenza H3 2022,2,3.81e-06,E10,MA22 P7,H3_Historical_Sera_1,1.089,24.12.12_H3Neut_Rep1,
10692,BEI_neg,Influenza H3 2022,1,0.025,B2,MA22 P7,H3_Historical_Sera_1,0.6337,24.12.12_H3Neut_Rep1,
10693,BEI_neg,Influenza H3 2022,1,0.008333,B3,MA22 P7,H3_Historical_Sera_1,0.7533,24.12.12_H3Neut_Rep1,
10694,BEI_neg,Influenza H3 2022,1,0.002778,B4,MA22 P7,H3_Historical_Sera_1,0.8772,24.12.12_H3Neut_Rep1,
10695,BEI_neg,Influenza H3 2022,1,0.0009259,B5,MA22 P7,H3_Historical_Sera_1,0.7018,24.12.12_H3Neut_Rep1,
10696,BEI_neg,Influenza H3 2022,1,0.0003086,B6,MA22 P7,H3_Historical_Sera_1,0.7622,24.12.12_H3Neut_Rep1,
10697,BEI_neg,Influenza H3 2022,1,0.0001029,B7,MA22 P7,H3_Historical_Sera_1,1.06,24.12.12_H3Neut_Rep1,
10698,BEI_neg,Influenza H3 2022,1,3.429e-05,B8,MA22 P7,H3_Historical_Sera_1,1.069,24.12.12_H3Neut_Rep1,
10699,BEI_neg,Influenza H3 2022,1,1.143e-05,B9,MA22 P7,H3_Historical_Sera_1,1.245,24.12.12_H3Neut_Rep1,
10700,BEI_neg,Influenza H3 2022,1,3.81e-06,B10,MA22 P7,H3_Historical_Sera_1,1.183,24.12.12_H3Neut_Rep1,
10701,BEI_neg,Influenza H3 2022,2,0.025,C2,MA22 P7,H3_Historical_Sera_1,0.7673,24.12.12_H3Neut_Rep1,
10702,BEI_neg,Influenza H3 2022,2,0.008333,C3,MA22 P7,H3_Historical_Sera_1,0.78,24.12.12_H3Neut_Rep1,
10703,BEI_neg,Influenza H3 2022,2,0.002778,C4,MA22 P7,H3_Historical_Sera_1,0.8366,24.12.12_H3Neut_Rep1,
10704,BEI_neg,Influenza H3 2022,2,0.0009259,C5,MA22 P7,H3_Historical_Sera_1,0.7833,24.12.12_H3Neut_Rep1,
10705,BEI_neg,Influenza H3 2022,2,0.0003086,C6,MA22 P7,H3_Historical_Sera_1,0.8396,24.12.12_H3Neut_Rep1,
10706,BEI_neg,Influenza H3 2022,2,0.0001029,C7,MA22 P7,H3_Historical_Sera_1,1.064,24.12.12_H3Neut_Rep1,
10707,BEI_neg,Influenza H3 2022,2,3.429e-05,C8,MA22 P7,H3_Historical_Sera_1,0.9254,24.12.12_H3Neut_Rep1,
10708,BEI_neg,Influenza H3 2022,2,1.143e-05,C9,MA22 P7,H3_Historical_Sera_1,0.9461,24.12.12_H3Neut_Rep1,
10709,BEI_neg,Influenza H3 2022,2,3.81e-06,C10,MA22 P7,H3_Historical_Sera_1,1.078,24.12.12_H3Neut_Rep1,
10710,87_4,Influenza H3 1982,1,0.025,F2,Neth82 P4,H3_Historical_Sera_1,0.8362,24.12.12_H3Neut_Rep1,
10711,87_4,Influenza H3 1982,1,0.008333,F3,Neth82 P4,H3_Historical_Sera_1,1.295,24.12.12_H3Neut_Rep1,
10712,87_4,Influenza H3 1982,1,0.002778,F4,Neth82 P4,H3_Historical_Sera_1,0.7698,24.12.12_H3Neut_Rep1,
10713,87_4,Influenza H3 1982,1,0.0009259,F5,Neth82 P4,H3_Historical_Sera_1,0.6882,24.12.12_H3Neut_Rep1,
10714,87_4,Influenza H3 1982,1,0.0003086,F6,Neth82 P4,H3_Historical_Sera_1,0.7096,24.12.12_H3Neut_Rep1,
10715,87_4,Influenza H3 1982,1,0.0001029,F7,Neth82 P4,H3_Historical_Sera_1,0.6874,24.12.12_H3Neut_Rep1,
10716,87_4,Influenza H3 1982,1,3.429e-05,F8,Neth82 P4,H3_Historical_Sera_1,0.795,24.12.12_H3Neut_Rep1,
10717,87_4,Influenza H3 1982,1,1.143e-05,F9,Neth82 P4,H3_Historical_Sera_1,0.8938,24.12.12_H3Neut_Rep1,
10718,87_4,Influenza H3 1982,1,3.81e-06,F10,Neth82 P4,H3_Historical_Sera_1,0.9228,24.12.12_H3Neut_Rep1,
10719,87_4,Influenza H3 1982,2,0.025,G2,Neth82 P4,H3_Historical_Sera_1,0.8828,24.12.12_H3Neut_Rep1,
10720,87_4,Influenza H3 1982,2,0.008333,G3,Neth82 P4,H3_Historical_Sera_1,1.144,24.12.12_H3Neut_Rep1,
10721,87_4,Influenza H3 1982,2,0.002778,G4,Neth82 P4,H3_Historical_Sera_1,0.8765,24.12.12_H3Neut_Rep1,
10722,87_4,Influenza H3 1982,2,0.0009259,G5,Neth82 P4,H3_Historical_Sera_1,0.9304,24.12.12_H3Neut_Rep1,
10723,87_4,Influenza H3 1982,2,0.0003086,G6,Neth82 P4,H3_Historical_Sera_1,0.824,24.12.12_H3Neut_Rep1,
10724,87_4,Influenza H3 1982,2,0.0001029,G7,Neth82 P4,H3_Historical_Sera_1,0.9312,24.12.12_H3Neut_Rep1,
