,Unnamed: 0,serum,virus,replicate,nreplicates,ic50,ic50_bound,ic50_str,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd,NT50,Experiment_Rep
10,10,85_2,RSV B 1982,average,2,0.001420755622151,interpolated,0.00142,0.001420755622151,0.001420755622151,interpolated,2.733523791676048,1.0,0.0,0.7047153898344977,0.1768486408556639,703.8508131933462,1
11,11,85_2,RSV B 1992,average,2,0.0009655227187614,interpolated,0.000966,0.0009655227187614,0.0009655227187614,interpolated,1.193036966298721,1.0,0.0,0.9866676561955569,0.0470371273790021,1035.7084101374937,1
12,12,85_2,RSV B 2019,average,2,0.0010715380142411,interpolated,0.00107,0.0010715380142411,0.0010715380142411,interpolated,1.9933377100424017,1.0,0.0,0.9834457988650088,0.0590170391592595,933.2380062206513,1
13,13,85_2,RSV B 2024,average,2,0.0006323176074867,interpolated,0.000632,0.0006323176074867,0.0006323176074867,interpolated,0.8635297313779227,1.0,0.0,0.9875816845736308,0.0406931542216885,1581.4837166637553,1
14,14,85_2,RSV A 1982,average,2,0.0020177655099584,interpolated,0.00202,0.0020177655099584,0.0020177655099584,interpolated,1.55441966644208,1.0,0.0,0.9189656897284084,0.114656208069675,495.5977268243706,1
15,15,85_2,RSV A 2020,average,2,0.0020030770979302,interpolated,0.002,0.0020030770979302,0.0020030770979302,interpolated,1.6850223209430817,1.0,0.0,0.80329267565559,0.2277155516783086,499.23190726573137,1
16,16,85_4,RSV B N201T,average,2,0.0035407102884744,interpolated,0.00354,0.0035407102884744,0.0035407102884744,interpolated,3.037570392459403,1.0,0.0,0.8148670503197144,0.1566396135975791,282.42920728509364,1
17,17,85_4,RSV B N201S,average,2,0.0046584825987146,interpolated,0.00466,0.0046584825987146,0.0046584825987146,interpolated,1.2381020125512872,1.0,0.0,0.9138701423776582,0.0795639403495515,214.66217353176907,1
18,18,85_4,RSV B 1982,average,2,0.001469452115202,interpolated,0.00147,0.001469452115202,0.001469452115202,interpolated,1.1332119296021246,1.0,0.0,0.897064585555882,0.1024961665594311,680.5257481034241,1
19,19,85_4,RSV B 1992,average,2,0.0010573879830955,interpolated,0.00106,0.0010573879830955,0.0010573879830955,interpolated,2.476856289887248,1.0,0.0,0.9288442025022764,0.1359345366947866,945.7266547256411,1
20,20,85_4,RSV B 2019,average,2,0.0016995695308743,interpolated,0.0017,0.0016995695308743,0.0016995695308743,interpolated,1.7251492332507272,1.0,0.0,0.9910699643310432,0.0395708220902911,588.3842830987771,1
21,21,85_4,RSV B 2024,average,2,0.003024828577455,interpolated,0.00302,0.003024828577455,0.003024828577455,interpolated,0.9920197046113332,1.0,0.0,0.9571885621602324,0.0639309918435598,330.5972468831176,1
22,22,85_4,RSV A 1982,average,2,0.0015465712709117,interpolated,0.00155,0.0015465712709117,0.0015465712709117,interpolated,1.725517234655506,1.0,0.0,0.7970594865395728,0.1788519327957072,646.5916048023461,1
23,23,85_4,RSV A 2020,average,2,0.0014703976115697,interpolated,0.00147,0.0014703976115697,0.0014703976115697,interpolated,1.735311436699378,1.0,0.0,0.9857002757476504,0.0501518612184839,680.0881558372946,1
24,24,85_6,RSV B N201T,average,2,0.0007185367771852,interpolated,0.000719,0.0007185367771852,0.0007185367771852,interpolated,1.505019537228056,1.0,0.0,0.9705442790800098,0.0718681572736138,1391.7172116330714,1
25,25,85_6,RSV B N201S,average,2,0.0006115526920339,interpolated,0.000612,0.0006115526920339,0.0006115526920339,interpolated,0.7831059870734118,1.0,0.0,0.9655810094402754,0.0604329229085296,1635.1820751114726,1
26,26,85_6,RSV B 1992,average,2,0.0004888485854972,interpolated,0.000489,0.0004888485854972,0.0004888485854972,interpolated,1.9185468931796028,1.0,0.0,0.9609092441859408,0.092502433872327,2045.623184084528,1
27,27,85_6,RSV B 2019,average,2,0.0003702909155091,interpolated,0.00037,0.0003702909155091,0.0003702909155091,interpolated,1.5091597548445648,1.0,0.0,0.9857692789509784,0.052560948740888,2700.5793502255788,1
28,28,85_6,RSV B 1982,average,2,0.0002541183246231,interpolated,0.000254,0.0002541183246231,0.0002541183246231,interpolated,0.7557465340117725,1.0,0.0,0.8877578331512566,0.1298952336425422,3935.1746926679425,1
29,29,85_6,RSV A 1982,average,2,0.0008727810868606,interpolated,0.000873,0.0008727810868606,0.0008727810868606,interpolated,2.131462493109521,1.0,0.0,0.8980800656411437,0.1706328574190689,1145.762683282938,1
30,30,85_6,RSV B 2024,average,2,0.0002814270666775,interpolated,0.000281,0.0002814270666775,0.0002814270666775,interpolated,0.8389416668629708,1.0,0.0,0.9837277839060792,0.0457883400879279,3553.318491380025,1
31,31,85_6,RSV A 2020,average,2,0.0003396006640102,interpolated,0.00034,0.0003396006640102,0.0003396006640102,interpolated,0.9613797068697796,1.0,0.0,0.935844859770309,0.0937458686671618,2944.6349962671593,1
32,32,86_1,RSV B N201T,average,2,0.0005140382043454,interpolated,0.000514,0.0005140382043454,0.0005140382043454,interpolated,1.8507296110768128,1.0,0.0,0.950419175782216,0.1057473588291193,1945.3806965057126,1
33,33,86_1,RSV B N201S,average,2,0.0004034049914308,interpolated,0.000403,0.0004034049914308,0.0004034049914308,interpolated,1.174375338098091,1.0,0.0,0.9692866199956192,0.0676047065827641,2478.898430218209,1
34,34,86_1,RSV B 1982,average,2,0.0003127704039591,interpolated,0.000313,0.0003127704039591,0.0003127704039591,interpolated,1.3772889479972044,1.0,0.0,0.9359487937431014,0.1017549783738893,3197.233457327909,1
35,35,86_1,RSV B 1992,average,2,0.0002903439473423,interpolated,0.00029,0.0002903439473423,0.0002903439473423,interpolated,1.5096553609102847,1.0,0.0,0.9955905882122784,0.0294156324534354,3444.1909643842287,1
36,36,86_1,RSV B 2019,average,2,0.0002808204776626,interpolated,0.000281,0.0002808204776626,0.0002808204776626,interpolated,1.4206117115879644,1.0,0.0,0.9960507501047368,0.0262187184301748,3560.993871684384,1
37,37,86_1,RSV A 1982,average,2,0.0007401935305096,interpolated,0.00074,0.0007401935305096,0.0007401935305096,interpolated,1.7161262052577873,1.0,0.0,0.8757639594855864,0.1857545738219526,1350.9980279232263,1
38,38,86_1,RSV B 2024,average,2,0.0001659455330599,interpolated,0.000166,0.0001659455330599,0.0001659455330599,interpolated,0.7675841161669007,1.0,0.0,0.9792875961593572,0.0502491884017138,6026.073625248099,1
39,39,86_1,RSV A 2020,average,2,0.0002267952787505,interpolated,0.000227,0.0002267952787505,0.0002267952787505,interpolated,0.9369081656720404,1.0,0.0,0.9545170497105108,0.0774758006753912,4409.262862566514,1
40,40,86_2,RSV B N201T,average,2,0.0009382261887971,interpolated,0.000938,0.0009382261887971,0.0009382261887971,interpolated,2.205556335671229,1.0,0.0,0.9071558395850298,0.1458457814212141,1065.841064703278,1
41,41,86_2,RSV B N201S,average,2,0.0009978159118333,interpolated,0.000998,0.0009978159118333,0.0009978159118333,interpolated,0.8352618392673917,1.0,0.0,0.9134092552554286,0.0932494053569359,1002.1888688492521,1
42,42,86_2,RSV B 1992,average,2,0.0004140517772901,interpolated,0.000414,0.0004140517772901,0.0004140517772901,interpolated,1.4154476273282266,1.0,0.0,0.9944441399482924,0.0306476457424046,2415.1568833850533,1
43,43,86_2,RSV B 2019,average,2,0.0002185361358217,interpolated,0.000219,0.0002185361358217,0.0002185361358217,interpolated,1.0555335370514822,1.0,0.0,0.9768399667312584,0.0586970738096383,4575.902270075295,1
44,44,86_2,RSV B 1982,average,2,0.0002436150961043,interpolated,0.000244,0.0002436150961043,0.0002436150961043,interpolated,0.4652274984656777,1.0,0.0,0.8810581352049625,0.0998867170742556,4104.835931726766,1
45,45,86_2,RSV A 1982,average,2,0.0004299239151043,interpolated,0.00043,0.0004299239151043,0.0004299239151043,interpolated,1.993263287338184,1.0,0.0,0.8156189893290233,0.2445290892270806,2325.9929603064743,1
46,46,86_2,RSV B 2024,average,2,0.0003236246990779,interpolated,0.000324,0.0003236246990779,0.0003236246990779,interpolated,0.8338737683004531,1.0,0.0,0.9808807704592208,0.0496066787412632,3089.99901073462,1
47,47,86_2,RSV A 2020,average,2,0.0001686503050683,interpolated,0.000169,0.0001686503050683,0.0001686503050683,interpolated,1.159233771370401,1.0,0.0,0.9097086259785432,0.1155287687014849,5929.428942301764,1
48,48,86_4,RSV B N201T,average,2,0.0002434024423396,interpolated,0.000243,0.0002434024423396,0.0002434024423396,interpolated,1.5072768548971105,1.0,0.0,0.9883429310428006,0.043715449727387,4108.422209686704,1
49,49,86_4,RSV B N201S,average,2,0.0002429667315787,interpolated,0.000243,0.0002429667315787,0.0002429667315787,interpolated,0.524040911877551,1.0,0.0,0.9060356773783476,0.0911957911349526,4115.789818229034,1
50,50,86_4,RSV B 1982,average,2,0.0004445265356475,interpolated,0.000445,0.0004445265356475,0.0004445265356475,interpolated,1.9448112248075975,1.0,0.0,0.8061447284361243,0.2071825028742547,2249.584490031386,1
51,51,86_4,RSV B 1992,average,2,0.0002045748194114,interpolated,0.000205,0.0002045748194114,0.0002045748194114,interpolated,1.4612444094923656,1.0,0.0,0.9948627704788852,0.029892895668095,4888.1871330850345,1
52,52,86_4,RSV B 2019,average,2,0.0001944060646011,interpolated,0.000194,0.0001944060646011,0.0001944060646011,interpolated,1.7854805248586754,1.0,0.0,0.9869166732101444,0.0532619764183071,5143.872450954093,1
53,53,86_4,RSV B 2024,average,2,0.0001400168128093,interpolated,0.00014,0.0001400168128093,0.0001400168128093,interpolated,0.9437226217022988,1.0,0.0,0.9918850774587008,0.0339551821497636,7141.999449465967,1
54,54,86_4,RSV A 1982,average,2,0.0012117586001519,interpolated,0.00121,0.0012117586001519,0.0012117586001519,interpolated,2.6124945083842377,1.0,0.0,0.6361680005484647,0.4176673630622476,825.2468766259591,1
55,55,86_4,RSV A 2020,average,2,0.0003619700470936,interpolated,0.000362,0.0003619700470936,0.0003619700470936,interpolated,0.9952140734926956,1.0,0.0,0.9781977678171732,0.0589881932446286,2762.659529509123,1
56,56,86_6,RSV B N201T,average,2,0.000679071164712,interpolated,0.000679,0.000679071164712,0.000679071164712,interpolated,1.487813698852772,1.0,0.0,0.9965765661676492,0.0233716978046209,1472.5997096697645,1
57,57,86_6,RSV B N201S,average,2,0.0005299642075174,interpolated,0.00053,0.0005299642075174,0.0005299642075174,interpolated,0.7780502012140429,1.0,0.0,0.9639154403180108,0.0642728641692087,1886.919882164245,1
58,58,86_6,RSV B 1982,average,2,0.0006182372587944,interpolated,0.000618,0.0006182372587944,0.0006182372587944,interpolated,0.9733746528229964,1.0,0.0,0.8093537186768783,0.1992429853800243,1617.5019958358066,1
59,59,86_6,RSV B 1992,average,2,0.0004795357622207,interpolated,0.00048,0.0004795357622207,0.0004795357622207,interpolated,1.6370180156594818,1.0,0.0,0.9833413314438084,0.0599390170476568,2085.350204892046,1
60,60,86_6,RSV B 2019,average,2,0.0004164726167226,interpolated,0.000416,0.0004164726167226,0.0004164726167226,interpolated,1.6551668221060762,1.0,0.0,0.993128949219578,0.0376156586349024,2401.1182484683504,1
61,61,86_6,RSV B 2024,average,2,0.000190634166552,interpolated,0.000191,0.000190634166552,0.000190634166552,interpolated,0.7455557044421246,1.0,0.0,0.966002889288714,0.063266188252437,5245.649392692817,1
62,62,86_6,RSV A 1982,average,2,0.0009351084100949,interpolated,0.000935,0.0009351084100949,0.0009351084100949,interpolated,22.277538848080845,1.0,0.0,0.5324552374488705,0.5361828034963901,1069.3947238679143,1
63,63,86_6,RSV A 2020,average,2,0.0003597851099108,interpolated,0.00036,0.0003597851099108,0.0003597851099108,interpolated,1.0556986263006782,1.0,0.0,0.9707358391692584,0.0661079664521849,2779.436870658504,1
64,64,85_3,RSV B N201T,average,2,0.0001553116084474,interpolated,0.000155,0.0001553116084474,0.0001553116084474,interpolated,1.4423855417316072,1.0,0.0,0.9944745042629658,0.0311530796783115,6438.668751142796,1
65,65,85_3,RSV B N201S,average,2,0.0001280870736621,interpolated,0.000128,0.0001280870736621,0.0001280870736621,interpolated,0.6772425325320491,1.0,0.0,0.8868447145029335,0.1195240842941254,7807.189058265545,1
66,66,85_3,RSV B 1992,average,2,0.0001392646877735,interpolated,0.000139,0.0001392646877735,0.0001392646877735,interpolated,1.845927340903697,1.0,0.0,0.9795414546144044,0.0679403108530774,7180.571155456144,1
67,67,85_3,RSV B 2019,average,2,9.783037816467216e-05,interpolated,9.78e-05,9.783037816467216e-05,9.783037816467216e-05,interpolated,1.919677617409388,1.0,0.0,0.9713791990928838,0.082573420848438,10221.773837128161,1
68,68,85_3,RSV B 1982,average,2,0.0001684235084368,interpolated,0.000168,0.0001684235084368,0.0001684235084368,interpolated,1.117575099570029,1.0,0.0,0.9079216167159696,0.1307460410459001,5937.413424535355,1
69,69,85_3,RSV B 2024,average,2,8.549894891413378e-05,interpolated,8.55e-05,8.549894891413378e-05,8.549894891413378e-05,interpolated,0.8918225410490026,1.0,0.0,0.9762048991707624,0.053561848221911,11696.050216995014,1
70,70,85_3,RSV A 1982,average,2,0.0006885170160394,interpolated,0.000689,0.0006885170160394,0.0006885170160394,interpolated,4.505719185230783,1.0,0.0,0.5870433843104184,0.5192599538254111,1452.3969294940064,1
71,71,85_3,RSV A 2020,average,2,9.745101469762278e-05,interpolated,9.75e-05,9.745101469762278e-05,9.745101469762278e-05,interpolated,0.9278115666483888,1.0,0.0,0.9548193434414666,0.0787915121304584,10261.565804141328,1
72,72,87_4,RSV B N201T,average,2,0.000351780576312,interpolated,0.000352,0.000351780576312,0.000351780576312,interpolated,1.3685689060355792,1.0,0.0,0.9914912201820842,0.0380789015909584,2842.6811124247047,1
73,73,87_4,RSV B N201S,average,2,0.0004277204888726,interpolated,0.000428,0.0004277204888726,0.0004277204888726,interpolated,1.035305222980312,1.0,0.0,0.950618105950492,0.078931122241512,2337.9754442809917,1
74,74,87_4,RSV B 1992,average,2,0.0003099526424732,interpolated,0.00031,0.0003099526424732,0.0003099526424732,interpolated,1.7720091641995246,1.0,0.0,0.9553882065859728,0.1027915899797291,3226.2993211502135,1
75,75,87_4,RSV B 2019,average,2,0.0002350588445167,interpolated,0.000235,0.0002350588445167,0.0002350588445167,interpolated,1.7620023419583433,1.0,0.0,0.9673006185978116,0.0869224738590084,4254.25387441209,1
76,76,87_4,RSV B 1982,average,2,0.0002282615528539,interpolated,0.000228,0.0002282615528539,0.0002282615528539,interpolated,0.991526410748668,1.0,0.0,0.826253231105713,0.1758687139638685,4380.939266807035,1
77,77,87_4,RSV B 2024,average,2,0.0001983832466321,interpolated,0.000198,0.0001983832466321,0.0001983832466321,interpolated,0.8830549750043458,1.0,0.0,0.9759694232676293,0.0581966151564282,5040.748233415553,1
78,78,87_4,RSV A 1982,average,2,0.0008273742962065,interpolated,0.000827,0.0008273742962065,0.0008273742962065,interpolated,2.577999703936384,1.0,0.0,0.9584627498264504,0.0951100778561355,1208.642816902805,1
79,79,87_4,RSV A 2020,average,2,0.0003022391492683,interpolated,0.000302,0.0003022391492683,0.0003022391492683,interpolated,16.089296474614592,1.0,0.0,0.9570531714217784,0.0957554599271045,3308.6382171897008,1
80,80,85_7,RSV B N201T,average,2,0.0002267952905925,interpolated,0.000227,0.0002267952905925,0.0002267952905925,interpolated,1.5209851245824717,1.0,0.0,0.987663244263359,0.0491393188654888,4409.2626323391105,1
81,81,85_7,RSV B N201S,average,2,0.0002884558094872,interpolated,0.000288,0.0002884558094872,0.0002884558094872,interpolated,0.9229796028210906,1.0,0.0,0.9816832266054876,0.0504155813333573,3466.7355175745706,1
82,82,85_7,RSV B 1992,average,2,0.0001923336013279,interpolated,0.000192,0.0001923336013279,0.0001923336013279,interpolated,1.7066005945347391,1.0,0.0,0.981132077520327,0.063610907282527,5199.299514467832,1
83,83,85_7,RSV B 2019,average,2,0.0001451628526348,interpolated,0.000145,0.0001451628526348,0.0001451628526348,interpolated,1.682672633245023,1.0,0.0,0.9691504824865554,0.0852791105565208,6888.814747363743,1
84,84,85_7,RSV B 1982,average,2,0.0001393910286131,interpolated,0.000139,0.0001393910286131,0.0001393910286131,interpolated,1.4336392291210305,1.0,0.0,0.9083009201373258,0.114386682717281,7174.06285002491,1
85,85,85_7,RSV B 2024,average,2,0.0001374153106758,interpolated,0.000137,0.0001374153106758,0.0001374153106758,interpolated,0.8949803158833924,1.0,0.0,0.9821580731094836,0.050743577451542,7277.2094687415965,1
86,86,85_7,RSV A 1982,average,2,0.0007170396009838,interpolated,0.000717,0.0007170396009838,0.0007170396009838,interpolated,2.353250708086892,1.0,0.0,0.9693956063914038,0.0781349686668584,1394.623112346891,1
87,87,85_7,RSV A 2020,average,2,0.0003178137013511,interpolated,0.000318,0.0003178137013511,0.0003178137013511,interpolated,1.5377861602961147,1.0,0.0,0.9750556673596094,0.0663404061114121,3146.4974472427316,1
88,88,85_8,RSV B N201T,average,2,0.0003316873955735,interpolated,0.000332,0.0003316873955735,0.0003316873955735,interpolated,1.813878439098761,1.0,0.0,0.9921757903444206,0.0384084674592488,3014.8869488120354,1
89,89,85_8,RSV B N201S,average,2,0.0003703493613614,interpolated,0.00037,0.0003703493613614,0.0003703493613614,interpolated,1.2287842958612645,1.0,0.0,0.9725684890406996,0.0656795660661458,2700.153164363539,1
90,90,85_8,RSV B 1992,average,2,8.267224548014611e-05,interpolated,8.27e-05,8.267224548014611e-05,8.267224548014611e-05,interpolated,0.627567078033254,1.0,0.0,0.8879072093508935,0.1109503498613905,12095.957890004958,1
91,91,85_8,RSV B 2019,average,2,0.0001652406225155,interpolated,0.000165,0.0001652406225155,0.0001652406225155,interpolated,1.5160641992293185,1.0,0.0,0.9974622964314552,0.0220012511429193,6051.780638300352,1
92,92,85_8,RSV B 1982,average,2,0.0002224919077685,interpolated,0.000222,0.0002224919077685,0.0002224919077685,interpolated,1.950491599129927,1.0,0.0,0.9698557001567348,0.0705485072653261,4494.54548720256,1
93,93,85_8,RSV B 2024,average,2,0.0001899257296662,interpolated,0.00019,0.0001899257296662,0.0001899257296662,interpolated,1.0748940153037148,1.0,0.0,0.993859244766615,0.0313106952520701,5265.216049228976,1
94,94,85_8,RSV A 1982,average,2,0.0002045260638568,interpolated,0.000205,0.0002045260638568,0.0002045260638568,interpolated,1.3721858175339197,1.0,0.0,0.883527851789116,0.1275072581801209,4889.352394226661,1
95,95,85_8,RSV A 2020,average,2,0.0001203127438962,interpolated,0.00012,0.0001203127438962,0.0001203127438962,interpolated,1.227106826255197,1.0,0.0,0.9651097044921564,0.0752766969845502,8311.671462357732,1
96,96,86_7,RSV B N201T,average,2,0.0005104307734854,interpolated,0.00051,0.0005104307734854,0.0005104307734854,interpolated,1.6569839302048583,1.0,0.0,0.9854452113989204,0.051539715595916,1959.1295273434437,1
97,97,86_7,RSV B N201S,average,2,0.0004157886257879,interpolated,0.000416,0.0004157886257879,0.0004157886257879,interpolated,0.9461051146566324,1.0,0.0,0.9416638065167812,0.094607970157619,2405.068195660828,1
98,98,86_7,RSV B 1982,average,2,0.0004943577186976,interpolated,0.000494,0.0004943577186976,0.0004943577186976,interpolated,2.4029249521401392,1.0,0.0,0.845734693010675,0.2051334053428526,2022.826714700702,1
99,99,86_7,RSV B 1992,average,2,0.0002825859298251,interpolated,0.000283,0.0002825859298251,0.0002825859298251,interpolated,1.346135737052431,1.0,0.0,0.9864473449910668,0.050525785607839,3538.746605745469,1
100,100,86_7,RSV B 2019,average,2,0.0003112718881688,interpolated,0.000311,0.0003112718881688,0.0003112718881688,interpolated,1.5852599521257775,1.0,0.0,0.9857679607180851,0.0546349698708042,3212.6254827667212,1
101,101,86_7,RSV A 1982,average,2,0.0007353688946998,interpolated,0.000735,0.0007353688946998,0.0007353688946998,interpolated,1.5167049110496316,1.0,0.0,0.9729782130221896,0.0726071193722532,1359.8617064272628,1
102,102,86_7,RSV B 2024,average,2,0.0001994792599171,interpolated,0.000199,0.0001994792599171,0.0001994792599171,interpolated,0.8694624157883561,1.0,0.0,0.9921399717113664,0.0326127547571509,5013.052486837891,1
103,103,86_7,RSV A 2020,average,2,0.0006771050745571,interpolated,0.000677,0.0006771050745571,0.0006771050745571,interpolated,1.4122448869591222,1.0,0.0,0.9862176187319754,0.0511863003574764,1476.8756542758276,1
104,104,86_8,RSV B N201T,average,2,0.0008036218821927,interpolated,0.000804,0.0008036218821927,0.0008036218821927,interpolated,1.376554253032464,1.0,0.0,0.9668071374964464,0.07525623268333,1244.366314754245,1
105,105,86_8,RSV B N201S,average,2,0.0008420808804197,interpolated,0.000842,0.0008420808804197,0.0008420808804197,interpolated,1.0233994232071988,1.0,0.0,0.8591189313005662,0.1628209183435034,1187.5343844662425,1
106,106,86_8,RSV B 1992,average,2,0.00029994328668,interpolated,0.0003,0.00029994328668,0.00029994328668,interpolated,0.8067565446074041,1.0,0.0,0.8863113136793577,0.1204761828207912,3333.9636004818085,1
107,107,86_8,RSV B 2019,average,2,0.0004884359856354,interpolated,0.000488,0.0004884359856354,0.0004884359856354,interpolated,1.3404984085330909,1.0,0.0,0.994347142940294,0.029719567438622,2047.3511973101513,1
108,108,86_8,RSV B 1982,average,2,0.0009146662595365,interpolated,0.000915,0.0009146662595365,0.0009146662595365,interpolated,0.9442532164346537,1.0,0.0,0.877074173052689,0.1316197914706712,1093.2949472813639,1
109,109,86_8,RSV A 1982,average,2,0.0004181183606174,interpolated,0.000418,0.0004181183606174,0.0004181183606174,interpolated,0.7257262527889144,1.0,0.0,0.8684756433811475,0.1222143568741194,2391.6672746046947,1
110,110,86_8,RSV B 2024,average,2,0.0004059442577606,interpolated,0.000406,0.0004059442577606,0.0004059442577606,interpolated,0.902314560448525,1.0,0.0,0.9889458027252552,0.0392853399258347,2463.392401499952,1
111,111,86_8,RSV A 2020,average,2,0.0008608883428967,interpolated,0.000861,0.0008608883428967,0.0008608883428967,interpolated,1.862284545392628,1.0,0.0,0.9822803184498192,0.058323831807428,1161.5908244676887,1
112,112,86_9,RSV B N201T,average,2,3.775229569436305e-05,interpolated,3.78e-05,3.775229569436305e-05,3.775229569436305e-05,interpolated,1.241091635405716,1.0,0.0,0.9986977226781122,0.0141374945618556,26488.455380193318,1
113,113,86_9,RSV B N201S,average,2,8.857186639276085e-05,interpolated,8.86e-05,8.857186639276085e-05,8.857186639276085e-05,interpolated,1.4478991114860709,1.0,0.0,0.9419138306040528,0.1126563703923812,11290.266771229875,1
114,114,86_9,RSV B 1982,average,2,3.6111075041154944e-05,interpolated,3.61e-05,3.6111075041154944e-05,3.6111075041154944e-05,interpolated,1.6810445615240124,1.0,0.0,0.8763734109924695,0.1636114724226266,27692.335353082774,1
115,115,86_9,RSV B 1992,average,2,3.474440591937968e-05,interpolated,3.47e-05,3.474440591937968e-05,3.474440591937968e-05,interpolated,1.4125889386045611,1.0,0.0,0.993983294832084,0.0279522665796528,28781.611702338007,1
116,116,86_9,RSV B 2019,average,2,2.201756233040589e-05,interpolated,2.2e-05,2.201756233040589e-05,2.201756233040589e-05,interpolated,1.395522177307878,1.0,0.0,0.9950841024352352,0.0228861147966519,45418.28859133132,1
117,117,86_9,RSV A 1982,average,2,8.185678687642301e-05,interpolated,8.19e-05,8.185678687642301e-05,8.185678687642301e-05,interpolated,1.525058945652501,1.0,0.0,0.9883475349049824,0.0443557500842259,12216.458013550826,1
118,118,86_9,RSV B 2024,average,2,3.420548361826095e-05,interpolated,3.42e-05,3.420548361826095e-05,3.420548361826095e-05,interpolated,1.2780267116690551,1.0,0.0,0.9940280853274104,0.0270801778782095,29235.07853770381,1
119,119,86_9,RSV A 2020,average,2,9.081961284237136e-05,interpolated,9.08e-05,9.081961284237136e-05,9.081961284237136e-05,interpolated,1.6601184202743846,1.0,0.0,0.9857492321354197,0.0502000626033566,11010.83751298988,1
120,120,86_10,RSV B N201T,average,2,0.0010790308306055,interpolated,0.00108,0.0010790308306055,0.0010790308306055,interpolated,1.2468374487578775,1.0,0.0,0.9793705984374428,0.052489471877196,926.7575787791422,1
121,121,86_10,RSV B N201S,average,2,0.0006797494334368,interpolated,0.00068,0.0006797494334368,0.0006797494334368,interpolated,0.6139423832303051,1.0,0.0,0.9050902804389632,0.0898769678802705,1471.1303177466723,1
122,122,86_10,RSV B 1982,average,2,0.0005743231171474,interpolated,0.000574,0.0005743231171474,0.0005743231171474,interpolated,1.12305732786913,1.0,0.0,0.737802290316204,0.2661103748477665,1741.180130388779,1
123,123,86_10,RSV B 1992,average,2,0.0007083885572556,interpolated,0.000708,0.0007083885572556,0.0007083885572556,interpolated,1.958520308464044,1.0,0.0,0.9699314908891166,0.0832962433956358,1411.6546487906935,1
124,124,86_10,RSV B 2019,average,2,0.0008629986812462,interpolated,0.000863,0.0008629986812462,0.0008629986812462,interpolated,1.5616892977661545,1.0,0.0,0.9973408682677471,0.0219359403030297,1158.7503222553773,1
125,125,86_10,RSV A 1982,average,2,0.0013492040252285,interpolated,0.00135,0.0013492040252285,0.0013492040252285,interpolated,2.354867907874119,1.0,0.0,0.9050160961128676,0.1523755000747015,741.1777472503767,1
126,126,86_10,RSV B 2024,average,2,0.0008455402436734,interpolated,0.000846,0.0008455402436734,0.0008455402436734,interpolated,0.7624260685729619,1.0,0.0,0.9793859930909836,0.0492208284039794,1182.6758187825083,1
127,127,86_10,RSV A 2020,average,2,0.0005142056639601,interpolated,0.000514,0.0005142056639601,0.0005142056639601,interpolated,1.1399527397506726,1.0,0.0,0.9814999062867128,0.057362456773032,1944.7471509718637,1
