,serum,virus,replicate,nreplicates,ic50,ic50_bound,ic50_str,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
23,85_4,RSV A 2020,average,2,0.0014703976115697365,interpolated,0.00147,0.0014703976115697365,0.0014703976115697365,interpolated,1.735311436699378,1.0,0.0,0.9857002757476504,0.05015186121848395
24,85_6,RSV B N201T,average,2,0.0007185367771852801,interpolated,0.000719,0.0007185367771852801,0.0007185367771852801,interpolated,1.505019537228056,1.0,0.0,0.9705442790800098,0.0718681572736138
25,85_6,RSV B N201S,average,2,0.0006115526920339489,interpolated,0.000612,0.0006115526920339489,0.0006115526920339489,interpolated,0.7831059870734118,1.0,0.0,0.9655810094402754,0.060432922908529654
26,85_6,RSV B 1992,average,2,0.0004888485854972694,interpolated,0.000489,0.0004888485854972694,0.0004888485854972694,interpolated,1.9185468931796028,1.0,0.0,0.9609092441859409,0.09250243387232707
27,85_6,RSV B 2019,average,2,0.00037029091550911,interpolated,0.00037,0.00037029091550911,0.00037029091550911,interpolated,1.5091597548445648,1.0,0.0,0.9857692789509784,0.052560948740888
28,85_6,RSV B 1982,average,2,0.0002541183246231053,interpolated,0.000254,0.0002541183246231053,0.0002541183246231053,interpolated,0.7557465340117725,1.0,0.0,0.8877578331512566,0.12989523364254224
29,85_6,RSV A 1982,average,2,0.0008727810868606399,interpolated,0.000873,0.0008727810868606399,0.0008727810868606399,interpolated,2.131462493109521,1.0,0.0,0.8980800656411437,0.17063285741906897
30,85_6,RSV B 2024,average,2,0.0002814270666775594,interpolated,0.000281,0.0002814270666775594,0.0002814270666775594,interpolated,0.8389416668629708,1.0,0.0,0.9837277839060791,0.04578834008792799
31,85_6,RSV A 2020,average,2,0.0003396006640102074,interpolated,0.00034,0.0003396006640102074,0.0003396006640102074,interpolated,0.9613797068697796,1.0,0.0,0.935844859770309,0.09374586866716182
32,86_1,RSV B N201T,average,2,0.0005140382043454564,interpolated,0.000514,0.0005140382043454564,0.0005140382043454564,interpolated,1.8507296110768126,1.0,0.0,0.9504191757822161,0.1057473588291193
33,86_1,RSV B N201S,average,2,0.00040340499143084964,interpolated,0.000403,0.00040340499143084964,0.00040340499143084964,interpolated,1.174375338098091,1.0,0.0,0.9692866199956193,0.06760470658276413
34,86_1,RSV B 1982,average,2,0.0003127704039591789,interpolated,0.000313,0.0003127704039591789,0.0003127704039591789,interpolated,1.3772889479972044,1.0,0.0,0.9359487937431014,0.10175497837388939
35,86_1,RSV B 1992,average,2,0.0002903439473423549,interpolated,0.00029,0.0002903439473423549,0.0002903439473423549,interpolated,1.5096553609102847,1.0,0.0,0.9955905882122784,0.029415632453435436
36,86_1,RSV B 2019,average,2,0.00028082047766265225,interpolated,0.000281,0.00028082047766265225,0.00028082047766265225,interpolated,1.4206117115879644,1.0,0.0,0.9960507501047369,0.02621871843017482
37,86_1,RSV A 1982,average,2,0.0007401935305096546,interpolated,0.00074,0.0007401935305096546,0.0007401935305096546,interpolated,1.7161262052577873,1.0,0.0,0.8757639594855864,0.18575457382195268
38,86_1,RSV B 2024,average,2,0.0001659455330599626,interpolated,0.000166,0.0001659455330599626,0.0001659455330599626,interpolated,0.7675841161669007,1.0,0.0,0.9792875961593573,0.0502491884017138
39,86_1,RSV A 2020,average,2,0.0002267952787505196,interpolated,0.000227,0.0002267952787505196,0.0002267952787505196,interpolated,0.9369081656720403,1.0,0.0,0.9545170497105107,0.0774758006753912
40,86_2,RSV B N201T,average,2,0.0009382261887971996,interpolated,0.000938,0.0009382261887971996,0.0009382261887971996,interpolated,2.205556335671229,1.0,0.0,0.9071558395850298,0.14584578142121413
41,86_2,RSV B N201S,average,2,0.000997815911833391,interpolated,0.000998,0.000997815911833391,0.000997815911833391,interpolated,0.8352618392673917,1.0,0.0,0.9134092552554286,0.0932494053569359
42,86_2,RSV B 1992,average,2,0.0004140517772901691,interpolated,0.000414,0.0004140517772901691,0.0004140517772901691,interpolated,1.4154476273282266,1.0,0.0,0.9944441399482923,0.030647645742404667
43,86_2,RSV B 2019,average,2,0.00021853613582179456,interpolated,0.000219,0.00021853613582179456,0.00021853613582179456,interpolated,1.0555335370514822,1.0,0.0,0.9768399667312585,0.058697073809638366
44,86_2,RSV B 1982,average,2,0.00024361509610439176,interpolated,0.000244,0.00024361509610439176,0.00024361509610439176,interpolated,0.46522749846567774,1.0,0.0,0.8810581352049625,0.09988671707425567
45,86_2,RSV A 1982,average,2,0.0004299239151043413,interpolated,0.00043,0.0004299239151043413,0.0004299239151043413,interpolated,1.9932632873381837,1.0,0.0,0.8156189893290233,0.24452908922708066
46,86_2,RSV B 2024,average,2,0.0003236246990779072,interpolated,0.000324,0.0003236246990779072,0.0003236246990779072,interpolated,0.8338737683004531,1.0,0.0,0.9808807704592207,0.04960667874126327
47,86_2,RSV A 2020,average,2,0.0001686503050683718,interpolated,0.000169,0.0001686503050683718,0.0001686503050683718,interpolated,1.159233771370401,1.0,0.0,0.9097086259785432,0.11552876870148499
48,86_4,RSV B N201T,average,2,0.00024340244233968006,interpolated,0.000243,0.00024340244233968006,0.00024340244233968006,interpolated,1.5072768548971103,1.0,0.0,0.9883429310428006,0.04371544972738707
49,86_4,RSV B N201S,average,2,0.0002429667315787772,interpolated,0.000243,0.0002429667315787772,0.0002429667315787772,interpolated,0.524040911877551,1.0,0.0,0.9060356773783477,0.09119579113495264
50,86_4,RSV B 1982,average,2,0.00044452653564755284,interpolated,0.000445,0.00044452653564755284,0.00044452653564755284,interpolated,1.9448112248075977,1.0,0.0,0.8061447284361243,0.20718250287425471
51,86_4,RSV B 1992,average,2,0.00020457481941142127,interpolated,0.000205,0.00020457481941142127,0.00020457481941142127,interpolated,1.4612444094923656,1.0,0.0,0.9948627704788852,0.029892895668095096
52,86_4,RSV B 2019,average,2,0.0001944060646011404,interpolated,0.000194,0.0001944060646011404,0.0001944060646011404,interpolated,1.7854805248586754,1.0,0.0,0.9869166732101443,0.05326197641830717
53,86_4,RSV B 2024,average,2,0.0001400168128093766,interpolated,0.00014,0.0001400168128093766,0.0001400168128093766,interpolated,0.9437226217022989,1.0,0.0,0.9918850774587009,0.033955182149763674
54,86_4,RSV A 1982,average,2,0.0012117586001519924,interpolated,0.00121,0.0012117586001519924,0.0012117586001519924,interpolated,2.6124945083842377,1.0,0.0,0.6361680005484647,0.41766736306224767
55,86_4,RSV A 2020,average,2,0.0003619700470936274,interpolated,0.000362,0.0003619700470936274,0.0003619700470936274,interpolated,0.9952140734926955,1.0,0.0,0.9781977678171732,0.05898819324462868
56,86_6,RSV B N201T,average,2,0.0006790711647120548,interpolated,0.000679,0.0006790711647120548,0.0006790711647120548,interpolated,1.487813698852772,1.0,0.0,0.9965765661676492,0.023371697804620912
57,86_6,RSV B N201S,average,2,0.0005299642075174802,interpolated,0.00053,0.0005299642075174802,0.0005299642075174802,interpolated,0.7780502012140429,1.0,0.0,0.9639154403180108,0.06427286416920872
58,86_6,RSV B 1982,average,2,0.0006182372587944208,interpolated,0.000618,0.0006182372587944208,0.0006182372587944208,interpolated,0.9733746528229965,1.0,0.0,0.8093537186768783,0.19924298538002433
59,86_6,RSV B 1992,average,2,0.0004795357622207512,interpolated,0.00048,0.0004795357622207512,0.0004795357622207512,interpolated,1.6370180156594818,1.0,0.0,0.9833413314438085,0.05993901704765686
60,86_6,RSV B 2019,average,2,0.0004164726167226769,interpolated,0.000416,0.0004164726167226769,0.0004164726167226769,interpolated,1.6551668221060762,1.0,0.0,0.9931289492195781,0.03761565863490244
61,86_6,RSV B 2024,average,2,0.00019063416655204775,interpolated,0.000191,0.00019063416655204775,0.00019063416655204775,interpolated,0.7455557044421246,1.0,0.0,0.9660028892887141,0.06326618825243709
62,86_6,RSV A 1982,average,2,0.0009351084100949775,interpolated,0.000935,0.0009351084100949775,0.0009351084100949775,interpolated,22.277538848080845,1.0,0.0,0.5324552374488705,0.5361828034963901
63,86_6,RSV A 2020,average,2,0.0003597851099108803,interpolated,0.00036,0.0003597851099108803,0.0003597851099108803,interpolated,1.0556986263006782,1.0,0.0,0.9707358391692583,0.0661079664521849
64,85_3,RSV B N201T,average,2,0.00015531160844748688,interpolated,0.000155,0.00015531160844748688,0.00015531160844748688,interpolated,1.4423855417316072,1.0,0.0,0.9944745042629658,0.031153079678311598
65,85_3,RSV B N201S,average,2,0.00012808707366213245,interpolated,0.000128,0.00012808707366213245,0.00012808707366213245,interpolated,0.6772425325320491,1.0,0.0,0.8868447145029335,0.11952408429412546
66,85_3,RSV B 1992,average,2,0.00013926468777358938,interpolated,0.000139,0.00013926468777358938,0.00013926468777358938,interpolated,1.845927340903697,1.0,0.0,0.9795414546144044,0.06794031085307742
67,85_3,RSV B 2019,average,2,9.783037816467215e-05,interpolated,9.78e-05,9.783037816467215e-05,9.783037816467215e-05,interpolated,1.919677617409388,1.0,0.0,0.9713791990928838,0.08257342084843805
68,85_3,RSV B 1982,average,2,0.00016842350843684347,interpolated,0.000168,0.00016842350843684347,0.00016842350843684347,interpolated,1.117575099570029,1.0,0.0,0.9079216167159696,0.13074604104590012
69,85_3,RSV B 2024,average,2,8.549894891413378e-05,interpolated,8.55e-05,8.549894891413378e-05,8.549894891413378e-05,interpolated,0.8918225410490026,1.0,0.0,0.9762048991707623,0.053561848221911054
70,85_3,RSV A 1982,average,2,0.0006885170160394917,interpolated,0.000689,0.0006885170160394917,0.0006885170160394917,interpolated,4.505719185230783,1.0,0.0,0.5870433843104184,0.5192599538254111
71,85_3,RSV A 2020,average,2,9.745101469762278e-05,interpolated,9.75e-05,9.745101469762278e-05,9.745101469762278e-05,interpolated,0.9278115666483889,1.0,0.0,0.9548193434414666,0.07879151213045847
72,87_4,RSV B N201T,average,2,0.00035178057631203563,interpolated,0.000352,0.00035178057631203563,0.00035178057631203563,interpolated,1.3685689060355792,1.0,0.0,0.9914912201820842,0.038078901590958496
73,87_4,RSV B N201S,average,2,0.00042772048887260405,interpolated,0.000428,0.00042772048887260405,0.00042772048887260405,interpolated,1.0353052229803121,1.0,0.0,0.9506181059504921,0.078931122241512
74,87_4,RSV B 1992,average,2,0.00030995264247324415,interpolated,0.00031,0.00030995264247324415,0.00030995264247324415,interpolated,1.7720091641995246,1.0,0.0,0.9553882065859727,0.10279158997972915
75,87_4,RSV B 2019,average,2,0.00023505884451672948,interpolated,0.000235,0.00023505884451672948,0.00023505884451672948,interpolated,1.7620023419583433,1.0,0.0,0.9673006185978116,0.08692247385900849
76,87_4,RSV B 1982,average,2,0.00022826155285392234,interpolated,0.000228,0.00022826155285392234,0.00022826155285392234,interpolated,0.9915264107486681,1.0,0.0,0.826253231105713,0.17586871396386852
77,87_4,RSV B 2024,average,2,0.00019838324663212342,interpolated,0.000198,0.00019838324663212342,0.00019838324663212342,interpolated,0.8830549750043458,1.0,0.0,0.9759694232676293,0.05819661515642828
78,87_4,RSV A 1982,average,2,0.0008273742962065779,interpolated,0.000827,0.0008273742962065779,0.0008273742962065779,interpolated,2.577999703936384,1.0,0.0,0.9584627498264505,0.09511007785613551
79,87_4,RSV A 2020,average,2,0.00030223914926837364,interpolated,0.000302,0.00030223914926837364,0.00030223914926837364,interpolated,16.089296474614592,1.0,0.0,0.9570531714217784,0.09575545992710453
80,85_7,RSV B N201T,average,2,0.0002267952905925474,interpolated,0.000227,0.0002267952905925474,0.0002267952905925474,interpolated,1.5209851245824717,1.0,0.0,0.987663244263359,0.04913931886548885
81,85_7,RSV B N201S,average,2,0.0002884558094872203,interpolated,0.000288,0.0002884558094872203,0.0002884558094872203,interpolated,0.9229796028210906,1.0,0.0,0.9816832266054875,0.05041558133335732
82,85_7,RSV B 1992,average,2,0.00019233360132797758,interpolated,0.000192,0.00019233360132797758,0.00019233360132797758,interpolated,1.7066005945347391,1.0,0.0,0.981132077520327,0.063610907282527
83,85_7,RSV B 2019,average,2,0.00014516285263480543,interpolated,0.000145,0.00014516285263480543,0.00014516285263480543,interpolated,1.682672633245023,1.0,0.0,0.9691504824865554,0.08527911055652089
84,85_7,RSV B 1982,average,2,0.00013939102861313383,interpolated,0.000139,0.00013939102861313383,0.00013939102861313383,interpolated,1.4336392291210305,1.0,0.0,0.9083009201373258,0.11438668271728106
85,85_7,RSV B 2024,average,2,0.00013741531067587435,interpolated,0.000137,0.00013741531067587435,0.00013741531067587435,interpolated,0.8949803158833924,1.0,0.0,0.9821580731094837,0.050743577451542086
86,85_7,RSV A 1982,average,2,0.0007170396009838645,interpolated,0.000717,0.0007170396009838645,0.0007170396009838645,interpolated,2.353250708086892,1.0,0.0,0.9693956063914038,0.07813496866685843
87,85_7,RSV A 2020,average,2,0.00031781370135118304,interpolated,0.000318,0.00031781370135118304,0.00031781370135118304,interpolated,1.5377861602961147,1.0,0.0,0.9750556673596094,0.0663404061114121
88,85_8,RSV B N201T,average,2,0.00033168739557352315,interpolated,0.000332,0.00033168739557352315,0.00033168739557352315,interpolated,1.813878439098761,1.0,0.0,0.9921757903444206,0.03840846745924881
89,85_8,RSV B N201S,average,2,0.00037034936136142853,interpolated,0.00037,0.00037034936136142853,0.00037034936136142853,interpolated,1.2287842958612645,1.0,0.0,0.9725684890406996,0.06567956606614589
90,85_8,RSV B 1992,average,2,8.267224548014611e-05,interpolated,8.27e-05,8.267224548014611e-05,8.267224548014611e-05,interpolated,0.627567078033254,1.0,0.0,0.8879072093508935,0.11095034986139056
91,85_8,RSV B 2019,average,2,0.00016524062251554046,interpolated,0.000165,0.00016524062251554046,0.00016524062251554046,interpolated,1.5160641992293185,1.0,0.0,0.9974622964314553,0.02200125114291938
92,85_8,RSV B 1982,average,2,0.00022249190776857505,interpolated,0.000222,0.00022249190776857505,0.00022249190776857505,interpolated,1.950491599129927,1.0,0.0,0.9698557001567348,0.07054850726532617
93,85_8,RSV B 2024,average,2,0.00018992572966623466,interpolated,0.00019,0.00018992572966623466,0.00018992572966623466,interpolated,1.0748940153037148,1.0,0.0,0.993859244766615,0.03131069525207013
94,85_8,RSV A 1982,average,2,0.0002045260638568222,interpolated,0.000205,0.0002045260638568222,0.0002045260638568222,interpolated,1.3721858175339197,1.0,0.0,0.883527851789116,0.1275072581801209
95,85_8,RSV A 2020,average,2,0.00012031274389622891,interpolated,0.00012,0.00012031274389622891,0.00012031274389622891,interpolated,1.227106826255197,1.0,0.0,0.9651097044921564,0.07527669698455026
96,86_7,RSV B N201T,average,2,0.0005104307734854086,interpolated,0.00051,0.0005104307734854086,0.0005104307734854086,interpolated,1.6569839302048583,1.0,0.0,0.9854452113989205,0.05153971559591609
97,86_7,RSV B N201S,average,2,0.0004157886257879004,interpolated,0.000416,0.0004157886257879004,0.0004157886257879004,interpolated,0.9461051146566323,1.0,0.0,0.9416638065167813,0.09460797015761903
98,86_7,RSV B 1982,average,2,0.0004943577186976291,interpolated,0.000494,0.0004943577186976291,0.0004943577186976291,interpolated,2.4029249521401392,1.0,0.0,0.845734693010675,0.20513340534285263
99,86_7,RSV B 1992,average,2,0.00028258592982519147,interpolated,0.000283,0.00028258592982519147,0.00028258592982519147,interpolated,1.346135737052431,1.0,0.0,0.9864473449910669,0.05052578560783903
100,86_7,RSV B 2019,average,2,0.0003112718881688488,interpolated,0.000311,0.0003112718881688488,0.0003112718881688488,interpolated,1.5852599521257777,1.0,0.0,0.9857679607180851,0.054634969870804274
101,86_7,RSV A 1982,average,2,0.0007353688946998511,interpolated,0.000735,0.0007353688946998511,0.0007353688946998511,interpolated,1.5167049110496316,1.0,0.0,0.9729782130221896,0.07260711937225321
102,86_7,RSV B 2024,average,2,0.00019947925991712693,interpolated,0.000199,0.00019947925991712693,0.00019947925991712693,interpolated,0.8694624157883561,1.0,0.0,0.9921399717113665,0.032612754757150905
103,86_7,RSV A 2020,average,2,0.0006771050745571231,interpolated,0.000677,0.0006771050745571231,0.0006771050745571231,interpolated,1.4122448869591222,1.0,0.0,0.9862176187319754,0.05118630035747649
104,86_8,RSV B N201T,average,2,0.0008036218821927079,interpolated,0.000804,0.0008036218821927079,0.0008036218821927079,interpolated,1.3765542530324641,1.0,0.0,0.9668071374964465,0.07525623268333
105,86_8,RSV B N201S,average,2,0.0008420808804197248,interpolated,0.000842,0.0008420808804197248,0.0008420808804197248,interpolated,1.0233994232071988,1.0,0.0,0.8591189313005662,0.16282091834350346
106,86_8,RSV B 1992,average,2,0.00029994328668008527,interpolated,0.0003,0.00029994328668008527,0.00029994328668008527,interpolated,0.8067565446074041,1.0,0.0,0.8863113136793577,0.1204761828207912
107,86_8,RSV B 2019,average,2,0.0004884359856354046,interpolated,0.000488,0.0004884359856354046,0.0004884359856354046,interpolated,1.3404984085330907,1.0,0.0,0.9943471429402939,0.029719567438622016
108,86_8,RSV B 1982,average,2,0.0009146662595365497,interpolated,0.000915,0.0009146662595365497,0.0009146662595365497,interpolated,0.9442532164346535,1.0,0.0,0.877074173052689,0.13161979147067127
109,86_8,RSV A 1982,average,2,0.0004181183606174424,interpolated,0.000418,0.0004181183606174424,0.0004181183606174424,interpolated,0.7257262527889144,1.0,0.0,0.8684756433811475,0.12221435687411945
110,86_8,RSV B 2024,average,2,0.0004059442577606817,interpolated,0.000406,0.0004059442577606817,0.0004059442577606817,interpolated,0.902314560448525,1.0,0.0,0.9889458027252551,0.03928533992583474
111,86_8,RSV A 2020,average,2,0.0008608883428967206,interpolated,0.000861,0.0008608883428967206,0.0008608883428967206,interpolated,1.8622845453926278,1.0,0.0,0.9822803184498192,0.05832383180742808
112,86_9,RSV B N201T,average,2,3.775229569436305e-05,interpolated,3.78e-05,3.775229569436305e-05,3.775229569436305e-05,interpolated,1.241091635405716,1.0,0.0,0.9986977226781122,0.014137494561855654
113,86_9,RSV B N201S,average,2,8.857186639276085e-05,interpolated,8.86e-05,8.857186639276085e-05,8.857186639276085e-05,interpolated,1.4478991114860709,1.0,0.0,0.9419138306040529,0.11265637039238124
114,86_9,RSV B 1982,average,2,3.6111075041154944e-05,interpolated,3.61e-05,3.6111075041154944e-05,3.6111075041154944e-05,interpolated,1.6810445615240124,1.0,0.0,0.8763734109924695,0.16361147242262664
115,86_9,RSV B 1992,average,2,3.474440591937968e-05,interpolated,3.47e-05,3.474440591937968e-05,3.474440591937968e-05,interpolated,1.4125889386045611,1.0,0.0,0.993983294832084,0.02795226657965288
116,86_9,RSV B 2019,average,2,2.2017562330405886e-05,interpolated,2.2e-05,2.2017562330405886e-05,2.2017562330405886e-05,interpolated,1.3955221773078779,1.0,0.0,0.9950841024352352,0.022886114796651924
117,86_9,RSV A 1982,average,2,8.185678687642301e-05,interpolated,8.19e-05,8.185678687642301e-05,8.185678687642301e-05,interpolated,1.525058945652501,1.0,0.0,0.9883475349049825,0.04435575008422597
118,86_9,RSV B 2024,average,2,3.420548361826095e-05,interpolated,3.42e-05,3.420548361826095e-05,3.420548361826095e-05,interpolated,1.2780267116690553,1.0,0.0,0.9940280853274105,0.02708017787820957
119,86_9,RSV A 2020,average,2,9.081961284237136e-05,interpolated,9.08e-05,9.081961284237136e-05,9.081961284237136e-05,interpolated,1.6601184202743846,1.0,0.0,0.9857492321354195,0.050200062603356646
120,86_10,RSV B N201T,average,2,0.0010790308306055194,interpolated,0.00108,0.0010790308306055194,0.0010790308306055194,interpolated,1.2468374487578777,1.0,0.0,0.9793705984374428,0.052489471877196034
121,86_10,RSV B N201S,average,2,0.0006797494334368309,interpolated,0.00068,0.0006797494334368309,0.0006797494334368309,interpolated,0.6139423832303051,1.0,0.0,0.9050902804389631,0.08987696788027057
122,86_10,RSV B 1982,average,2,0.0005743231171474687,interpolated,0.000574,0.0005743231171474687,0.0005743231171474687,interpolated,1.12305732786913,1.0,0.0,0.737802290316204,0.2661103748477665
123,86_10,RSV B 1992,average,2,0.0007083885572556496,interpolated,0.000708,0.0007083885572556496,0.0007083885572556496,interpolated,1.9585203084640437,1.0,0.0,0.9699314908891166,0.08329624339563589
124,86_10,RSV B 2019,average,2,0.0008629986812462163,interpolated,0.000863,0.0008629986812462163,0.0008629986812462163,interpolated,1.5616892977661545,1.0,0.0,0.9973408682677471,0.02193594030302977
125,86_10,RSV A 1982,average,2,0.0013492040252285535,interpolated,0.00135,0.0013492040252285535,0.0013492040252285535,interpolated,2.354867907874119,1.0,0.0,0.9050160961128675,0.1523755000747015
126,86_10,RSV B 2024,average,2,0.0008455402436734266,interpolated,0.000846,0.0008455402436734266,0.0008455402436734266,interpolated,0.7624260685729619,1.0,0.0,0.9793859930909836,0.04922082840397946
127,86_10,RSV A 2020,average,2,0.0005142056639601354,interpolated,0.000514,0.0005142056639601354,0.0005142056639601354,interpolated,1.1399527397506726,1.0,0.0,0.9814999062867127,0.057362456773032075
128,86_12,RSV B N201T,average,2,0.001639254855549495,interpolated,0.00164,0.001639254855549495,0.001639254855549495,interpolated,1.076282339173057,1.0,0.0,0.9860577661120298,0.03643026144428681
129,86_12,RSV B N201S,average,2,0.0031209179594995614,interpolated,0.00312,0.0031209179594995614,0.0031209179594995614,interpolated,0.6510891640439419,1.0,0.0,0.5988676933282522,0.13776919739786167
130,86_12,RSV B 1992,average,2,0.0016145938097924337,interpolated,0.00161,0.0016145938097924337,0.0016145938097924337,interpolated,1.576959920301518,1.0,0.0,0.8211515556924602,0.13093838210514216
131,86_12,RSV B 2019,average,2,0.0016899029184302369,interpolated,0.00169,0.0016899029184302369,0.0016899029184302369,interpolated,1.7827013037229091,1.0,0.0,0.9970330650975909,0.019275089626726038
132,86_12,RSV B 1982,average,2,0.0019804247611380716,interpolated,0.00198,0.0019804247611380716,0.0019804247611380716,interpolated,1.4427727430201085,1.0,0.0,0.7324272924049042,0.201704908246318
133,86_12,RSV A 1982,average,2,0.0020191803234385548,interpolated,0.00202,0.0020191803234385548,0.0020191803234385548,interpolated,1.828727988887223,1.0,0.0,0.9284282749836354,0.1214508894534095
134,86_12,RSV B 2024,average,2,0.0013605893219488083,interpolated,0.00136,0.0013605893219488083,0.0013605893219488083,interpolated,0.7675593611483854,1.0,0.0,0.9390258112634765,0.07934216980348953
135,86_12,RSV A 2020,average,2,0.0008882321963862649,interpolated,0.000888,0.0008882321963862649,0.0008882321963862649,interpolated,1.166066804461557,1.0,0.0,0.9875842107424626,0.04518492453484025
136,87_7,RSV B N201T,average,2,0.00017317833558798632,interpolated,0.000173,0.00017317833558798632,0.00017317833558798632,interpolated,1.0008621413755612,1.0,0.0,0.9810441564516296,0.05139959089177084
137,87_7,RSV B N201S,average,2,0.0003974996210516938,interpolated,0.000397,0.0003974996210516938,0.0003974996210516938,interpolated,0.6755094732955649,1.0,0.0,0.956331126472284,0.06821487780659394
138,87_7,RSV B 1992,average,2,0.0002537745846409963,interpolated,0.000254,0.0002537745846409963,0.0002537745846409963,interpolated,1.836762864276614,1.0,0.0,0.9746870949136408,0.07185089933585703
139,87_7,RSV B 2019,average,2,0.00021151302866100668,interpolated,0.000212,0.00021151302866100668,0.00021151302866100668,interpolated,1.9499601630212615,1.0,0.0,0.9871625676571599,0.05352708519843074
140,87_7,RSV B 1982,average,2,0.00022412802290866315,interpolated,0.000224,0.00022412802290866315,0.00022412802290866315,interpolated,1.5391352012704158,1.0,0.0,0.9320750488403788,0.12755281655794076
